alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,14981.5,-0.424272,14981.5,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,14981.5,-0.424272,14981.5,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,15105.3,-0.414393,15105.3,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,15105.3,-0.414393,15105.3,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,15235.9,-0.403977,15235.9,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,15235.9,-0.403977,15235.9,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,15375.6,-0.39283,15375.6,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,15375.6,-0.39283,15375.6,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,15524,-0.380998,15524,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,15524,-0.380998,15524,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,15682,-0.368394,15682,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,15682,-0.368394,15682,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,15850,-0.354992,15850,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,15850,-0.354992,15850,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,16028,-0.340792,16028,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,16028,-0.340792,16028,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,16217.1,-0.325703,16217.1,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,16217.1,-0.325703,16217.1,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,16418.1,-0.309673,16418.1,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,16418.1,-0.309673,16418.1,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,16630.8,-0.292702,16630.8,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,16630.8,-0.292702,16630.8,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,16856.2,-0.274719,16856.2,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,16856.2,-0.274719,16856.2,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,17095.6,-0.255621,17095.6,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,17095.6,-0.255621,17095.6,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,17349.3,-0.235389,17349.3,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,17349.3,-0.235389,17349.3,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,17617.3,-0.214009,17617.3,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,17617.3,-0.214009,17617.3,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,17902.1,-0.191286,17902.1,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,17902.1,-0.191286,17902.1,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,18205.5,-0.167082,18205.5,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,18205.5,-0.167082,18205.5,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,18527.2,-0.141425,18527.2,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,18527.2,-0.141425,18527.2,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,18867.9,-0.114241,18867.9,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,18867.9,-0.114241,18867.9,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,19231.5,-0.0852394,19231.5,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,19231.5,-0.0852394,19231.5,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,19620.5,-0.054203,19620.5,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,19620.5,-0.054203,19620.5,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,20036.4,-0.0210315,20036.4,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,20036.4,-0.0210315,20036.4,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,20480.6,0.0144102,20480.6,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,20480.6,0.0144102,20480.6,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,20958.4,0.0525234,20958.4,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,20958.4,0.0525234,20958.4,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,21475.4,0.0937638,21475.4,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,21475.4,0.0937638,21475.4,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,22035,0.138407,22035,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,22035,0.138407,22035,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,22640,0.186665,22640,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,22640,0.186665,22640,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
1,23294.5,0.23888,23294.5,0,0,0,0.0328414,0.0328414,0.1,-0.0295785,54,2
1,23294.5,0.23888,23294.5,0,0,0,0.0328414,0.0328414,-0.1,-0.0295785,55,2
1,24008.6,0.295846,24008.6,0,0,0,0.0284936,0.0284936,0.1,-0.0277486,56,2
1,24008.6,0.295846,24008.6,0,0,0,0.0284936,0.0284936,-0.1,-0.0277486,57,2
1,24789,0.358099,24789,0,0,0,0.0244141,0.0244141,0.1,-0.0258654,58,2
1,24789,0.358099,24789,0,0,0,0.0244141,0.0244141,-0.1,-0.0258654,59,2
1,25637.7,0.425804,25637.7,0,0,0,0.0206005,0.0206005,0.1,-0.0239228,60,2
1,25637.7,0.425804,25637.7,0,0,0,0.0206005,0.0206005,-0.1,-0.0239228,61,2
1,26561,0.499456,26561,0,0,0,0.0170534,0.0170534,0.1,-0.0219133,62,2
1,26561,0.499456,26561,0,0,0,0.0170534,0.0170534,-0.1,-0.0219133,63,2
1,27549.8,0.57834,27549.8,0,0,0,0.0137769,0.0137769,0.1,-0.019828,64,2
1,27549.8,0.57834,27549.8,0,0,0,0.0137769,0.0137769,-0.1,-0.019828,65,2
1,28564,0.659243,28564,0,0,0,0.0107812,0.0107812,0.1,-0.0176572,66,2
1,28564,0.659243,28564,0,0,0,0.0107812,0.0107812,-0.1,-0.0176572,67,2
1,29548.6,0.737783,29548.6,0,0,0,0.00808337,0.00808337,0.1,-0.0153912,68,2
1,29548.6,0.737783,29548.6,0,0,0,0.00808337,0.00808337,-0.1,-0.0153912,69,2
1,30380.7,0.804167,30380.7,0,0,0,0.0057086,0.0057086,0.1,-0.0130209,70,2
1,30380.7,0.804167,30380.7,0,0,0,0.0057086,0.0057086,-0.1,-0.0130209,71,2
