alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19093.9,-0.0962127,19093.9,0,0,0,0.393721,0.393721,-0.1,-0.0582277,115,2
1,19052.7,-0.0995038,19052.7,0,0,0,0.370297,0.370297,0.1,-0.058973,116,2
1,19052.7,-0.0995038,19052.7,0,0,0,0.370297,0.370297,-0.1,-0.058973,117,2
1,19022.2,-0.101933,19022.2,0,0,0,0.346868,0.346868,0.1,-0.0595303,118,2
1,19022.2,-0.101933,19022.2,0,0,0,0.346868,0.346868,-0.1,-0.0595303,119,2
1,19005.5,-0.103269,19005.5,0,0,0,0.323435,0.323435,0.1,-0.0598816,120,2
1,19005.5,-0.103269,19005.5,0,0,0,0.323435,0.323435,-0.1,-0.0598816,121,2
1,22306.8,0.160092,22306.8,0,0,0,0.976801,0.976801,-0.1,0.00332199,122,2
1,22306.8,0.160092,22306.8,0,0,0,0.976801,0.976801,0.1,0.00332199,123,2
1,21565,0.10091,21565,0,0,0,0.953589,0.953589,-0.1,0.00654887,124,2
1,21565,0.10091,21565,0,0,0,0.953589,0.953589,0.1,0.00654887,125,2
1,20994.4,0.0553972,20994.4,0,0,0,0.930364,0.930364,-0.1,0.00968461,126,2
1,20994.4,0.0553972,20994.4,0,0,0,0.930364,0.930364,0.1,0.00968461,127,2
1,20557.5,0.0205387,20557.5,0,0,0,0.907127,0.907127,-0.1,0.0127329,128,2
1,20557.5,0.0205387,20557.5,0,0,0,0.907127,0.907127,0.1,0.0127329,129,2
1,20197.7,-0.00816224,20197.7,0,0,0,0.88388,0.88388,-0.1,0.0156967,130,2
1,20197.7,-0.00816224,20197.7,0,0,0,0.88388,0.88388,0.1,0.0156967,131,2
1,19894.2,-0.0323702,19894.2,0,0,0,0.860622,0.860622,-0.1,0.0185787,132,2
1,19894.2,-0.0323702,19894.2,0,0,0,0.860622,0.860622,0.1,0.0185787,133,2
1,19630.5,-0.0534082,19630.5,0,0,0,0.837354,0.837354,-0.1,0.0213809,134,2
1,19630.5,-0.0534082,19630.5,0,0,0,0.837354,0.837354,0.1,0.0213809,135,2
1,19397,-0.0720358,19397,0,0,0,0.814078,0.814078,-0.1,0.0241053,136,2
1,19397,-0.0720358,19397,0,0,0,0.814078,0.814078,0.1,0.0241053,137,2
1,19188.2,-0.0886948,19188.2,0,0,0,0.790792,0.790792,-0.1,0.0267526,138,2
1,19188.2,-0.0886948,19188.2,0,0,0,0.790792,0.790792,0.1,0.0267526,139,2
1,19002.4,-0.103515,19002.4,0,0,0,0.767498,0.767498,-0.1,0.0293238,140,2
1,19002.4,-0.103515,19002.4,0,0,0,0.767498,0.767498,0.1,0.0293238,141,2
1,18840.3,-0.116443,18840.3,0,0,0,0.744195,0.744195,-0.1,0.0318186,142,2
1,18840.3,-0.116443,18840.3,0,0,0,0.744195,0.744195,0.1,0.0318186,143,2
1,18704.6,-0.127271,18704.6,0,0,0,0.720885,0.720885,-0.1,0.0342368,144,2
1,18704.6,-0.127271,18704.6,0,0,0,0.720885,0.720885,0.1,0.0342368,145,2
1,18599.9,-0.13562,18599.9,0,0,0,0.697566,0.697566,-0.1,0.0365771,146,2
1,18599.9,-0.13562,18599.9,0,0,0,0.697566,0.697566,0.1,0.0365771,147,2
1,18538.4,-0.140531,18538.4,0,0,0,0.67424,0.67424,-0.1,0.038838,148,2
1,18538.4,-0.140531,18538.4,0,0,0,0.67424,0.67424,0.1,0.038838,149,2
1,18553.5,-0.13932,18553.5,0,0,0,0.650906,0.650906,-0.1,0.0410172,150,2
1,18553.5,-0.13932,18553.5,0,0,0,0.650906,0.650906,0.1,0.0410172,151,2
1,18700.1,-0.127632,18700.1,0,0,0,0.627564,0.627564,-0.1,0.0431117,152,2
1,18700.1,-0.127632,18700.1,0,0,0,0.627564,0.627564,0.1,0.0431117,153,2
1,18985.5,-0.104865,18985.5,0,0,0,0.604214,0.604214,-0.1,0.045118,154,2
1,18985.5,-0.104865,18985.5,0,0,0,0.604214,0.604214,0.1,0.045118,155,2
1,19398.6,-0.0719058,19398.6,0,0,0,0.580857,0.580857,-0.1,0.0470319,156,2
1,19398.6,-0.0719058,19398.6,0,0,0,0.580857,0.580857,0.1,0.0470319,157,2
1,20728.5,0.0341857,20728.5,0,0,0,0.557492,0.557492,-0.1,0.0488482,158,2
1,20728.5,0.0341857,20728.5,0,0,0,0.557492,0.557492,0.1,0.0488482,159,2
1,23524.7,0.257246,23524.7,0,0,0,0.534119,0.534119,-0.1,0.0505613,160,2
1,23524.7,0.257246,23524.7,0,0,0,0.534119,0.534119,0.1,0.0505613,161,2
1,18665,-0.130425,18665,0,0,0,0.510738,0.510738,-0.1,0.0521643,162,2
1,18665,-0.130425,18665,0,0,0,0.510738,0.510738,0.1,0.0521643,163,2
0.999749,10764.6,-0.760664,10764.6,0,0,0,0.48735,0.48735,-0.1,0.0536498,164,2
0.999749,10764.6,-0.760664,10764.6,0,0,0,0.48735,0.48735,0.1,0.0536498,165,2
0.999737,9495.72,-0.861887,9495.72,0,0,0,0.463953,0.463953,-0.1,0.0550092,166,2
0.999737,9495.72,-0.861887,9495.72,0,0,0,0.463953,0.463953,0.1,0.0550092,167,2
0.999987,9562.94,-0.856525,9562.94,0,0,0,0.44055,0.44055,-0.1,0.0562327,168,2
0.999987,9562.94,-0.856525,9562.94,0,0,0,0.44055,0.44055,0.1,0.0562327,169,2
1,9545.15,-0.857944,9545.15,0,0,0,0.417139,0.417139,-0.1,0.0573096,170,2
1,9545.15,-0.857944,9545.15,0,0,0,0.417139,0.417139,0.1,0.0573096,171,2
1,9517.64,-0.860138,9517.64,0,0,0,0.393721,0.393721,-0.1,0.0582277,172,2
1,9517.64,-0.860138,9517.64,0,0,0,0.393721,0.393721,0.1,0.0582277,173,2
