alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18774.2,-0.121714,18774.2,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,18774.2,-0.121714,18774.2,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,18783.9,-0.120941,18783.9,0,0,0,0.278917,0.278917,0.1,-0.0599078,2,2
1,18783.9,-0.120941,18783.9,0,0,0,0.278917,0.278917,-0.1,-0.0599078,3,2
1,18809.3,-0.118915,18809.3,0,0,0,0.258974,0.258974,0.1,-0.0596107,4,2
1,18809.3,-0.118915,18809.3,0,0,0,0.258974,0.258974,-0.1,-0.0596107,5,2
1,18854,-0.115348,18854,0,0,0,0.240112,0.240112,0.1,-0.0591305,6,2
1,18854,-0.115348,18854,0,0,0,0.240112,0.240112,-0.1,-0.0591305,7,2
1,18918.3,-0.110223,18918.3,0,0,0,0.222274,0.222274,0.1,-0.0584807,8,2
1,18918.3,-0.110223,18918.3,0,0,0,0.222274,0.222274,-0.1,-0.0584807,9,2
1,19003.3,-0.103441,19003.3,0,0,0,0.205407,0.205407,0.1,-0.0576744,10,2
1,19003.3,-0.103441,19003.3,0,0,0,0.205407,0.205407,-0.1,-0.0576744,11,2
1,19110.2,-0.0949152,19110.2,0,0,0,0.189461,0.189461,0.1,-0.0567235,12,2
1,19110.2,-0.0949152,19110.2,0,0,0,0.189461,0.189461,-0.1,-0.0567235,13,2
1,19239.9,-0.0845657,19239.9,0,0,0,0.174388,0.174388,0.1,-0.0556388,14,2
1,19239.9,-0.0845657,19239.9,0,0,0,0.174388,0.174388,-0.1,-0.0556388,15,2
1,19393.9,-0.0722782,19393.9,0,0,0,0.160143,0.160143,0.1,-0.0544304,16,2
1,19393.9,-0.0722782,19393.9,0,0,0,0.160143,0.160143,-0.1,-0.0544304,17,2
1,19574.5,-0.0578774,19574.5,0,0,0,0.146683,0.146683,0.1,-0.0531076,18,2
1,19574.5,-0.0578774,19574.5,0,0,0,0.146683,0.146683,-0.1,-0.0531076,19,2
1,19783.2,-0.0412283,19783.2,0,0,0,0.133969,0.133969,0.1,-0.0516782,20,2
1,19783.2,-0.0412283,19783.2,0,0,0,0.133969,0.133969,-0.1,-0.0516782,21,2
1,20020.9,-0.0222684,20020.9,0,0,0,0.121962,0.121962,0.1,-0.0501494,22,2
1,20020.9,-0.0222684,20020.9,0,0,0,0.121962,0.121962,-0.1,-0.0501494,23,2
1,20290.2,-0.000780179,20290.2,0,0,0,0.110627,0.110627,0.1,-0.048527,24,2
1,20290.2,-0.000780179,20290.2,0,0,0,0.110627,0.110627,-0.1,-0.048527,25,2
1,20598.2,0.0237881,20598.2,0,0,0,0.0999313,0.0999313,0.1,-0.046816,26,2
1,20598.2,0.0237881,20598.2,0,0,0,0.0999313,0.0999313,-0.1,-0.046816,27,2
1,20951.8,0.0519945,20951.8,0,0,0,0.0898427,0.0898427,0.1,-0.0450199,28,2
1,20951.8,0.0519945,20951.8,0,0,0,0.0898427,0.0898427,-0.1,-0.0450199,29,2
1,21355.3,0.0841838,21355.3,0,0,0,0.0803324,0.0803324,0.1,-0.0431414,30,2
1,21355.3,0.0841838,21355.3,0,0,0,0.0803324,0.0803324,-0.1,-0.0431414,31,2
1,21816.1,0.120943,21816.1,0,0,0,0.0713735,0.0713735,0.1,-0.0411815,32,2
1,21816.1,0.120943,21816.1,0,0,0,0.0713735,0.0713735,-0.1,-0.0411815,33,2
1,22343.8,0.163035,22343.8,0,0,0,0.0629416,0.0629416,0.1,-0.0391395,34,2
1,22343.8,0.163035,22343.8,0,0,0,0.0629416,0.0629416,-0.1,-0.0391395,35,2
1,22946.3,0.211101,22946.3,0,0,0,0.0550146,0.0550146,0.1,-0.0370133,36,2
1,22946.3,0.211101,22946.3,0,0,0,0.0550146,0.0550146,-0.1,-0.0370133,37,2
1,23630.6,0.265693,23630.6,0,0,0,0.0475729,0.0475729,0.1,-0.0347985,38,2
1,23630.6,0.265693,23630.6,0,0,0,0.0475729,0.0475729,-0.1,-0.0347985,39,2
1,24409,0.327785,24409,0,0,0,0.0406006,0.0406006,0.1,-0.0324885,40,2
1,24409,0.327785,24409,0,0,0,0.0406006,0.0406006,-0.1,-0.0324885,41,2
1,25300.2,0.398879,25300.2,0,0,0,0.0340854,0.0340854,0.1,-0.0300733,42,2
1,25300.2,0.398879,25300.2,0,0,0,0.0340854,0.0340854,-0.1,-0.0300733,43,2
1,26305.6,0.479079,26305.6,0,0,0,0.0280203,0.0280203,0.1,-0.0275391,44,2
1,26305.6,0.479079,26305.6,0,0,0,0.0280203,0.0280203,-0.1,-0.0275391,45,2
1,27438.3,0.569439,27438.3,0,0,0,0.0224053,0.0224053,0.1,-0.0248668,46,2
