# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((0.000000e+00 8.429467e-17 5.115908e-13) (5.078679e+00 -2.807263e-20 1.346566e+00)) ((8.881784e-15 -1.136868e-13 3.552714e-15) (-6.732829e-02 4.414969e+00 2.539340e-01))
1.19976e-05   	((6.971234e+04 -8.789605e-14 1.375499e+06) (5.103584e+00 -3.037515e-20 1.165282e+00)) ((-6.877494e+04 -5.043477e+05 3.485617e+03) (-5.826411e-02 4.528232e+00 2.551792e-01))
2.63878e-05   	((6.707993e+03 -1.486882e-14 2.057614e+05) (5.093706e+00 -2.766903e-20 1.100902e+00)) ((-1.028807e+04 -8.907809e+04 3.353997e+02) (-5.504508e-02 4.544446e+00 2.546853e-01))
4.36511e-05   	((2.472441e+03 -7.866926e-15 1.174677e+05) (5.086049e+00 -3.012981e-20 1.070260e+00)) ((-5.873386e+03 -5.309109e+04 1.236221e+02) (-5.351301e-02 4.550512e+00 2.543025e-01))
6.43527e-05   	((1.872500e+03 -5.227554e-15 7.572700e+04) (5.090344e+00 -3.136367e-20 1.050737e+00)) ((-3.786350e+03 -3.287929e+04 9.362502e+01) (-5.253684e-02 4.564281e+00 2.545172e-01))
8.91792e-05   	((1.664152e+03 -3.542808e-15 5.183016e+04) (5.101092e+00 -3.230129e-20 1.035740e+00)) ((-2.591508e+03 -2.191565e+04 8.320759e+01) (-5.178700e-02 4.582637e+00 2.550546e-01))
0.000118941   	((1.260526e+03 -2.496167e-15 3.734495e+04) (5.116521e+00 -3.238057e-20 1.021834e+00)) ((-1.867247e+03 -1.561134e+04 6.302632e+01) (-5.109169e-02 4.605009e+00 2.558261e-01))
0.000154634   	((1.083706e+03 -1.893658e-15 2.878118e+04) (5.136491e+00 -3.239254e-20 1.010402e+00)) ((-1.439059e+03 -1.184070e+04 5.418528e+01) (-5.052009e-02 4.631403e+00 2.568245e-01))
0.000197405   	((9.553288e+02 -1.431217e-15 2.224963e+04) (5.162611e+00 -3.215031e-20 1.000032e+00)) ((-1.112481e+03 -8.989501e+03 4.776644e+01) (-5.000160e-02 4.663758e+00 2.581306e-01))
0.000248707   	((6.655582e+02 -1.122495e-15 1.843381e+04) (5.194817e+00 -3.104055e-20 9.903313e-01)) ((-9.216906e+02 -7.794817e+03 3.327791e+01) (-4.951657e-02 4.702143e+00 2.597408e-01))
0.000310237   	((8.360966e+02 -7.790588e-16 1.477716e+04) (5.239802e+00 -2.916215e-20 9.817281e-01)) ((-7.388579e+02 -5.929764e+03 4.180483e+01) (-4.908641e-02 4.753215e+00 2.619901e-01))
0.000383982   	((7.878131e+02 -5.586402e-16 1.175784e+04) (5.303234e+00 -2.857434e-20 9.750697e-01)) ((-5.878922e+02 -4.534268e+03 3.939066e+01) (-4.875349e-02 4.822500e+00 2.651617e-01))
0.000472342   	((7.333184e+02 -6.013626e-16 1.046159e+04) (5.392011e+00 -2.753244e-20 9.692275e-01)) ((-5.230796e+02 -3.861046e+03 3.666592e+01) (-4.846138e-02 4.916713e+00 2.696005e-01))
0.000577897   	((6.826958e+02 -4.823883e-16 8.609646e+03) (5.516744e+00 -2.601642e-20 9.656907e-01)) ((-4.304823e+02 -3.116180e+03 3.413479e+01) (-4.828454e-02 5.045877e+00 2.758372e-01))
0.000704014   	((6.143736e+02 -4.056115e-16 7.426777e+03) (5.691569e+00 -2.417294e-20 9.670195e-01)) ((-3.713388e+02 -2.669816e+03 3.071868e+01) (-4.835098e-02 5.223239e+00 2.845785e-01))
0.000854764   	((6.277272e+02 -1.542572e-16 6.591023e+03) (5.933132e+00 -2.481690e-20 9.814734e-01)) ((-3.295511e+02 -2.399566e+03 3.138636e+01) (-4.907367e-02 5.463693e+00 2.966566e-01))
0.00103538    	((7.349758e+02 -2.487136e-16 6.243424e+03) (6.253983e+00 -2.313250e-20 1.005272e+00)) ((-3.121712e+02 -2.041095e+03 3.674879e+01) (-5.026358e-02 5.780895e+00 3.126991e-01))
0.00125089    	((6.509087e+02 -2.004416e-16 5.591109e+03) (6.650684e+00 -2.053452e-20 1.042773e+00)) ((-2.795555e+02 -1.891108e+03 3.254543e+01) (-5.213867e-02 6.173127e+00 3.325342e-01))
0.00150772    	((8.504957e+02 -1.453037e-16 5.600894e+03) (7.136280e+00 -1.760874e-20 1.089680e+00)) ((-2.800447e+02 -1.699032e+03 4.252478e+01) (-5.448401e-02 6.654544e+00 3.568140e-01))
0.00181593    	((2.013007e+03 1.495339e-16 7.426058e+03) (7.814355e+00 -2.307981e-20 1.117930e+00)) ((-3.713029e+02 -1.717211e+03 1.006504e+02) (-5.589648e-02 7.332405e+00 3.907178e-01))
0.00217961    	((-2.906386e+00 -1.902624e-16 3.476118e+03) (8.337856e+00 -2.412994e-20 1.139244e+00)) ((-1.738059e+02 -1.670010e+03 -1.453193e-01) (-5.696221e-02 7.852657e+00 4.168928e-01))
0.00232332    	((-5.753398e+02 -8.701326e-16 1.298677e+04) (8.463369e+00 -1.464876e-20 1.195542e+00)) ((-6.493384e+02 -8.089534e+03 -2.876699e+01) (-5.977708e-02 7.966629e+00 4.231684e-01))
0.00248402    	((3.635240e+01 -1.591224e-16 3.715997e+03) (8.624350e+00 -1.118806e-20 1.215068e+00)) ((-1.857998e+02 -1.755997e+03 1.817620e+00) (-6.075340e-02 8.121363e+00 4.312175e-01))
0.00266275    	((7.866961e+01 -1.488456e-16 3.009587e+03) (8.803203e+00 -1.100098e-20 1.208974e+00)) ((-1.504793e+02 -1.254374e+03 3.933481e+00) (-6.044871e-02 8.298525e+00 4.401602e-01))
0.00285977    	((7.061220e+01 -1.454960e-16 2.950751e+03) (8.983364e+00 -1.114042e-20 1.201744e+00)) ((-1.475375e+02 -1.265289e+03 3.530610e+00) (-6.008721e-02 8.476271e+00 4.491682e-01))
0.00307402    	((8.911009e+01 -1.295354e-16 2.654153e+03) (9.167495e+00 -1.248746e-20 1.193247e+00)) ((-1.327077e+02 -1.071776e+03 4.455505e+00) (-5.966233e-02 8.657594e+00 4.583747e-01))
0.0033091     	((1.145255e+02 -1.357131e-16 2.523434e+03) (9.348059e+00 -1.234027e-20 1.209235e+00)) ((-1.261717e+02 -1.004264e+03 5.726273e+00) (-6.046175e-02 8.830873e+00 4.674030e-01))
0.00354755    	((8.852997e+01 -1.235696e-16 2.387966e+03) (9.506096e+00 -1.189195e-20 1.202824e+00)) ((-1.193983e+02 -9.770571e+02 4.426498e+00) (-6.014119e-02 8.985566e+00 4.753048e-01))
0.0037931     	((6.837612e+01 -1.401058e-16 2.593101e+03) (9.655854e+00 -1.346047e-20 1.193940e+00)) ((-1.296551e+02 -1.153050e+03 3.418806e+00) (-5.969702e-02 9.132980e+00 4.827927e-01))
0.00403866    	((9.845337e+01 -1.046991e-16 2.121287e+03) (9.796862e+00 -1.478341e-20 1.180789e+00)) ((-1.060644e+02 -8.250254e+02 4.922669e+00) (-5.903946e-02 9.272704e+00 4.898431e-01))
0.00430469    	((1.074908e+02 -9.990923e-17 1.976573e+03) (9.953923e+00 -2.450522e-20 1.151930e+00)) ((-9.882866e+01 -7.512423e+02 5.374539e+00) (-5.759649e-02 9.433266e+00 4.976961e-01))
0.00458496    	((9.392427e+01 -8.738037e-17 1.877411e+03) (1.011771e+01 -2.165250e-20 1.115530e+00)) ((-9.387056e+01 -6.911801e+02 4.696214e+00) (-5.577651e-02 9.604015e+00 5.058855e-01))
0.00486523    	((1.252290e+02 -1.015376e-16 1.955478e+03) (1.026161e+01 -2.130413e-20 1.088297e+00)) ((-9.777392e+01 -7.031470e+02 6.261448e+00) (-5.441484e-02 9.754311e+00 5.130805e-01))
0.00512175    	((1.821502e+02 8.143800e-17 1.274975e+03) (1.040582e+01 -1.603125e-20 1.116201e+00)) ((-6.374873e+01 -5.211598e+02 9.107510e+00) (-5.581005e-02 9.896081e+00 5.202909e-01))
0.00539728    	((8.932438e+01 -7.567091e-17 1.708930e+03) (1.056197e+01 -1.111540e-20 1.105644e+00)) ((-8.544649e+01 -6.207150e+02 4.466219e+00) (-5.528218e-02 1.005627e+01 5.280985e-01))
0.00565347    	((9.342105e+01 -7.452095e-17 1.668405e+03) (1.069962e+01 -5.894976e-21 1.077829e+00)) ((-8.342025e+01 -5.953627e+02 4.671052e+00) (-5.389144e-02 1.020213e+01 5.349809e-01))
0.00591431    	((9.551352e+01 -7.239330e-17 1.624230e+03) (1.084371e+01 1.347205e-21 1.041646e+00)) ((-8.121148e+01 -5.815750e+02 4.775676e+00) (-5.208229e-02 1.035679e+01 5.421857e-01))
