# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((0.000000e+00 8.429467e-17 5.115908e-13) (5.161597e+00 -1.281010e-20 6.020899e-01)) ((8.881784e-15 -1.136868e-13 3.552714e-15) (-3.010449e-02 4.864832e+00 2.580798e-01))
1.19976e-05   	((9.829535e+04 -1.056177e-14 4.273147e+05) (5.205005e+00 -1.422987e-20 5.555639e-01)) ((-2.136574e+04 -2.732532e+04 4.914768e+03) (-2.777820e-02 4.922084e+00 2.602502e-01))
2.63878e-05   	((1.534928e+04 -2.364645e-15 7.627351e+04) (5.218507e+00 -1.448602e-20 5.419609e-01)) ((-3.813675e+03 -9.039699e+03 7.674640e+02) (-2.709805e-02 4.937622e+00 2.609254e-01))
4.36511e-05   	((8.883255e+03 -1.154983e-15 3.984301e+04) (5.239686e+00 -1.984551e-20 5.378101e-01)) ((-1.992151e+03 -3.478922e+03 4.441627e+02) (-2.689050e-02 4.958673e+00 2.619843e-01))
6.43527e-05   	((5.888293e+03 -7.539168e-16 2.735670e+04) (5.266524e+00 -2.065104e-20 5.372373e-01)) ((-1.367835e+03 -2.647123e+03 2.944147e+02) (-2.686186e-02 4.984260e+00 2.633262e-01))
8.91792e-05   	((4.618292e+03 -3.417904e-16 1.979504e+04) (5.300732e+00 -2.067368e-20 5.376501e-01)) ((-9.897519e+02 -1.718838e+03 2.309146e+02) (-2.688250e-02 5.016845e+00 2.650366e-01))
0.000118941   	((3.357110e+03 -1.440682e-16 1.400458e+04) (5.341941e+00 -1.944591e-20 5.359128e-01)) ((-7.002290e+02 -1.188465e+03 1.678555e+02) (-2.679564e-02 5.057394e+00 2.670971e-01))
0.000154634   	((2.838512e+03 -1.063114e-16 1.334998e+04) (5.393853e+00 -1.683522e-20 5.359807e-01)) ((-6.674992e+02 -2.144629e+03 1.419256e+02) (-2.679904e-02 5.107970e+00 2.696926e-01))
0.000197405   	((2.005232e+03 -7.706543e-17 1.001980e+04) (5.455652e+00 -1.424922e-20 5.363018e-01)) ((-5.009902e+02 -1.775406e+03 1.002616e+02) (-2.681509e-02 5.168742e+00 2.727826e-01))
0.000248707   	((2.056169e+03 8.921872e-17 7.232107e+03) (5.534472e+00 -1.280458e-20 5.368839e-01)) ((-3.616054e+02 -4.697123e+02 1.028084e+02) (-2.684420e-02 5.246183e+00 2.767236e-01))
0.000310237   	((1.747286e+03 -2.226196e-16 5.794738e+03) (5.631335e+00 -1.236602e-20 5.398811e-01)) ((-2.897369e+02 -1.037186e+03 8.736430e+01) (-2.699405e-02 5.341618e+00 2.815668e-01))
0.000383982   	((1.947891e+03 2.989343e-17 5.728026e+03) (5.760674e+00 -8.315490e-21 5.375592e-01)) ((-2.864013e+02 -5.588448e+02 9.739453e+01) (-2.687796e-02 5.469992e+00 2.880337e-01))
0.000472342   	((4.570431e+03 1.130913e-15 6.490688e+03) (5.964676e+00 -7.185319e-21 5.228735e-01)) ((-3.245344e+02 1.131506e+03 2.285216e+02) (-2.614367e-02 5.673143e+00 2.982338e-01))
0.000577897   	((7.437476e+02 -2.668252e-16 5.038463e+03) (6.178631e+00 -1.138642e-20 5.248815e-01)) ((-2.519231e+02 -1.519337e+03 3.718738e+01) (-2.624408e-02 5.884492e+00 3.089315e-01))
0.000704014   	((1.053179e+03 6.067182e-16 2.175708e+03) (6.463369e+00 -8.584955e-21 5.358248e-01)) ((-1.087854e+02 -4.369733e+02 5.265896e+01) (-2.679124e-02 6.164796e+00 3.231684e-01))
0.000854764   	((5.208081e+02 -2.961946e-17 2.763987e+03) (6.835809e+00 -8.884569e-21 5.462452e-01)) ((-1.381993e+02 -6.297542e+02 2.604041e+01) (-2.731226e-02 6.531548e+00 3.417905e-01))
0.00103538    	((4.538587e+02 -1.008565e-16 2.743254e+03) (7.295846e+00 -9.437155e-21 5.678729e-01)) ((-1.371627e+02 -9.303474e+02 2.269294e+01) (-2.839365e-02 6.984555e+00 3.647923e-01))
0.00125089    	((5.604696e+02 -1.895767e-17 9.487772e+02) (7.815246e+00 -1.122623e-20 6.014144e-01)) ((-4.743886e+01 6.773693e+00 2.802348e+01) (-3.007072e-02 7.493536e+00 3.907623e-01))
0.00150772    	((2.868970e+02 -2.484903e-16 2.217010e+03) (8.382719e+00 -5.622398e-21 6.234478e-01)) ((-1.108505e+02 -7.646103e+02 1.434485e+01) (-3.117239e-02 8.057202e+00 4.191359e-01))
0.00181593    	((2.830266e+02 -1.009639e-17 1.318784e+03) (9.000440e+00 3.371963e-21 6.499462e-01)) ((-6.593921e+01 -2.206146e+02 1.415133e+01) (-3.249731e-02 8.667705e+00 4.500220e-01))
0.00217961    	((2.948968e+02 -1.438655e-16 1.127926e+03) (9.652846e+00 3.660416e-21 6.861072e-01)) ((-5.639632e+01 -4.016790e+02 1.474484e+01) (-3.430536e-02 9.310053e+00 4.826423e-01))
0.00261425    	((2.104852e+02 -8.900229e-18 1.069497e+03) (1.033160e+01 6.546030e-21 7.131606e-01)) ((-5.347486e+01 -2.007457e+02 1.052426e+01) (-3.565803e-02 9.980042e+00 5.165798e-01))
0.0031256     	((1.806158e+02 -6.961387e-17 1.136415e+03) (1.101204e+01 5.885725e-21 7.440854e-01)) ((-5.682076e+01 -4.109826e+02 9.030792e+00) (-3.720427e-02 1.065024e+01 5.506018e-01))
0.00372826    	((1.577977e+02 -1.188514e-17 9.275000e+02) (1.166962e+01 9.128045e-21 7.709461e-01)) ((-4.637500e+01 -2.103872e+02 7.889886e+00) (-3.854731e-02 1.129662e+01 5.834810e-01))
0.00443572    	((1.278854e+02 -4.509589e-17 1.038528e+03) (1.226140e+01 2.398269e-20 7.889541e-01)) ((-5.192640e+01 -4.027594e+02 6.394271e+00) (-3.944770e-02 1.189131e+01 6.130698e-01))
0.00521394    	((5.053259e+01 -6.132222e-17 2.331258e+03) (1.272245e+01 2.930808e-21 7.607887e-01)) ((-1.165629e+02 -1.266832e+03 2.526630e+00) (-3.803943e-02 1.239058e+01 6.361227e-01))
0.00574201    	((1.067575e+02 -4.143935e-17 1.283817e+03) (1.298463e+01 -1.091879e-21 7.578891e-01)) ((-6.419087e+01 -5.805897e+02 5.337877e+00) (-3.789446e-02 1.266628e+01 6.492314e-01))
0.00631233    	((1.016204e+02 -1.309438e-17 9.267598e+02) (1.320514e+01 -3.436785e-21 7.480503e-01)) ((-4.633799e+01 -3.220639e+02 5.081021e+00) (-3.740251e-02 1.290250e+01 6.602568e-01))
0.00683878    	((9.027124e+01 -1.242667e-17 8.951274e+02) (1.336412e+01 -4.861309e-21 7.372576e-01)) ((-4.475637e+01 -3.129011e+02 4.513562e+00) (-3.686288e-02 1.307601e+01 6.682059e-01))
