# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.147060e+01 -1.919480e-17 6.345363e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-2.864757e-17 8.349024e+00 7.255936e-17))
1.19976e-05   	((-2.209001e+04 -1.303853e-11 6.983061e+06) (1.141575e+01 -1.811287e-17 5.212724e+00)) ((-2.328876e-11 -3.231963e+06 -2.440019e-11) (-2.127850e-17 8.895727e+00 8.501314e-17))
2.63878e-05   	((-2.772771e+04 -3.229440e-12 9.251317e+05) (1.119886e+01 -1.726253e-17 4.778956e+00)) ((-7.334279e-13 -5.165918e+05 -3.719951e-12) (-1.892463e-17 8.881696e+00 9.199252e-17))
4.36511e-05   	((-1.659499e+04 -1.847783e-12 5.253223e+05) (1.100270e+01 -1.614905e-17 4.506892e+00)) ((-4.501930e-13 -2.962459e+05 -2.109848e-12) (-1.679661e-17 8.818192e+00 9.759950e-17))
6.43527e-05   	((-8.778606e+03 -1.028238e-12 3.218916e+05) (1.087545e+01 -1.503630e-17 4.283635e+00)) ((-5.821580e-13 -1.760900e+05 -1.241659e-12) (-1.505470e-17 8.805166e+00 9.851359e-17))
8.91792e-05   	((-4.832777e+03 -6.423542e-13 2.117589e+05) (1.078844e+01 -1.380463e-17 4.076370e+00)) ((-4.468074e-13 -1.136205e+05 -8.081660e-13) (-1.358410e-17 8.825585e+00 9.742509e-17))
0.000118941   	((-3.916736e+03 -5.123388e-13 1.627209e+05) (1.085062e+01 -1.299785e-17 3.947835e+00)) ((-2.601144e-13 -8.835561e+04 -6.305295e-13) (-1.281814e-17 8.948313e+00 9.866807e-17))
0.000154634   	((-4.159134e+03 -5.351295e-13 1.467166e+05) (1.110001e+01 -1.251751e-17 3.915244e+00)) ((2.504970e-15 -8.313402e+04 -6.063972e-13) (-1.228392e-17 9.215886e+00 1.039553e-16))
0.000197405   	((-1.126080e+03 -2.219711e-13 8.371188e+04) (1.146814e+01 -1.187649e-17 3.892347e+00)) ((-1.779146e-13 -4.346953e+04 -3.133166e-13) (-1.190352e-17 9.599892e+00 1.079995e-16))
0.000248707   	((-5.794000e+02 -1.558760e-13 6.309230e+04) (1.195899e+01 -1.098882e-17 3.880538e+00)) ((-1.320622e-13 -3.226154e+04 -2.348235e-13) (-1.149698e-17 1.010337e+01 1.127474e-16))
0.000310237   	((1.762591e+02 -1.126148e-13 5.189315e+04) (1.261942e+01 -9.809100e-18 3.885963e+00)) ((-9.910319e-14 -2.535188e+04 -1.942252e-13) (-1.100107e-17 1.077242e+01 1.187464e-16))
0.000383982   	((4.962437e+02 -6.859123e-14 4.154882e+04) (1.351942e+01 -8.246854e-18 3.912930e+00)) ((-1.022043e-13 -1.926830e+04 -1.491176e-13) (-1.039479e-17 1.167739e+01 1.247692e-16))
0.000472342   	((3.429668e+02 -4.550525e-14 3.280451e+04) (1.468638e+01 -6.221372e-18 3.970579e+00)) ((-8.597942e-14 -1.516594e+04 -1.143067e-13) (-9.395823e-18 1.284750e+01 1.305783e-16))
0.000520798   	((1.953182e+03 -6.846817e-14 6.106079e+04) (1.542414e+01 -4.966685e-18 4.033115e+00)) ((-1.855927e-13 -2.519476e+04 -2.154911e-13) (-8.648999e-18 1.359648e+01 1.330344e-16))
0.000569374   	((1.159746e+03 -6.439598e-14 4.395788e+04) (1.616293e+01 -3.673422e-18 4.091476e+00)) ((-1.047997e-13 -1.931895e+04 -1.587446e-13) (-8.024080e-18 1.435194e+01 1.357435e-16))
0.000618195   	((1.855826e+03 -4.956058e-14 4.677409e+04) (1.691367e+01 -2.373817e-18 4.167893e+00)) ((-1.220902e-13 -1.901384e+04 -1.678198e-13) (-7.550479e-18 1.512329e+01 1.386882e-16))
0.000667387   	((1.930929e+03 -5.430480e-14 5.365571e+04) (1.767331e+01 -1.705377e-18 4.260815e+00)) ((-1.501463e-13 -2.178745e+04 -1.901805e-13) (-6.920402e-18 1.590398e+01 1.409637e-16))
0.000716831   	((1.317470e+03 -3.951901e-14 3.416005e+04) (1.840405e+01 -1.498916e-18 4.355442e+00)) ((-9.256247e-14 -1.457187e+04 -1.245824e-13) (-3.892149e-18 1.665387e+01 1.427829e-16))
0.000766788   	((1.150845e+03 -4.451394e-14 3.595744e+04) (1.913230e+01 -1.639232e-18 4.444736e+00)) ((-7.871210e-14 -1.551962e+04 -1.301592e-13) (-1.502886e-18 1.739695e+01 1.459606e-16))
0.000817136   	((2.803758e+03 -3.106926e-14 5.171167e+04) (1.986614e+01 -1.779484e-18 4.554704e+00)) ((-1.467747e-13 -1.916317e+04 -1.844121e-13) (5.200572e-19 1.814386e+01 1.491938e-16))
0.000867751   	((1.226442e+03 -3.164993e-14 3.215738e+04) (2.053698e+01 -1.803674e-18 4.624822e+00)) ((-7.530118e-14 -1.351125e+04 -1.134201e-13) (2.011347e-18 1.882974e+01 1.515871e-16))
0.000918907   	((2.491987e+03 -2.773906e-14 4.063335e+04) (2.122655e+01 -1.977353e-18 4.682660e+00)) ((-9.334267e-14 -1.520012e+04 -1.470667e-13) (2.695686e-18 1.953436e+01 1.534313e-16))
0.000970477   	((2.812036e+03 -2.269645e-14 3.744928e+04) (2.187683e+01 -2.444945e-18 4.796867e+00)) ((-9.110791e-14 -1.382775e+04 -1.441143e-13) (5.307981e-18 2.019570e+01 1.562483e-16))
0.00102247    	((1.920019e+03 -2.983299e-14 3.401469e+04) (2.247783e+01 -2.891400e-18 4.870747e+00)) ((-5.986726e-14 -1.344850e+04 -1.260026e-13) (6.817480e-18 2.080853e+01 1.588623e-16))
0.00107461    	((2.506026e+03 -2.411651e-14 3.735949e+04) (2.307011e+01 -3.330784e-18 4.943029e+00)) ((-7.199191e-14 -1.384745e+04 -1.390880e-13) (8.074855e-18 2.141205e+01 1.614236e-16))
0.00112689    	((1.031154e+03 -2.532210e-14 2.708464e+04) (2.361028e+01 -3.604812e-18 4.954884e+00)) ((-4.778473e-14 -1.156441e+04 -9.709102e-14) (8.536144e-18 2.196697e+01 1.640088e-16))
