# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.234241e+01 -7.714990e-18 2.167266e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-8.291700e-18 1.127624e+01 8.682140e-17))
1.19976e-05   	((1.810154e+05 1.036135e-12 1.606484e+06) (1.252635e+01 -7.550368e-18 1.897740e+00)) ((-9.547027e-12 -4.133419e+05 -5.508635e-12) (-1.011486e-17 1.154902e+01 9.177842e-17))
2.63878e-05   	((2.157420e+04 -9.144521e-14 2.676400e+05) (1.259752e+01 -7.548569e-18 1.808801e+00)) ((-1.115807e-12 -8.575893e+04 -9.580093e-13) (-1.044160e-17 1.164839e+01 9.255948e-17))
4.36511e-05   	((1.286263e+04 -3.646228e-14 1.554139e+05) (1.269555e+01 -7.397182e-18 1.760608e+00)) ((-6.914397e-13 -4.986387e+04 -5.421585e-13) (-1.059279e-17 1.176356e+01 9.336166e-17))
6.43527e-05   	((8.794185e+03 -4.481169e-15 1.060829e+05) (1.282630e+01 -7.162716e-18 1.722948e+00)) ((-5.100371e-13 -3.400742e+04 -3.604183e-13) (-1.048284e-17 1.190829e+01 9.415733e-17))
8.91792e-05   	((6.063620e+03 5.494986e-15 7.500878e+04) (1.299765e+01 -6.825256e-18 1.693753e+00)) ((-3.745423e-13 -2.436218e+04 -2.488067e-13) (-1.053825e-17 1.209195e+01 9.487299e-17))
0.000118941   	((4.715726e+03 1.403504e-14 5.461264e+04) (1.322619e+01 -6.457607e-18 1.672767e+00)) ((-2.726896e-13 -1.745137e+04 -1.789386e-13) (-1.062723e-17 1.232700e+01 9.571843e-17))
0.000154634   	((3.864460e+03 1.104908e-14 4.060552e+04) (1.353463e+01 -6.156738e-18 1.669484e+00)) ((-1.702696e-13 -1.293045e+04 -1.305276e-13) (-1.095545e-17 1.262939e+01 9.692924e-17))
0.000197405   	((2.226137e+03 -2.862449e-14 3.935095e+04) (1.395018e+01 -5.429728e-18 1.634643e+00)) ((-6.869200e-14 -1.649246e+04 -1.360956e-13) (-1.103366e-17 1.306671e+01 9.923791e-17))
0.000248707   	((2.314770e+03 1.532793e-14 2.657799e+04) (1.451949e+01 -4.651581e-18 1.618728e+00)) ((-1.098771e-13 -8.982270e+03 -8.393626e-14) (-1.129639e-17 1.364317e+01 1.020263e-16))
0.000310237   	((1.982629e+03 1.591983e-14 1.980982e+04) (1.531451e+01 -3.921550e-18 1.626764e+00)) ((-6.078065e-14 -6.569896e+03 -6.005946e-14) (-1.201761e-17 1.443502e+01 1.064434e-16))
0.000383982   	((1.739765e+03 2.387303e-14 1.679635e+04) (1.647227e+01 -2.798433e-18 1.654273e+00)) ((-7.272300e-14 -5.264912e+03 -4.928553e-14) (-1.255522e-17 1.557511e+01 1.138206e-16))
0.000472342   	((1.347703e+03 2.569039e-14 1.330276e+04) (1.802786e+01 -1.956105e-18 1.734449e+00)) ((-6.192161e-14 -4.173629e+03 -3.630555e-14) (-1.305332e-17 1.709456e+01 1.239111e-16))
0.000577897   	((1.379086e+03 3.054467e-14 1.127798e+04) (1.973815e+01 -1.892527e-18 1.899327e+00)) ((-4.011500e-14 -3.408167e+03 -2.884126e-14) (-1.491637e-17 1.871676e+01 1.346486e-16))
0.000704014   	((5.608626e+02 -7.101081e-15 1.549943e+04) (2.144190e+01 -1.992617e-18 1.963193e+00)) ((-3.177004e-15 -7.735476e+03 -5.295649e-14) (-1.389221e-17 2.042214e+01 1.473609e-16))
0.000854764   	((9.891510e+02 3.134855e-14 8.135246e+03) (2.319436e+01 -2.271704e-18 2.060888e+00)) ((-4.443218e-14 -2.250819e+03 -1.752750e-14) (-1.345632e-17 2.214241e+01 1.586882e-16))
0.00103538    	((9.130066e+02 3.274420e-14 7.106216e+03) (2.488826e+01 -2.083731e-18 2.168067e+00)) ((-3.117769e-14 -2.109198e+03 -1.426417e-14) (-1.403783e-17 2.380577e+01 1.696055e-16))
0.00125089    	((7.226811e+02 2.849558e-14 6.437937e+03) (2.646389e+01 -1.950531e-18 2.236049e+00)) ((-2.874662e-14 -1.990860e+03 -1.238309e-14) (-1.366349e-17 2.536393e+01 1.808927e-16))
0.00150425    	((6.506444e+02 2.769160e-14 5.926827e+03) (2.779809e+01 -1.845779e-18 2.299356e+00)) ((-1.136683e-14 -2.118936e+03 -1.105206e-14) (-1.457680e-17 2.668945e+01 1.907510e-16))
0.00179325    	((6.439279e+02 3.027464e-14 4.977670e+03) (2.885559e+01 -1.814678e-18 2.319888e+00)) ((-2.255918e-14 -1.418324e+03 -7.090484e-15) (-1.458199e-17 2.775148e+01 1.968467e-16))
0.00211837    	((7.563285e+02 3.603629e-14 4.462399e+03) (2.963469e+01 -1.871362e-18 2.318334e+00)) ((-1.189399e-14 -1.233067e+03 -4.913684e-15) (-1.521125e-17 2.854586e+01 1.991988e-16))
0.00231065    	((1.449890e+03 3.117138e-14 6.635215e+03) (3.006835e+01 -1.860600e-18 2.266659e+00)) ((6.644472e-15 -1.909385e+03 -1.718271e-14) (-1.545826e-17 2.901521e+01 2.043815e-16))
0.00248933    	((4.558811e+03 7.645660e-14 9.740111e+03) (3.068914e+01 -1.771460e-18 2.184972e+00)) ((3.167910e-14 -1.411152e+03 -3.593888e-14) (-1.412909e-17 2.967222e+01 2.145278e-16))
0.0026577     	((3.229226e+02 2.605285e-14 5.517607e+03) (3.090634e+01 -1.871027e-18 2.124937e+00)) ((-2.435401e-14 -2.149082e+03 -9.400011e-15) (-1.184494e-17 2.992447e+01 2.209963e-16))
