# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.242212e+01 -4.993410e-18 1.183034e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-3.518747e-18 1.184013e+01 8.925571e-17))
1.19976e-05   	((2.121844e+05 2.896941e-12 6.485161e+05) (1.261598e+01 -5.008398e-18 1.066179e+00)) ((-3.317572e-12 3.796600e+04 -2.195758e-12) (-8.439631e-18 1.205726e+01 9.676222e-17))
2.63878e-05   	((2.622368e+04 4.970775e-13 1.104823e+05) (1.270384e+01 -5.071299e-18 1.029447e+00)) ((-8.165994e-13 -3.693070e+03 -2.720431e-13) (-9.447755e-18 1.215292e+01 9.879131e-17))
4.36511e-05   	((1.522599e+04 3.303262e-13 7.103490e+04) (1.282981e+01 -4.605892e-18 1.010146e+00)) ((-5.644035e-13 -4.424355e+03 -1.481009e-13) (-1.104329e-17 1.228309e+01 1.010988e-16))
6.43527e-05   	((1.026851e+04 2.252210e-13 4.456211e+04) (1.299347e+01 -4.131041e-18 1.003505e+00)) ((-3.463430e-13 -1.827124e+03 -9.464156e-14) (-1.468734e-17 1.244623e+01 1.039109e-16))
8.91792e-05   	((7.485315e+03 1.947812e-13 3.090222e+04) (1.320414e+01 -3.774358e-18 1.002224e+00)) ((-2.343275e-13 -1.085577e+03 -5.506422e-14) (-1.580088e-17 1.265535e+01 1.064916e-16))
0.000118941   	((5.739436e+03 1.576290e-13 2.277300e+04) (1.347937e+01 -3.493275e-18 9.990365e-01)) ((-1.732160e-13 -6.435737e+02 -3.691021e-14) (-1.746332e-17 1.292915e+01 1.092108e-16))
0.000154634   	((4.066630e+03 1.660849e-13 2.303897e+04) (1.384153e+01 -2.900615e-18 9.944013e-01)) ((-6.308015e-13 -3.648346e+03 -3.725164e-14) (-1.328587e-17 1.329113e+01 1.116704e-16))
0.000197405   	((3.350727e+03 9.843071e-14 1.409956e+04) (1.432413e+01 -2.640320e-18 9.964663e-01)) ((-1.554011e-13 -6.835658e+02 -2.173770e-14) (-1.327924e-17 1.376896e+01 1.139177e-16))
0.000248707   	((2.715042e+03 9.470720e-14 1.310114e+04) (1.497936e+01 -2.255939e-18 1.004862e+00)) ((-1.328378e-13 -1.825992e+03 -1.752769e-14) (-1.376270e-17 1.441680e+01 1.151314e-16))
