# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.240469e+01 -5.723912e-18 1.447016e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-4.798211e-18 1.169283e+01 8.863183e-17))
1.19976e-05   	((2.060050e+05 2.931309e-12 8.570017e+05) (1.259627e+01 -5.333096e-18 1.294805e+00)) ((-6.941146e-12 -4.694404e+04 -2.733864e-12) (-9.664738e-18 1.191814e+01 9.547059e-17))
2.63878e-05   	((2.592240e+04 4.416546e-13 1.526478e+05) (1.268294e+01 -5.156010e-18 1.246887e+00)) ((-1.482465e-12 -2.147133e+04 -4.302395e-13) (-1.068407e-17 1.201582e+01 9.712555e-17))
4.36511e-05   	((1.518314e+04 2.948511e-13 8.398098e+04) (1.280385e+01 -5.138798e-18 1.230245e+00)) ((-8.090257e-13 -1.096052e+04 -2.272990e-13) (-9.917026e-18 1.213941e+01 9.794949e-17))
6.43527e-05   	((1.039816e+04 1.975620e-13 5.890103e+04) (1.296180e+01 -5.083280e-18 1.217466e+00)) ((-5.853170e-13 -8.008290e+03 -1.569959e-13) (-9.083457e-18 1.229960e+01 9.855484e-17))
8.91792e-05   	((7.291846e+03 1.500587e-13 4.185619e+04) (1.316581e+01 -4.853327e-18 1.207061e+00)) ((-4.221059e-13 -5.765564e+03 -1.061631e-13) (-8.766129e-18 1.250422e+01 9.933411e-17))
0.000118941   	((5.505603e+03 1.172085e-13 3.067388e+04) (1.343196e+01 -4.609471e-18 1.199708e+00)) ((-3.056052e-13 -4.141580e+03 -7.574715e-14) (-8.447102e-18 1.277061e+01 1.001369e-16))
0.000154634   	((3.838895e+03 -9.729890e-15 2.880694e+04) (1.378432e+01 -3.744463e-18 1.192162e+00)) ((3.476691e-14 -6.848298e+03 -1.176221e-13) (-1.187743e-17 1.312386e+01 1.011967e-16))
0.000197405   	((3.400380e+03 8.655341e-14 1.757229e+04) (1.425319e+01 -2.996148e-18 1.196017e+00)) ((-1.367220e-13 -2.395960e+03 -3.843984e-14) (-1.327017e-17 1.358797e+01 1.039928e-16))
0.000248707   	((2.361839e+03 3.342806e-14 1.828622e+04) (1.489178e+01 -3.356218e-18 1.193289e+00)) ((-1.103843e-13 -4.740176e+03 -5.830729e-14) (-1.187860e-17 1.422376e+01 1.076486e-16))
0.000310237   	((2.148775e+03 5.586092e-14 1.210803e+04) (1.577943e+01 -2.750192e-18 1.207988e+00)) ((-1.005997e-13 -1.943638e+03 -2.681024e-14) (-1.100422e-17 1.509747e+01 1.116419e-16))
0.000383982   	((1.586530e+03 3.074181e-14 1.254354e+04) (1.702935e+01 -2.550407e-18 1.239345e+00)) ((-5.939877e-14 -3.492537e+03 -3.602586e-14) (-1.052695e-17 1.632725e+01 1.175455e-16))
0.000472342   	((1.631592e+03 5.922890e-14 7.949718e+03) (1.865812e+01 -2.781571e-18 1.322431e+00)) ((-5.902914e-14 -1.240629e+03 -1.286185e-14) (-1.084105e-17 1.791484e+01 1.244575e-16))
0.000577897   	((1.181240e+03 2.171796e-14 8.915804e+03) (2.043072e+01 -2.809073e-18 1.405485e+00)) ((-5.886882e-14 -2.482330e+03 -3.369649e-14) (-5.008593e-18 1.964578e+01 1.238312e-16))
0.000704014   	((1.059627e+03 3.629228e-14 7.658879e+03) (2.230084e+01 -3.032165e-18 1.485322e+00)) ((1.040709e-13 -2.175425e+03 3.240044e-15) (-1.853792e-17 2.147979e+01 1.365362e-16))
