# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.220541e+01 -1.066394e-17 3.236233e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-1.348451e-17 1.061336e+01 8.380616e-17))
1.19976e-05   	((1.366791e+05 -1.967730e-12 2.794815e+06) (1.234869e+01 -1.042038e-17 2.747179e+00)) ((-1.239959e-11 -1.024547e+06 -9.735045e-12) (-1.324180e-17 1.097224e+01 8.970807e-17))
2.63878e-05   	((1.283036e+04 -9.016817e-13 4.672865e+05) (1.236636e+01 -1.013527e-17 2.579212e+00)) ((-9.403600e-13 -2.042411e+05 -1.798481e-12) (-1.325834e-17 1.105889e+01 9.134259e-17))
4.36511e-05   	((6.300532e+03 -4.201360e-13 2.516138e+05) (1.239451e+01 -9.803714e-18 2.484062e+00)) ((-7.161375e-13 -1.096052e+05 -9.232244e-13) (-1.301154e-17 1.112907e+01 9.276793e-17))
6.43527e-05   	((5.434284e+03 -2.016821e-13 1.613276e+05) (1.246512e+01 -9.426917e-18 2.412057e+00)) ((-6.080942e-13 -6.696320e+04 -5.693418e-13) (-1.285999e-17 1.123355e+01 9.293633e-17))
8.91792e-05   	((3.657520e+03 -1.385639e-13 1.145997e+05) (1.256457e+01 -8.951949e-18 2.345604e+00)) ((-4.339017e-13 -4.820795e+04 -4.007378e-13) (-1.261075e-17 1.136400e+01 9.320648e-17))
0.000118941   	((3.577039e+03 -8.147607e-14 8.617984e+04) (1.271425e+01 -8.364426e-18 2.287397e+00)) ((-3.392289e-13 -3.496236e+04 -3.000082e-13) (-1.241065e-17 1.154286e+01 9.335909e-17))
0.000154634   	((2.368137e+03 -5.201388e-14 6.165340e+04) (1.292209e+01 -7.670535e-18 2.238102e+00)) ((-2.462837e-13 -2.573015e+04 -2.113702e-13) (-1.213805e-17 1.177805e+01 9.376713e-17))
0.000197405   	((2.260503e+03 -3.964280e-14 5.100102e+04) (1.322427e+01 -6.910191e-18 2.187831e+00)) ((-1.837788e-13 -2.090215e+04 -1.767391e-13) (-1.172236e-17 1.210525e+01 9.497634e-17))
0.000248707   	((1.692595e+03 -1.165646e-14 3.654458e+04) (1.374005e+01 -6.118966e-18 2.166031e+00)) ((-1.590373e-13 -1.451346e+04 -1.195944e-13) (-1.168524e-17 1.262775e+01 9.751268e-17))
0.000310237   	((2.021754e+03 -3.797889e-15 3.005337e+04) (1.452114e+01 -5.321696e-18 2.179712e+00)) ((-1.170418e-13 -1.137965e+04 -9.957595e-14) (-1.237430e-17 1.340194e+01 1.023955e-16))
0.000383982   	((1.415156e+03 2.152467e-15 2.447965e+04) (1.561102e+01 -4.566620e-18 2.219230e+00)) ((-9.806648e-14 -9.519075e+03 -7.926260e-14) (-1.263424e-17 1.447309e+01 1.097852e-16))
0.000472342   	((1.433115e+03 3.709535e-15 1.990738e+04) (1.704886e+01 -3.483766e-18 2.320250e+00)) ((-7.603303e-14 -7.422436e+03 -6.398199e-14) (-1.283900e-17 1.587563e+01 1.176867e-16))
