alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18843.5,-0.116192,18843.5,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,18843.5,-0.116192,18843.5,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,18868.8,-0.11417,18868.8,0,0,0,0.289419,0.289419,0.1,-0.0599836,2,2
1,18868.8,-0.11417,18868.8,0,0,0,0.289419,0.289419,-0.1,-0.0599836,3,2
1,18892.6,-0.112276,18892.6,0,0,0,0.279122,0.279122,0.1,-0.0599097,4,2
1,18892.6,-0.112276,18892.6,0,0,0,0.279122,0.279122,-0.1,-0.0599097,5,2
1,18921.2,-0.10999,18921.2,0,0,0,0.269103,0.269103,0.1,-0.0597874,6,2
1,18921.2,-0.10999,18921.2,0,0,0,0.269103,0.269103,-0.1,-0.0597874,7,2
1,18953.8,-0.10739,18953.8,0,0,0,0.259355,0.259355,0.1,-0.0596184,8,2
1,18953.8,-0.10739,18953.8,0,0,0,0.259355,0.259355,-0.1,-0.0596184,9,2
1,18990.8,-0.10444,18990.8,0,0,0,0.24987,0.24987,0.1,-0.0594042,10,2
1,18990.8,-0.10444,18990.8,0,0,0,0.24987,0.24987,-0.1,-0.0594042,11,2
1,19032.2,-0.101136,19032.2,0,0,0,0.240641,0.240641,0.1,-0.0591467,12,2
1,19032.2,-0.101136,19032.2,0,0,0,0.240641,0.240641,-0.1,-0.0591467,13,2
1,19078,-0.0974861,19078,0,0,0,0.231662,0.231662,0.1,-0.0588474,14,2
1,19078,-0.0974861,19078,0,0,0,0.231662,0.231662,-0.1,-0.0588474,15,2
1,19127.9,-0.0935005,19127.9,0,0,0,0.222927,0.222927,0.1,-0.0585081,16,2
1,19127.9,-0.0935005,19127.9,0,0,0,0.222927,0.222927,-0.1,-0.0585081,17,2
1,19182.5,-0.0891458,19182.5,0,0,0,0.214429,0.214429,0.1,-0.05813,18,2
1,19182.5,-0.0891458,19182.5,0,0,0,0.214429,0.214429,-0.1,-0.05813,19,2
1,19242,-0.0844026,19242,0,0,0,0.206161,0.206161,0.1,-0.0577147,20,2
1,19242,-0.0844026,19242,0,0,0,0.206161,0.206161,-0.1,-0.0577147,21,2
1,19306.2,-0.079275,19306.2,0,0,0,0.198119,0.198119,0.1,-0.0572636,22,2
1,19306.2,-0.079275,19306.2,0,0,0,0.198119,0.198119,-0.1,-0.0572636,23,2
1,19375.5,-0.0737513,19375.5,0,0,0,0.190295,0.190295,0.1,-0.056778,24,2
1,19375.5,-0.0737513,19375.5,0,0,0,0.190295,0.190295,-0.1,-0.056778,25,2
1,19449.6,-0.06784,19449.6,0,0,0,0.182686,0.182686,0.1,-0.0562592,26,2
