alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19331.9,-0.0772309,19331.9,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,19331.9,-0.0772309,19331.9,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,19347.7,-0.075971,19347.7,0,0,0,0.289419,0.289419,0.1,-0.0599836,2,2
1,19347.7,-0.075971,19347.7,0,0,0,0.289419,0.289419,-0.1,-0.0599836,3,2
1,19362.9,-0.0747559,19362.9,0,0,0,0.279122,0.279122,0.1,-0.0599097,4,2
1,19362.9,-0.0747559,19362.9,0,0,0,0.279122,0.279122,-0.1,-0.0599097,5,2
1,19383.2,-0.0731345,19383.2,0,0,0,0.269103,0.269103,0.1,-0.0597874,6,2
1,19383.2,-0.0731345,19383.2,0,0,0,0.269103,0.269103,-0.1,-0.0597874,7,2
1,19407.7,-0.0711817,19407.7,0,0,0,0.259355,0.259355,0.1,-0.0596184,8,2
1,19407.7,-0.0711817,19407.7,0,0,0,0.259355,0.259355,-0.1,-0.0596184,9,2
1,19436.8,-0.0688635,19436.8,0,0,0,0.24987,0.24987,0.1,-0.0594042,10,2
1,19436.8,-0.0688635,19436.8,0,0,0,0.24987,0.24987,-0.1,-0.0594042,11,2
1,19470.3,-0.0661882,19470.3,0,0,0,0.240641,0.240641,0.1,-0.0591467,12,2
1,19470.3,-0.0661882,19470.3,0,0,0,0.240641,0.240641,-0.1,-0.0591467,13,2
1,19508.3,-0.0631537,19508.3,0,0,0,0.231662,0.231662,0.1,-0.0588474,14,2
1,19508.3,-0.0631537,19508.3,0,0,0,0.231662,0.231662,-0.1,-0.0588474,15,2
1,19550.8,-0.0597667,19550.8,0,0,0,0.222927,0.222927,0.1,-0.0585081,16,2
1,19550.8,-0.0597667,19550.8,0,0,0,0.222927,0.222927,-0.1,-0.0585081,17,2
1,19598,-0.0560008,19598,0,0,0,0.214429,0.214429,0.1,-0.05813,18,2
1,19598,-0.0560008,19598,0,0,0,0.214429,0.214429,-0.1,-0.05813,19,2
1,19650.1,-0.0518427,19650.1,0,0,0,0.206161,0.206161,0.1,-0.0577147,20,2
1,19650.1,-0.0518427,19650.1,0,0,0,0.206161,0.206161,-0.1,-0.0577147,21,2
1,19707.2,-0.0472925,19707.2,0,0,0,0.198119,0.198119,0.1,-0.0572636,22,2
1,19707.2,-0.0472925,19707.2,0,0,0,0.198119,0.198119,-0.1,-0.0572636,23,2
1,19769.3,-0.0423351,19769.3,0,0,0,0.190295,0.190295,0.1,-0.056778,24,2
1,19769.3,-0.0423351,19769.3,0,0,0,0.190295,0.190295,-0.1,-0.056778,25,2
1,19836.4,-0.0369828,19836.4,0,0,0,0.182686,0.182686,0.1,-0.0562592,26,2
1,19836.4,-0.0369828,19836.4,0,0,0,0.182686,0.182686,-0.1,-0.0562592,27,2
1,19908.8,-0.0312064,19908.8,0,0,0,0.175284,0.175284,0.1,-0.0557086,28,2
1,19908.8,-0.0312064,19908.8,0,0,0,0.175284,0.175284,-0.1,-0.0557086,29,2
1,19986.9,-0.0249741,19986.9,0,0,0,0.168085,0.168085,0.1,-0.0551271,30,2
1,19986.9,-0.0249741,19986.9,0,0,0,0.168085,0.168085,-0.1,-0.0551271,31,2
1,20070.3,-0.0183258,20070.3,0,0,0,0.161083,0.161083,0.1,-0.0545161,32,2
1,20070.3,-0.0183258,20070.3,0,0,0,0.161083,0.161083,-0.1,-0.0545161,33,2
1,20159.2,-0.0112299,20159.2,0,0,0,0.154274,0.154274,0.1,-0.0538765,34,2
1,20159.2,-0.0112299,20159.2,0,0,0,0.154274,0.154274,-0.1,-0.0538765,35,2
1,20254.7,-0.00361545,20254.7,0,0,0,0.147653,0.147653,0.1,-0.0532092,36,2
1,20254.7,-0.00361545,20254.7,0,0,0,0.147653,0.147653,-0.1,-0.0532092,37,2
1,20356.4,0.00449808,20356.4,0,0,0,0.141214,0.141214,0.1,-0.0525153,38,2
1,20356.4,0.00449808,20356.4,0,0,0,0.141214,0.141214,-0.1,-0.0525153,39,2
1,20464.2,0.0131003,20464.2,0,0,0,0.134954,0.134954,0.1,-0.0517956,40,2
1,20464.2,0.0131003,20464.2,0,0,0,0.134954,0.134954,-0.1,-0.0517956,41,2
1,20578.5,0.0222163,20578.5,0,0,0,0.128867,0.128867,0.1,-0.051051,42,2
1,20578.5,0.0222163,20578.5,0,0,0,0.128867,0.128867,-0.1,-0.051051,43,2
1,20699.9,0.0319048,20699.9,0,0,0,0.12295,0.12295,0.1,-0.0502822,44,2
1,20699.9,0.0319048,20699.9,0,0,0,0.12295,0.12295,-0.1,-0.0502822,45,2
1,20829.1,0.0422097,20829.1,0,0,0,0.117198,0.117198,0.1,-0.0494898,46,2
1,20829.1,0.0422097,20829.1,0,0,0,0.117198,0.117198,-0.1,-0.0494898,47,2
1,20965.6,0.0530976,20965.6,0,0,0,0.111607,0.111607,0.1,-0.0486746,48,2
1,20965.6,0.0530976,20965.6,0,0,0,0.111607,0.111607,-0.1,-0.0486746,49,2
1,21109.6,0.064582,21109.6,0,0,0,0.106173,0.106173,0.1,-0.0478369,50,2
1,21109.6,0.064582,21109.6,0,0,0,0.106173,0.106173,-0.1,-0.0478369,51,2
1,21262.3,0.0767673,21262.3,0,0,0,0.100892,0.100892,0.1,-0.0469774,52,2
1,21262.3,0.0767673,21262.3,0,0,0,0.100892,0.100892,-0.1,-0.0469774,53,2
1,21424.7,0.0897174,21424.7,0,0,0,0.0957611,0.0957611,0.1,-0.0460964,54,2
1,21424.7,0.0897174,21424.7,0,0,0,0.0957611,0.0957611,-0.1,-0.0460964,55,2
1,21596.4,0.103417,21596.4,0,0,0,0.090776,0.090776,0.1,-0.0451942,56,2
1,21596.4,0.103417,21596.4,0,0,0,0.090776,0.090776,-0.1,-0.0451942,57,2
1,21777.4,0.117858,21777.4,0,0,0,0.0859334,0.0859334,0.1,-0.044271,58,2
1,21777.4,0.117858,21777.4,0,0,0,0.0859334,0.0859334,-0.1,-0.044271,59,2
1,21969.1,0.133151,21969.1,0,0,0,0.0812301,0.0812301,0.1,-0.0433272,60,2
1,21969.1,0.133151,21969.1,0,0,0,0.0812301,0.0812301,-0.1,-0.0433272,61,2
1,22173.5,0.149452,22173.5,0,0,0,0.0766628,0.0766628,0.1,-0.0423627,62,2
1,22173.5,0.149452,22173.5,0,0,0,0.0766628,0.0766628,-0.1,-0.0423627,63,2
1,22390.2,0.16674,22390.2,0,0,0,0.0722286,0.0722286,0.1,-0.0413773,64,2
1,22390.2,0.16674,22390.2,0,0,0,0.0722286,0.0722286,-0.1,-0.0413773,65,2
1,22618.8,0.18498,22618.8,0,0,0,0.0679244,0.0679244,0.1,-0.0403711,66,2
1,22618.8,0.18498,22618.8,0,0,0,0.0679244,0.0679244,-0.1,-0.0403711,67,2
1,22862,0.20438,22862,0,0,0,0.0637477,0.0637477,0.1,-0.0393438,68,2
1,22862,0.20438,22862,0,0,0,0.0637477,0.0637477,-0.1,-0.0393438,69,2
1,23122,0.225119,23122,0,0,0,0.0596957,0.0596957,0.1,-0.0382951,70,2
1,23122,0.225119,23122,0,0,0,0.0596957,0.0596957,-0.1,-0.0382951,71,2
1,23398.8,0.247197,23398.8,0,0,0,0.0557661,0.0557661,0.1,-0.0372245,72,2
1,23398.8,0.247197,23398.8,0,0,0,0.0557661,0.0557661,-0.1,-0.0372245,73,2
1,23692.6,0.270637,23692.6,0,0,0,0.0519566,0.0519566,0.1,-0.0361312,74,2
1,23692.6,0.270637,23692.6,0,0,0,0.0519566,0.0519566,-0.1,-0.0361312,75,2
1,24006.4,0.295666,24006.4,0,0,0,0.0482651,0.0482651,0.1,-0.0350147,76,2
1,24006.4,0.295666,24006.4,0,0,0,0.0482651,0.0482651,-0.1,-0.0350147,77,2
1,24343.2,0.322536,24343.2,0,0,0,0.0446899,0.0446899,0.1,-0.0338739,78,2
1,24343.2,0.322536,24343.2,0,0,0,0.0446899,0.0446899,-0.1,-0.0338739,79,2
1,24704.4,0.351351,24704.4,0,0,0,0.0412293,0.0412293,0.1,-0.0327075,80,2
1,24704.4,0.351351,24704.4,0,0,0,0.0412293,0.0412293,-0.1,-0.0327075,81,2
1,25091.1,0.382198,25091.1,0,0,0,0.037882,0.037882,0.1,-0.0315144,82,2
