# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((5.684342e-14 -3.955919e-14 9.094947e-13) (9.254029e+00 2.609983e-18 7.448913e-01)) ((-5.701534e-14 0.000000e+00 -2.905862e-14) (-1.218643e-17 8.886624e+00 1.125031e-16))
1.19976e-05   	((2.016643e+05 9.045821e-13 5.317986e+05) (9.324207e+00 2.693951e-18 6.971487e-01)) ((-2.325550e-11 6.965671e+04 3.051012e-12) (-4.705109e-18 8.970626e+00 1.128096e-16))
2.63878e-05   	((3.168494e+04 1.036131e-13 8.545330e+04) (9.338213e+00 2.824185e-18 6.966253e-01)) ((-3.562818e-12 1.037990e+04 4.631659e-13) (-2.667472e-18 8.977406e+00 1.129404e-16))
4.36511e-05   	((1.816169e+04 5.005749e-14 4.865586e+04) (9.363834e+00 2.825235e-18 7.021250e-01)) ((-2.044700e-12 6.115351e+03 2.606202e-13) (-1.758420e-18 8.994581e+00 1.132422e-16))
6.43527e-05   	((1.249783e+04 3.468855e-14 3.297402e+04) (9.399103e+00 2.795489e-18 7.037521e-01)) ((-1.448771e-12 4.160399e+03 1.723360e-13) (-9.833634e-19 9.026051e+00 1.137116e-16))
8.91792e-05   	((8.850896e+03 2.139180e-14 2.310363e+04) (9.439127e+00 2.840896e-18 7.045236e-01)) ((-1.043767e-12 2.940749e+03 1.172670e-13) (-6.694483e-19 9.063662e+00 1.143435e-16))
0.000118941   	((6.651919e+03 7.450835e-14 2.535643e+04) (9.486154e+00 2.926627e-18 7.037190e-01)) ((-9.708232e-13 -1.529112e+03 1.226099e-13) (-6.297133e-19 9.109857e+00 1.145449e-16))
0.000154634   	((5.212788e+03 1.744905e-14 1.361008e+04) (9.539968e+00 2.882521e-18 7.054628e-01)) ((-6.463987e-13 1.361677e+03 6.642189e-14) (-3.577562e-19 9.161421e+00 1.152727e-16))
0.000197405   	((4.361947e+03 7.886902e-15 9.844598e+03) (9.603853e+00 2.868828e-18 7.070779e-01)) ((-5.204143e-13 1.594989e+03 4.817965e-14) (-1.090019e-19 9.223376e+00 1.162482e-16))
0.000248707   	((3.318812e+03 1.752851e-15 7.716163e+03) (9.678489e+00 2.867751e-18 7.090780e-01)) ((-4.036206e-13 1.169579e+03 3.461238e-14) (1.239092e-19 9.296303e+00 1.174433e-16))
0.000310237   	((3.028003e+03 4.746976e-14 9.766117e+03) (9.770315e+00 2.942677e-18 7.120159e-01)) ((-4.019154e-13 -8.186635e+02 6.658935e-14) (-8.990449e-19 9.386553e+00 1.189101e-16))
0.000383982   	((2.546923e+03 -4.695158e-16 5.046931e+03) (9.879386e+00 2.981229e-18 7.148251e-01)) ((-3.038073e-13 9.936021e+02 2.297737e-14) (-9.906539e-19 9.493384e+00 1.207829e-16))
0.000472342   	((2.229806e+03 2.748797e-14 6.803209e+03) (1.001405e+01 3.032187e-18 7.166533e-01)) ((-3.449556e-13 -3.654600e+02 3.592221e-14) (-1.200310e-18 9.625863e+00 1.238299e-16))
0.000577897   	((2.209411e+03 2.636187e-15 3.264548e+03) (1.017955e+01 3.017816e-18 7.235458e-01)) ((-2.913568e-13 8.253578e+02 1.901282e-14) (-6.635571e-19 9.786710e+00 1.270555e-16))
0.000704014   	((2.443395e+03 4.931077e-16 3.146512e+03) (1.039273e+01 2.952943e-18 7.261909e-01)) ((-3.028214e-13 1.043568e+03 1.520072e-14) (-1.766815e-19 9.995069e+00 1.309220e-16))
0.000854764   	((4.646681e+03 1.823398e-14 3.438291e+03) (1.070674e+01 3.163513e-18 7.071595e-01)) ((-5.434933e-13 2.209110e+03 2.955451e-14) (1.287272e-18 1.030676e+01 1.363791e-16))
0.00103538    	((1.297039e+03 -2.544643e-14 2.734628e+03) (1.104366e+01 3.309606e-18 7.205615e-01)) ((-1.747331e-13 -1.205415e+02 -6.131946e-15) (1.071984e-18 1.063534e+01 1.430494e-16))
0.00125089    	((9.794849e+02 -1.386883e-14 1.740285e+03) (1.147058e+01 3.724462e-18 7.375982e-01)) ((-1.274143e-13 3.124003e+02 -4.139882e-16) (3.327508e-19 1.105123e+01 1.503547e-16))
0.00150772    	((8.007137e+02 -2.274784e-14 2.580249e+03) (1.200676e+01 2.603839e-18 7.601962e-01)) ((-1.166948e-13 -3.685710e+02 -8.217745e-15) (3.680339e-20 1.157581e+01 1.590417e-16))
0.00181593    	((7.373495e+02 -2.316378e-14 1.734617e+03) (1.264542e+01 2.751632e-18 7.949473e-01)) ((-1.347554e-13 -1.532975e+02 -8.955014e-15) (1.628053e-18 1.220154e+01 1.704743e-16))
0.00217961    	((5.535083e+02 -1.534313e-14 1.579335e+03) (1.336277e+01 3.016647e-18 8.305298e-01)) ((-9.705383e-14 1.117989e+01 -5.097538e-15) (1.883053e-18 1.290510e+01 1.827254e-16))
