# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((5.684342e-14 -3.955919e-14 9.094947e-13) (8.540041e+00 8.425571e-18 4.724115e+00)) ((-5.701534e-14 0.000000e+00 -2.905862e-14) (-6.584886e-17 6.209953e+00 1.079262e-16))
1.19976e-05   	((-4.430795e+03 1.230162e-11 6.851165e+06) (8.518066e+00 8.132547e-18 3.949003e+00)) ((-1.788351e-10 -3.150303e+06 7.059589e-12) (-4.357139e-17 6.610634e+00 1.033450e-16))
2.63878e-05   	((-1.746035e+04 1.464776e-12 9.098954e+05) (8.438844e+00 7.729440e-18 3.688051e+00)) ((-2.317491e-11 -4.915593e+05 2.820913e-13) (-3.600304e-17 6.654517e+00 1.034583e-16))
4.36511e-05   	((-1.512705e+04 7.881575e-13 5.065700e+05) (8.362534e+00 7.495458e-18 3.553819e+00)) ((-1.281920e-11 -2.859454e+05 2.097241e-14) (-3.217457e-17 6.643901e+00 1.038425e-16))
6.43527e-05   	((-1.115533e+04 5.112885e-13 3.337332e+05) (8.299727e+00 7.172872e-18 3.462052e+00)) ((-8.440251e-12 -1.906351e+05 -1.519237e-14) (-2.964230e-17 6.626710e+00 1.044556e-16))
8.91792e-05   	((-3.567744e+03 3.403800e-13 2.098925e+05) (8.268378e+00 7.314632e-18 3.394385e+00)) ((-5.427938e-12 -1.126873e+05 6.754086e-14) (-2.852924e-17 6.632319e+00 1.054241e-16))
0.000118941   	((-3.708812e+03 2.600553e-13 1.536011e+05) (8.236920e+00 7.237303e-18 3.333095e+00)) ((-3.961810e-12 -8.347767e+04 4.634012e-14) (-2.762769e-17 6.633663e+00 1.058905e-16))
0.000154634   	((-3.263052e+03 2.023489e-13 1.378236e+05) (8.199448e+00 7.086454e-18 3.278222e+00)) ((-3.525318e-12 -7.671627e+04 9.460692e-15) (-2.685030e-17 6.627295e+00 1.065329e-16))
0.000197405   	((-1.709999e+03 1.586539e-13 1.148251e+05) (8.161098e+00 6.894275e-18 3.226744e+00)) ((-2.957688e-12 -6.178815e+04 2.063461e-14) (-2.623290e-17 6.620188e+00 1.073494e-16))
0.000248707   	((8.928819e+01 1.042951e-13 6.795283e+04) (8.132315e+00 6.697176e-18 3.170887e+00)) ((-1.809880e-12 -3.290453e+04 4.847533e-14) (-2.588413e-17 6.624686e+00 1.081119e-16))
