# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((5.684342e-14 -3.955919e-14 9.094947e-13) (9.226211e+00 3.299871e-18 1.210752e+00)) ((-5.701534e-14 0.000000e+00 -2.905862e-14) (-1.848158e-17 8.629029e+00 1.126407e-16))
1.19976e-05   	((1.915232e+05 1.690236e-12 1.009319e+06) (9.290631e+00 3.319477e-18 1.106924e+00)) ((-3.378238e-11 -1.244270e+05 3.666022e-12) (-1.021094e-17 8.725714e+00 1.110387e-16))
2.63878e-05   	((2.921980e+04 1.795520e-13 1.647250e+05) (9.301237e+00 2.846978e-18 1.075333e+00)) ((-5.281156e-12 -2.610600e+04 4.737850e-13) (-6.824998e-18 8.742580e+00 1.104097e-16))
4.36511e-05   	((1.661561e+04 8.906390e-14 9.200499e+04) (9.321662e+00 2.616943e-18 1.062730e+00)) ((-3.147205e-12 -1.499003e+04 2.438545e-13) (-4.876740e-18 8.766057e+00 1.106714e-16))
6.43527e-05   	((1.055140e+04 6.009222e-14 6.453715e+04) (9.350536e+00 2.507589e-18 1.055228e+00)) ((-2.089605e-12 -1.147825e+04 1.637648e-13) (-3.794747e-18 8.796552e+00 1.108970e-16))
8.91792e-05   	((8.252728e+03 4.256588e-14 4.666547e+04) (9.385294e+00 2.580511e-18 1.050718e+00)) ((-1.567326e-12 -7.905195e+03 1.189550e-13) (-3.199500e-18 8.831799e+00 1.114056e-16))
0.000118941   	((5.571366e+03 2.488545e-14 3.368039e+04) (9.423055e+00 3.105861e-18 1.050696e+00)) ((-1.119301e-12 -6.063427e+03 7.888818e-14) (-3.472599e-18 8.867603e+00 1.124616e-16))
0.000154634   	((5.101565e+03 2.080048e-14 2.629948e+04) (9.471068e+00 3.249970e-18 1.049886e+00)) ((-9.435709e-13 -4.218703e+03 6.330978e-14) (-3.216934e-18 8.914756e+00 1.133066e-16))
0.000197405   	((3.467803e+03 1.057155e-14 1.968009e+04) (9.524580e+00 3.383069e-18 1.050636e+00)) ((-6.839226e-13 -3.429016e+03 4.379612e-14) (-3.050230e-18 8.967212e+00 1.143270e-16))
0.000248707   	((2.870292e+03 6.161542e-14 2.195751e+04) (9.591678e+00 3.322801e-18 1.048527e+00)) ((-5.916813e-13 -6.629445e+03 9.540274e-14) (-4.354880e-18 9.036124e+00 1.155491e-16))
0.000310237   	((2.676049e+03 1.017344e-14 1.212985e+04) (9.669185e+00 3.361423e-18 1.056365e+00)) ((-4.805988e-13 -1.967029e+03 3.100458e-14) (-4.573727e-18 9.108823e+00 1.180125e-16))
0.000383982   	((2.279919e+03 4.402548e-15 1.038063e+04) (9.763611e+00 3.407545e-18 1.060832e+00)) ((-4.092959e-13 -1.599196e+03 2.351279e-14) (-4.639043e-18 9.199964e+00 1.202022e-16))
0.000472342   	((1.800273e+03 8.700121e-14 1.299316e+04) (9.881170e+00 2.687275e-18 1.060786e+00)) ((-5.522878e-13 -4.178417e+03 8.503690e-14) (-2.917524e-18 9.318281e+00 1.229629e-16))
0.000577897   	((1.691693e+03 7.593057e-15 7.528304e+03) (1.002217e+01 2.348217e-18 1.066440e+00)) ((-3.149172e-13 -1.247451e+03 2.044795e-14) (-2.673874e-18 9.456096e+00 1.255752e-16))
0.000704014   	((1.838754e+03 8.182834e-15 6.269295e+03) (1.020412e+01 2.535683e-18 1.080038e+00)) ((-3.002207e-13 -7.726514e+02 1.827453e-14) (-4.213518e-18 9.628277e+00 1.293238e-16))
0.000854764   	((1.889871e+03 5.345320e-14 8.861819e+03) (1.044410e+01 3.391597e-18 1.081634e+00)) ((-4.159107e-13 -2.518491e+03 5.518055e-14) (-6.363130e-18 9.866466e+00 1.357078e-16))
0.00103538    	((4.938017e+03 3.448555e-14 7.056933e+03) (1.081735e+01 3.655571e-18 1.065215e+00)) ((-6.333130e-13 6.444767e+02 4.111611e-14) (-5.941590e-18 1.023590e+01 1.433592e-16))
0.00125089    	((7.655685e+02 -5.796613e-15 5.042587e+03) (1.120349e+01 3.017100e-18 1.087059e+00)) ((-2.014823e-13 -1.264805e+03 3.215925e-15) (-4.229745e-18 1.060629e+01 1.499855e-16))
0.00150772    	((6.192168e+02 -1.721194e-14 4.883405e+03) (1.169127e+01 2.272839e-18 1.115596e+00)) ((-1.979282e-13 -1.716051e+03 -6.598539e-15) (-2.455704e-18 1.108235e+01 1.556993e-16))
0.00181593    	((9.389003e+02 -9.775708e-15 2.114139e+03) (1.229173e+01 1.708405e-18 1.175665e+00)) ((-1.681502e-13 -2.500836e+02 1.139948e-16) (-1.498567e-18 1.164905e+01 1.648719e-16))
0.00217961    	((4.656269e+02 -2.471702e-14 3.931236e+03) (1.297251e+01 2.740884e-18 1.223574e+00)) ((-1.351024e-13 -1.550960e+03 -1.527024e-14) (-3.860237e-18 1.231374e+01 1.772761e-16))
0.00261425    	((5.298176e+02 -1.364053e-14 2.063715e+03) (1.372768e+01 3.259363e-18 1.288940e+00)) ((-1.169946e-13 -4.247766e+02 -3.773092e-15) (-5.352745e-18 1.304622e+01 1.929332e-16))
0.0031256     	((2.803324e+02 -1.626670e-14 3.530334e+03) (1.453555e+01 1.937844e-18 1.336181e+00)) ((-1.346046e-13 -1.521065e+03 -1.144720e-14) (-3.132681e-18 1.384731e+01 2.062724e-16))
0.00372826    	((2.795609e+02 -1.485501e-14 3.174211e+03) (1.537044e+01 1.257679e-18 1.364509e+00)) ((-1.254855e-13 -1.470670e+03 -9.712665e-15) (-2.719331e-18 1.469705e+01 2.181444e-16))
0.00443572    	((2.006377e+02 -1.288818e-14 4.440982e+03) (1.625023e+01 1.117913e-18 1.424751e+00)) ((-1.590030e-13 -2.227167e+03 -9.126215e-15) (-1.585274e-18 1.556923e+01 2.325884e-16))
0.00521394    	((2.058012e+02 -1.419668e-14 2.673477e+03) (1.710436e+01 1.201702e-18 1.457730e+00)) ((-1.068899e-13 -1.102580e+03 -8.023811e-15) (-8.283655e-19 1.642605e+01 2.466920e-16))
0.00608371    	((2.177930e+02 -1.863282e-14 1.760179e+03) (1.792486e+01 1.345947e-18 1.500211e+00)) ((-7.975740e-14 -6.147167e+02 -8.869326e-15) (-1.154872e-18 1.724689e+01 2.596759e-16))
0.00701146    	((1.671044e+02 -1.520367e-14 1.862650e+03) (1.866992e+01 1.424134e-18 1.526427e+00)) ((-8.015566e-14 -6.525903e+02 -8.061850e-15) (-5.999257e-19 1.799700e+01 2.709440e-16))
0.00782324    	((1.640997e+02 -1.851162e-14 1.571586e+03) (1.923607e+01 1.312869e-18 1.547011e+00)) ((-7.302504e-14 -5.594774e+02 -9.230492e-15) (3.768116e-19 1.856710e+01 2.796595e-16))
0.00858429    	((1.514622e+02 -1.562701e-14 1.702880e+03) (1.970307e+01 9.806263e-19 1.559021e+00)) ((-7.498135e-14 -5.967674e+02 -8.341966e-15) (1.290635e-18 1.903944e+01 2.862914e-16))
0.00934534    	((1.461003e+02 -1.543989e-14 1.660249e+03) (2.011131e+01 8.285211e-19 1.569482e+00)) ((-7.322277e-14 -5.768597e+02 -8.315144e-15) (1.402208e-18 1.945351e+01 2.907662e-16))
0.0101064     	((1.475091e+02 -1.751143e-14 1.446767e+03) (2.045183e+01 8.650383e-19 1.591669e+00)) ((-6.900568e-14 -5.188309e+02 -9.136985e-15) (7.227861e-19 1.979378e+01 2.944777e-16))
0.0108674     	((1.241502e+02 -1.585354e-14 1.795131e+03) (2.070930e+01 8.459898e-19 1.592762e+00)) ((-7.542540e-14 -7.139350e+02 -9.151846e-15) (1.302046e-18 2.005420e+01 2.970098e-16))
0.0116285     	((1.074355e+02 -1.596724e-14 1.975715e+03) (2.099602e+01 7.728004e-19 1.595982e+00)) ((-7.921970e-14 -8.588584e+02 -9.766976e-15) (1.553903e-18 2.034134e+01 2.949947e-16))
0.0123895     	((1.291918e+02 -1.553400e-14 1.504539e+03) (2.120578e+01 2.494343e-19 1.596688e+00)) ((-6.694907e-14 -5.845192e+02 -8.937028e-15) (7.349915e-19 2.055728e+01 2.919408e-16))
0.0131506     	((1.298289e+02 -1.587427e-14 1.567257e+03) (2.138292e+01 2.122516e-19 1.579804e+00)) ((-6.934959e-14 -5.714776e+02 -8.826712e-15) (1.006363e-18 2.074589e+01 2.917761e-16))
0.0139116     	((1.304282e+02 -1.595393e-14 1.526747e+03) (2.152824e+01 2.951992e-19 1.551368e+00)) ((-6.834277e-14 -5.503097e+02 -8.820068e-15) (6.938859e-19 2.090557e+01 2.925301e-16))
0.0146727     	((1.281230e+02 -1.591338e-14 1.512911e+03) (2.163097e+01 5.351035e-19 1.525241e+00)) ((-6.809886e-14 -5.470303e+02 -8.833786e-15) (1.294078e-18 2.101761e+01 2.947962e-16))
0.0154337     	((1.286404e+02 -1.522662e-14 1.337455e+03) (2.168790e+01 6.621975e-19 1.508164e+00)) ((-7.026107e-14 -4.854891e+02 -8.363492e-15) (3.899074e-18 2.107584e+01 2.973458e-16))
0.0161948     	((1.151820e+02 -1.609780e-14 1.638588e+03) (2.177125e+01 8.573825e-19 1.464364e+00)) ((-7.035875e-14 -6.546333e+02 -9.373054e-15) (4.797957e-18 2.117714e+01 2.982059e-16))
0.0169558     	((1.238102e+02 -1.606467e-14 1.500321e+03) (2.177464e+01 1.087551e-18 1.420156e+00)) ((-6.694327e-14 -5.547704e+02 -9.001689e-15) (5.582560e-18 2.119394e+01 3.005595e-16))
0.0177169     	((1.230861e+02 -1.611053e-14 1.480825e+03) (2.175114e+01 1.194460e-18 1.368161e+00)) ((-6.634626e-14 -5.460085e+02 -9.014969e-15) (6.267789e-18 2.118328e+01 3.020969e-16))
0.0184779     	((1.168850e+02 -1.616629e-14 1.402550e+03) (2.170624e+01 1.247115e-18 1.326680e+00)) ((-7.098613e-14 -5.454215e+02 -8.972463e-15) (7.627809e-18 2.114539e+01 3.040279e-16))
0.019239      	((1.225557e+02 -1.608384e-14 1.458560e+03) (2.164573e+01 1.438908e-18 1.277493e+00)) ((-6.605299e-14 -5.381384e+02 -9.005053e-15) (8.231982e-18 2.109205e+01 3.057158e-16))
0.02          	((1.095027e+02 -1.622485e-14 1.623512e+03) (2.162326e+01 1.495554e-18 1.214533e+00)) ((-6.959735e-14 -6.623453e+02 -9.492553e-15) (8.222413e-18 2.108888e+01 3.057926e-16))
