alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18777.3,-0.121467,18777.3,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,18777.3,-0.121467,18777.3,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,18800.4,-0.119624,18800.4,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,18800.4,-0.119624,18800.4,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,18831.9,-0.117118,18831.9,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,18831.9,-0.117118,18831.9,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,18875.5,-0.113638,18875.5,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,18875.5,-0.113638,18875.5,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,18931,-0.109207,18931,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,18931,-0.109207,18931,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,18998.3,-0.103839,18998.3,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,18998.3,-0.103839,18998.3,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,19077.9,-0.0974941,19077.9,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,19077.9,-0.0974941,19077.9,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,19170.2,-0.0901293,19170.2,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,19170.2,-0.0901293,19170.2,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,19275.1,-0.0817566,19275.1,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,19275.1,-0.0817566,19275.1,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,19393.2,-0.0723382,19393.2,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,19393.2,-0.0723382,19393.2,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,19525.6,-0.0617774,19525.6,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,19525.6,-0.0617774,19525.6,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,19672.4,-0.0500647,19672.4,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,19672.4,-0.0500647,19672.4,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,19833.7,-0.0371974,19833.7,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,19833.7,-0.0371974,19833.7,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,20011.4,-0.0230207,20011.4,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,20011.4,-0.0230207,20011.4,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,20205.6,-0.00753046,20205.6,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,20205.6,-0.00753046,20205.6,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,20416.4,0.00928829,20416.4,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,20416.4,0.00928829,20416.4,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,20646.9,0.0276762,20646.9,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,20646.9,0.0276762,20646.9,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,20898.5,0.0477435,20898.5,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,20898.5,0.0477435,20898.5,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,21171.1,0.0694879,21171.1,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,21171.1,0.0694879,21171.1,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,21466.2,0.0930299,21466.2,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,21466.2,0.0930299,21466.2,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,21788,0.118701,21788,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,21788,0.118701,21788,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,22140,0.146784,22140,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,22140,0.146784,22140,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,22523,0.177334,22523,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,22523,0.177334,22523,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,22939.5,0.21056,22939.5,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,22939.5,0.21056,22939.5,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,23397.1,0.247062,23397.1,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,23397.1,0.247062,23397.1,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,23902.4,0.287376,23902.4,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,23902.4,0.287376,23902.4,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,24458.3,0.331716,24458.3,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,24458.3,0.331716,24458.3,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
