# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((-5.684342e-14 6.445847e-15 -5.684342e-13) (1.478563e+01 4.927099e-18 2.593045e+00)) ((-1.025239e-13 5.684342e-13 -3.521632e-15) (-5.751979e-18 1.355157e+01 1.119949e-17))
1.19976e-05   	((1.799167e+05 1.398248e-11 1.607413e+06) (1.499284e+01 3.727444e-18 2.250247e+00)) ((-3.862320e-11 -4.143797e+05 7.750795e-12) (3.264631e-18 1.386986e+01 8.595006e-18))
2.63878e-05   	((2.101138e+04 2.362353e-12 2.702021e+05) (1.499304e+01 3.339402e-18 2.124909e+00)) ((-6.323981e-12 -8.829244e+04 1.305909e-12) (5.644028e-18 1.391323e+01 7.927364e-18))
4.36511e-05   	((1.249705e+04 1.389424e-12 1.589131e+05) (1.500658e+01 3.094868e-18 2.043166e+00)) ((-3.771984e-12 -5.165275e+04 7.565376e-13) (6.798904e-18 1.396065e+01 7.529431e-18))
6.43527e-05   	((8.345497e+03 9.619824e-13 1.098423e+05) (1.502329e+01 2.872528e-18 1.972221e+00)) ((-2.632695e-12 -3.673941e+04 5.158725e-13) (7.321088e-18 1.401201e+01 7.216925e-18))
8.91792e-05   	((6.107606e+03 6.889736e-13 7.822488e+04) (1.504107e+01 2.634283e-18 1.900015e+00)) ((-1.906247e-12 -2.634540e+04 3.662697e-13) (7.381667e-18 1.406951e+01 7.568108e-18))
0.000118941   	((4.685451e+03 5.020478e-13 5.650170e+04) (1.506321e+01 2.485690e-18 1.815335e+00)) ((-1.396924e-12 -1.844393e+04 2.680606e-13) (7.152204e-18 1.413927e+01 7.525123e-18))
0.000154634   	((3.639116e+03 3.752858e-13 4.168826e+04) (1.509564e+01 2.780191e-18 1.736862e+00)) ((-1.047356e-12 -1.349812e+04 2.017973e-13) (5.723450e-18 1.421540e+01 7.286028e-18))
0.000197405   	((2.876573e+03 2.889640e-13 3.262817e+04) (1.514243e+01 2.371704e-18 1.640319e+00)) ((-8.269257e-13 -1.052203e+04 1.526893e-13) (4.645959e-18 1.431183e+01 6.572948e-18))
0.000248707   	((1.746904e+03 2.339595e-13 3.331783e+04) (1.520976e+01 1.646261e-18 1.506754e+00)) ((-7.345575e-13 -1.438767e+04 1.040310e-13) (4.309788e-18 1.446798e+01 3.458562e-18))
