# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((-7.105427e-15 -3.955919e-14 5.018208e-14) (9.153885e+00 4.365909e-18 1.933806e+00)) ((-5.701534e-14 -7.460699e-13 -2.905862e-14) (-2.824553e-17 8.200069e+00 1.125023e-16))
1.19976e-05   	((1.579663e+05 3.675505e-12 2.020770e+06) (9.206572e+00 4.344650e-18 1.705123e+00)) ((-5.753267e-11 -6.418280e+05 4.816635e-12) (-1.766219e-17 8.353677e+00 1.108202e-16))
2.63878e-05   	((1.857506e+04 5.311778e-13 3.549508e+05) (9.200344e+00 4.359308e-18 1.627996e+00)) ((-9.773917e-12 -1.440133e+05 5.041454e-13) (-1.489848e-17 8.376544e+00 1.103915e-16))
4.36511e-05   	((1.063540e+04 2.836510e-13 1.943135e+05) (9.199851e+00 4.203334e-18 1.591006e+00)) ((-5.387035e-12 -7.743878e+04 2.776215e-13) (-1.344264e-17 8.390652e+00 1.105068e-16))
6.43527e-05   	((7.168234e+03 2.010194e-13 1.272378e+05) (9.218085e+00 4.149738e-18 1.570679e+00)) ((-3.556719e-12 -4.840578e+04 2.069084e-13) (-1.260501e-17 8.417839e+00 1.108479e-16))
8.91792e-05   	((4.650794e+03 1.346237e-13 8.583734e+04) (9.239483e+00 4.128230e-18 1.557014e+00)) ((-2.410401e-12 -3.254733e+04 1.383226e-13) (-1.208208e-17 8.445726e+00 1.112863e-16))
0.000118941   	((4.462120e+03 9.471158e-14 6.582148e+04) (9.267704e+00 4.109918e-18 1.547204e+00)) ((-1.881296e-12 -2.412778e+04 1.090961e-13) (-1.172240e-17 8.479049e+00 1.118426e-16))
0.000154634   	((3.858352e+03 6.997460e-14 5.038658e+04) (9.302009e+00 4.086704e-18 1.539859e+00)) ((-1.461932e-12 -1.768681e+04 8.911176e-14) (-1.146188e-17 8.517629e+00 1.125128e-16))
0.000197405   	((2.683641e+03 4.508162e-14 3.699221e+04) (9.338455e+00 4.049920e-18 1.533361e+00)) ((-1.077784e-12 -1.342459e+04 5.730714e-14) (-1.125875e-17 8.557950e+00 1.132766e-16))
0.000248707   	((3.116673e+03 5.017259e-14 2.989127e+04) (9.385586e+00 3.969711e-18 1.529579e+00)) ((-9.683323e-13 -9.988304e+03 5.228684e-14) (-1.104826e-17 8.608422e+00 1.137833e-16))
0.000310237   	((1.990099e+03 2.593323e-14 2.310474e+04) (9.437611e+00 3.908938e-18 1.525268e+00)) ((-7.067095e-13 -7.937592e+03 3.600502e-14) (-1.089215e-17 8.663795e+00 1.147569e-16))
0.000383982   	((2.155071e+03 1.725666e-14 1.996769e+04) (9.505298e+00 3.831803e-18 1.520968e+00)) ((-6.243248e-13 -6.526628e+03 3.227171e-14) (-1.075180e-17 8.734697e+00 1.159874e-16))
0.000472342   	((1.521054e+03 1.083872e-14 1.599558e+04) (9.584074e+00 3.750839e-18 1.517114e+00)) ((-5.004615e-13 -5.437279e+03 2.176167e-14) (-1.065743e-17 8.816635e+00 1.174500e-16))
0.000577897   	((1.840208e+03 1.820456e-14 1.457613e+04) (9.687288e+00 3.678471e-18 1.517599e+00)) ((-5.429170e-13 -4.845367e+03 1.598075e-14) (-9.570448e-18 8.922342e+00 1.197303e-16))
0.000704014   	((1.787068e+03 8.131446e-15 1.261017e+04) (9.824102e+00 3.614552e-18 1.514064e+00)) ((-4.420214e-13 -3.824493e+03 1.877503e-14) (-9.171498e-18 9.061909e+00 1.223215e-16))
0.000854764   	((1.257049e+03 2.644839e-15 1.000323e+04) (9.994910e+00 3.533588e-18 1.512154e+00)) ((-3.474293e-13 -3.122937e+03 1.205110e-14) (-8.775668e-18 9.234959e+00 1.256695e-16))
0.00103538    	((1.543507e+03 7.309233e-15 8.813723e+03) (1.022843e+01 3.414201e-18 1.515521e+00)) ((-3.728882e-13 -2.545786e+03 1.056851e-14) (-8.248678e-18 9.469320e+00 1.302854e-16))
0.00125089    	((2.094548e+03 9.550093e-15 9.645076e+03) (1.056391e+01 3.226838e-18 1.509340e+00)) ((-4.126256e-13 -2.389736e+03 1.694607e-14) (-7.401151e-18 9.805839e+00 1.354569e-16))
0.00150772    	((3.180820e+03 1.711070e-14 1.002935e+04) (1.105649e+01 2.865929e-18 1.490888e+00)) ((-5.519317e-13 -1.990005e+03 1.995918e-14) (-3.913562e-18 1.030109e+01 1.451220e-16))
0.00181593    	((2.833499e+02 -7.659839e-15 5.325802e+03) (1.152529e+01 2.806108e-18 1.544389e+00)) ((-1.677447e-13 -1.990493e+03 -4.436059e-16) (-4.007862e-18 1.076263e+01 1.563101e-16))
0.00217961    	((2.245943e+02 -8.863881e-15 4.711042e+03) (1.207582e+01 2.513460e-18 1.608740e+00)) ((-1.493179e-13 -1.788492e+03 -1.970050e-15) (-4.079284e-18 1.130627e+01 1.661298e-16))
0.00261425    	((1.959687e+02 -8.495605e-15 4.741776e+03) (1.272359e+01 2.133335e-18 1.669184e+00)) ((-1.475789e-13 -1.981946e+03 -2.386308e-15) (-5.679860e-18 1.195085e+01 1.758717e-16))
0.00311099    	((-1.048138e+02 -8.326867e-15 9.805291e+03) (1.340672e+01 2.075089e-18 1.735113e+00)) ((-2.743025e-13 -5.438170e+03 -1.004687e-14) (-4.952838e-18 1.262950e+01 1.859359e-16))
0.00369337    	((3.402725e+02 -1.398993e-14 3.722817e+03) (1.419932e+01 1.870935e-18 1.762436e+00)) ((-1.318064e-13 -1.289637e+03 -3.343418e-15) (-8.206939e-18 1.342612e+01 1.958759e-16))
0.00437281    	((4.910463e+02 -1.318950e-14 2.412290e+03) (1.500592e+01 1.698975e-18 1.826500e+00)) ((-1.275362e-13 -6.966990e+02 -4.324670e-15) (-9.441207e-18 1.423077e+01 2.037028e-16))
0.00515417    	((4.480525e+02 -9.079982e-15 1.925846e+03) (1.577095e+01 1.470443e-18 1.897958e+00)) ((-1.375835e-13 -5.720456e+02 -5.869380e-15) (-3.453673e-18 1.499075e+01 2.171602e-16))
