# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((-5.684342e-14 6.445847e-15 -5.684342e-13) (1.488111e+01 3.092641e-18 1.415452e+00)) ((-1.025239e-13 5.684342e-13 -3.521632e-15) (-3.431511e-18 1.420748e+01 1.013457e-17))
1.19976e-05   	((2.125691e+05 4.890344e-12 6.404398e+05) (1.507548e+01 2.340023e-18 1.256686e+00)) ((-1.999473e-11 4.257968e+04 2.587521e-12) (4.092429e-18 1.443653e+01 7.978384e-18))
2.63878e-05   	((2.569691e+04 7.945098e-13 1.092069e+05) (1.506447e+01 2.274822e-18 1.197651e+00)) ((-3.012544e-12 -3.611332e+03 4.251831e-13) (5.650634e-18 1.444288e+01 7.916956e-18))
4.36511e-05   	((1.517987e+04 4.737894e-13 6.487805e+04) (1.506859e+01 2.237526e-18 1.161011e+00)) ((-1.855961e-12 -2.032853e+03 2.455469e-13) (4.888035e-18 1.446020e+01 7.841422e-18))
6.43527e-05   	((1.072051e+04 3.646795e-13 4.911700e+04) (1.507953e+01 1.884528e-18 1.126384e+00)) ((-1.394885e-12 -2.879748e+03 1.853103e-13) (4.592340e-18 1.448777e+01 7.978734e-18))
8.91792e-05   	((7.504997e+03 2.408350e-13 3.203174e+04) (1.509553e+01 1.540778e-18 1.092851e+00)) ((-9.843212e-13 -1.384536e+03 1.190028e-13) (4.397223e-18 1.452299e+01 9.525579e-18))
0.000118941   	((5.624710e+03 2.013036e-13 2.958411e+04) (1.511518e+01 1.423893e-18 1.044237e+00)) ((-9.786680e-13 -3.758348e+03 8.054029e-14) (7.938748e-18 1.456929e+01 9.398614e-18))
0.000154634   	((4.208751e+03 1.349947e-13 1.806440e+04) (1.514026e+01 1.152778e-18 9.954649e-01)) ((-5.739762e-13 -8.154135e+02 6.454276e-14) (8.074661e-18 1.462183e+01 8.030502e-18))
0.000197405   	((3.360137e+03 1.312164e-13 1.818183e+04) (1.517205e+01 7.433962e-19 9.371199e-01)) ((-4.106450e-13 -2.786744e+03 7.324591e-14) (4.948411e-18 1.468915e+01 7.425859e-18))
0.000248707   	((2.755557e+03 8.841809e-14 1.163803e+04) (1.522397e+01 9.505531e-19 8.782835e-01)) ((-3.690206e-13 -6.515385e+02 4.342413e-14) (2.793771e-18 1.477350e+01 1.005022e-17))
0.000310237   	((2.174716e+03 1.202894e-13 1.213926e+04) (1.531171e+01 5.786241e-19 8.242029e-01)) ((-4.194985e-13 -2.100774e+03 6.116992e-14) (3.078083e-18 1.489402e+01 1.422322e-17))
0.000383982   	((1.905242e+03 7.915769e-14 8.493145e+03) (1.545522e+01 6.376298e-19 7.826303e-01)) ((-3.073995e-13 -9.015865e+02 3.966719e-14) (2.299526e-18 1.506339e+01 1.626984e-17))
0.000472342   	((1.594001e+03 7.531371e-14 7.755591e+03) (1.566582e+01 5.646583e-19 7.577015e-01)) ((-2.768489e-13 -1.089752e+03 3.867361e-14) (1.617806e-18 1.529452e+01 1.925732e-17))
0.000576212   	((1.377626e+03 6.728691e-14 7.102499e+03) (1.594529e+01 1.229702e-18 7.551018e-01)) ((-2.387478e-13 -1.283758e+03 3.530613e-14) (-1.061437e-18 1.558824e+01 2.298516e-17))
0.000695377   	((1.208680e+03 5.136947e-14 6.375250e+03) (1.628648e+01 5.143900e-19 7.643403e-01)) ((-2.284942e-13 -1.200296e+03 2.303549e-14) (1.715513e-18 1.593932e+01 1.798228e-17))
0.000830374   	((1.108682e+03 4.212588e-14 5.504650e+03) (1.667771e+01 -1.351546e-19 7.899416e-01)) ((-1.798400e-13 -1.041832e+03 2.049673e-14) (4.107743e-18 1.633679e+01 5.828745e-18))
0.000981316   	((1.037453e+03 5.701032e-14 4.875559e+03) (1.708864e+01 -2.791203e-19 8.225242e-01)) ((-1.396296e-13 -9.112656e+02 3.864472e-14) (1.452692e-18 1.674881e+01 6.614553e-18))
0.00114387    	((9.793124e+02 6.229726e-14 4.531296e+03) (1.750023e+01 1.709839e-19 8.567427e-01)) ((-2.368518e-13 -8.609692e+02 3.265592e-14) (1.658359e-18 1.715832e+01 1.977865e-17))
0.00129717    	((1.027655e+03 4.922478e-14 4.107444e+03) (1.786430e+01 -1.209593e-19 8.880337e-01)) ((-2.002626e-13 -7.189276e+02 2.592450e-14) (1.229187e-18 1.751759e+01 2.678281e-17))
0.00144215    	((1.090100e+03 3.915177e-14 3.508756e+03) (1.819604e+01 -1.854341e-19 9.143408e-01)) ((-1.800892e-13 -3.130345e+02 1.949889e-14) (7.118002e-19 1.784183e+01 3.047719e-17))
0.00158382    	((1.106519e+03 4.731954e-14 4.117694e+03) (1.850222e+01 -1.008915e-19 9.208696e-01)) ((-2.109017e-13 -8.138961e+02 2.349909e-14) (1.628433e-18 1.815351e+01 2.855629e-17))
