# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((1.136868e-13 6.764460e-14 3.410605e-13) (1.107938e+01 -7.190995e-18 2.037904e+00)) ((-2.248934e-14 1.136868e-13 2.716866e-14) (-7.914839e-18 1.007594e+01 7.787384e-17))
1.19976e-05   	((1.743626e+05 6.317036e-13 1.720215e+06) (1.122005e+01 -7.238277e-18 1.782016e+00)) ((-9.449122e-12 -4.786113e+05 -5.970812e-12) (-9.188693e-18 1.030402e+01 8.240616e-17))
2.63878e-05   	((2.044916e+04 -2.068263e-13 2.960194e+05) (1.125573e+01 -7.322055e-18 1.698497e+00)) ((-1.073260e-12 -1.028719e+05 -1.075185e-12) (-9.287292e-18 1.036573e+01 8.314980e-17))
4.36511e-05   	((1.187843e+04 -7.796844e-14 1.661320e+05) (1.129943e+01 -7.311209e-18 1.658207e+00)) ((-6.774020e-13 -5.708974e+04 -5.856527e-13) (-9.271915e-18 1.042278e+01 8.416286e-17))
6.43527e-05   	((8.241075e+03 -3.459242e-14 1.118548e+05) (1.136380e+01 -7.252011e-18 1.629957e+00)) ((-5.026043e-13 -3.813109e+04 -3.836476e-13) (-9.157986e-18 1.049688e+01 8.469162e-17))
8.91792e-05   	((6.317227e+03 -2.607806e-14 7.826138e+04) (1.144386e+01 -7.170265e-18 1.612473e+00)) ((-3.146573e-13 -2.655693e+04 -2.651203e-13) (-9.352451e-18 1.058423e+01 8.532803e-17))
0.000118941   	((4.368284e+03 2.911261e-15 5.760833e+04) (1.154412e+01 -7.056028e-18 1.597804e+00)) ((-2.780905e-13 -1.947757e+04 -1.891993e-13) (-9.366980e-18 1.068985e+01 8.564712e-17))
0.000154634   	((3.642986e+03 1.064621e-14 4.380423e+04) (1.167551e+01 -6.909237e-18 1.600731e+00)) ((-2.083197e-13 -1.454164e+04 -1.429627e-13) (-9.684141e-18 1.080854e+01 8.611511e-17))
0.000197405   	((2.755982e+03 5.813285e-15 3.456731e+04) (1.184237e+01 -6.717887e-18 1.591549e+00)) ((-1.427655e-13 -1.217753e+04 -1.126584e-13) (-9.755055e-18 1.097715e+01 8.682246e-17))
0.000248707   	((1.462165e+03 -5.719166e-14 3.777973e+04) (1.203467e+01 -6.507010e-18 1.563620e+00)) ((-1.440898e-14 -1.831176e+04 -1.408103e-13) (-9.384896e-18 1.119345e+01 8.866598e-17))
0.000310237   	((1.804366e+03 1.590185e-14 2.171527e+04) (1.231238e+01 -6.226196e-18 1.551747e+00)) ((-9.344586e-14 -7.536846e+03 -6.719361e-14) (-9.256074e-18 1.147614e+01 9.005633e-17))
0.000383982   	((1.637515e+03 2.275313e-14 1.746151e+04) (1.269509e+01 -5.938240e-18 1.546552e+00)) ((-8.104586e-14 -5.685308e+03 -5.131020e-14) (-9.236134e-18 1.186046e+01 9.182823e-17))
0.000472342   	((1.487747e+03 2.183723e-14 1.359791e+04) (1.322194e+01 -5.552778e-18 1.554919e+00)) ((-4.662075e-14 -4.367995e+03 -3.782790e-14) (-9.572440e-18 1.238331e+01 9.456263e-17))
0.000577897   	((1.331619e+03 2.451215e-14 1.248959e+04) (1.395176e+01 -5.069822e-18 1.574990e+00)) ((-5.448605e-14 -3.937431e+03 -3.465614e-14) (-9.761566e-18 1.310201e+01 9.876831e-17))
0.000704014   	((1.086651e+03 2.807241e-14 9.989814e+03) (1.490106e+01 -4.693091e-18 1.627452e+00)) ((-3.863039e-14 -3.197345e+03 -2.456146e-14) (-1.013240e-17 1.403010e+01 1.038095e-16))
0.000854764   	((1.050642e+03 2.709106e-14 9.158926e+03) (1.598520e+01 -4.051691e-18 1.696580e+00)) ((-3.667057e-14 -2.847739e+03 -2.263066e-14) (-1.072307e-17 1.509340e+01 1.098163e-16))
0.00103538    	((8.585271e+02 2.689145e-14 7.907839e+03) (1.716538e+01 -3.233705e-18 1.768101e+00)) ((-3.422695e-14 -2.479914e+03 -1.798675e-14) (-1.138336e-17 1.625364e+01 1.165555e-16))
0.00125089    	((7.749705e+02 3.116518e-14 6.418425e+03) (1.841124e+01 -2.425111e-18 1.843828e+00)) ((-2.536299e-14 -2.003225e+03 -1.197262e-14) (-1.190404e-17 1.747883e+01 1.239543e-16))
