alpha.water,yPlus,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18.9827,29765.9,0.755118,29765.9,0,0,0,0.0201512,0.0201512,0.1,-0.0236801,94,2
1,18.9827,29765.9,0.755118,29765.9,0,0,0,0.0201512,0.0201512,-0.1,-0.0236801,95,2
1,17.8721,30341.8,0.801065,30341.8,0,0,0,0.0175955,0.0175955,0.1,-0.0222352,96,2
1,17.8721,30341.8,0.801065,30341.8,0,0,0,0.0175955,0.0175955,-0.1,-0.0222352,97,2
1,16.4342,30933.7,0.84828,30933.7,0,0,0,0.0151609,0.0151609,0.1,-0.0207402,98,2
1,16.4342,30933.7,0.84828,30933.7,0,0,0,0.0151609,0.0151609,-0.1,-0.0207402,99,2
1,14.6311,31524.8,0.895436,31524.8,0,0,0,0.0128531,0.0128531,0.1,-0.0191897,100,2
1,14.6311,31524.8,0.895436,31524.8,0,0,0,0.0128531,0.0128531,-0.1,-0.0191897,101,2
1,12.6354,32087,0.940279,32087,0,0,0,0.0106799,0.0106799,0.1,-0.0175783,102,2
1,12.6354,32087,0.940279,32087,0,0,0,0.0106799,0.0106799,-0.1,-0.0175783,103,2
1,11.5938,32586.4,0.980118,32586.4,0,0,0,0.0086521,0.0086521,0.1,-0.0159001,104,2
1,11.5938,32586.4,0.980118,32586.4,0,0,0,0.0086521,0.0086521,-0.1,-0.0159001,105,2
1,8.21084,32956.6,1.00965,32956.6,0,0,0,0.00678257,0.00678257,0.1,-0.0141485,106,2
1,8.21084,32956.6,1.00965,32956.6,0,0,0,0.00678257,0.00678257,-0.1,-0.0141485,107,2
1,5.3279,33094.3,1.02064,33094.3,0,0,0,0.00508856,0.00508856,0.1,-0.0123172,108,2
1,5.3279,33094.3,1.02064,33094.3,0,0,0,0.00508856,0.00508856,-0.1,-0.0123172,109,2
1,8.69002,32868.6,1.00263,32868.6,0,0,0,0.00359515,0.00359515,0.1,-0.0104064,110,2
1,8.69002,32868.6,1.00263,32868.6,0,0,0,0.00359515,0.00359515,-0.1,-0.0104064,111,2
1,12.9915,32108.6,0.942001,32108.6,0,0,0,0.00232655,0.00232655,0.1,-0.00841515,112,2
1,12.9915,32108.6,0.942001,32108.6,0,0,0,0.00232655,0.00232655,-0.1,-0.00841515,113,2
1,16.7884,30669.6,0.827211,30669.6,0,0,0,0.00131115,0.00131115,0.1,-0.0063508,114,2
1,16.7884,30669.6,0.827211,30669.6,0,0,0,0.00131115,0.00131115,-0.1,-0.0063508,115,2
1,21.998,28452.7,0.650365,28452.7,0,0,0,0.000578324,0.000578324,0.1,-0.00423964,116,2
1,21.998,28452.7,0.650365,28452.7,0,0,0,0.000578324,0.000578324,-0.1,-0.00423964,117,2
1,27.4698,25482.8,0.413448,25482.8,0,0,0,0.000141814,0.000141814,0.1,-0.00211007,118,2
1,27.4698,25482.8,0.413448,25482.8,0,0,0,0.000141814,0.000141814,-0.1,-0.00211007,119,2
1,32.5637,21992.8,0.135041,21992.8,0,0,0,0,0,0.1,0,120,2
1,32.5637,21992.8,0.135041,21992.8,0,0,0,0,0,-0.1,0,121,2
0.998877,45.0289,13481.3,-0.543949,13481.3,0,0,0,1,1,-0.1,-1.66533e-17,122,2
0.998877,45.0289,13481.3,-0.543949,13481.3,0,0,0,1,1,0.1,-1.65202e-17,123,2
1,35.1936,16196,-0.327388,16196,0,0,0,0.984536,0.984536,0.1,-0.00222545,124,2
1,35.1936,16196,-0.327388,16196,0,0,0,0.984536,0.984536,-0.1,-0.00222545,125,2
1,32.7321,16500.6,-0.303085,16500.6,0,0,0,0.969065,0.969065,0.1,-0.00440794,126,2
1,32.7321,16500.6,-0.303085,16500.6,0,0,0,0.969065,0.969065,-0.1,-0.00440794,127,2
1,31.6019,16990.5,-0.264007,16990.5,0,0,0,0.953589,0.953589,0.1,-0.00654887,128,2
1,31.6019,16990.5,-0.264007,16990.5,0,0,0,0.953589,0.953589,-0.1,-0.00654887,129,2
1,30.8255,17327.1,-0.237157,17327.1,0,0,0,0.938107,0.938107,0.1,-0.00864928,130,2
1,30.8255,17327.1,-0.237157,17327.1,0,0,0,0.938107,0.938107,-0.1,-0.00864928,131,2
1,30.3279,17586.2,-0.216491,17586.2,0,0,0,0.922619,0.922619,0.1,-0.0107103,132,2
1,30.3279,17586.2,-0.216491,17586.2,0,0,0,0.922619,0.922619,-0.1,-0.0107103,133,2
1,29.9647,17785.4,-0.200594,17785.4,0,0,0,0.907127,0.907127,0.1,-0.0127329,134,2
1,29.9647,17785.4,-0.200594,17785.4,0,0,0,0.907127,0.907127,-0.1,-0.0127329,135,2
1,29.6985,17945.2,-0.187852,17945.2,0,0,0,0.89163,0.89163,0.1,-0.014718,136,2
1,29.6985,17945.2,-0.187852,17945.2,0,0,0,0.89163,0.89163,-0.1,-0.014718,137,2
1,29.497,18075.8,-0.177428,18075.8,0,0,0,0.876128,0.876128,0.1,-0.0166663,138,2
1,29.497,18075.8,-0.177428,18075.8,0,0,0,0.876128,0.876128,-0.1,-0.0166663,139,2
1,29.3451,18185.1,-0.168714,18185.1,0,0,0,0.860622,0.860622,0.1,-0.0185787,140,2
1,29.3451,18185.1,-0.168714,18185.1,0,0,0,0.860622,0.860622,-0.1,-0.0185787,141,2
1,29.2318,18278.1,-0.161296,18278.1,0,0,0,0.845111,0.845111,0.1,-0.0204557,142,2
1,29.2318,18278.1,-0.161296,18278.1,0,0,0,0.845111,0.845111,-0.1,-0.0204557,143,2
1,29.1491,18358.3,-0.154898,18358.3,0,0,0,0.829596,0.829596,0.1,-0.0222977,144,2
1,29.1491,18358.3,-0.154898,18358.3,0,0,0,0.829596,0.829596,-0.1,-0.0222977,145,2
1,29.09,18428.2,-0.149321,18428.2,0,0,0,0.814078,0.814078,0.1,-0.0241053,146,2
1,29.09,18428.2,-0.149321,18428.2,0,0,0,0.814078,0.814078,-0.1,-0.0241053,147,2
1,29.049,18489.7,-0.144415,18489.7,0,0,0,0.798555,0.798555,0.1,-0.0258787,148,2
1,29.049,18489.7,-0.144415,18489.7,0,0,0,0.798555,0.798555,-0.1,-0.0258787,149,2
1,29.0217,18544.1,-0.140074,18544.1,0,0,0,0.783028,0.783028,0.1,-0.0276182,150,2
1,29.0217,18544.1,-0.140074,18544.1,0,0,0,0.783028,0.783028,-0.1,-0.0276182,151,2
1,29.0052,18592.7,-0.1362,18592.7,0,0,0,0.767498,0.767498,0.1,-0.0293238,152,2
1,29.0052,18592.7,-0.1362,18592.7,0,0,0,0.767498,0.767498,-0.1,-0.0293238,153,2
1,28.9977,18636.4,-0.132711,18636.4,0,0,0,0.751964,0.751964,0.1,-0.0309955,154,2
1,28.9977,18636.4,-0.132711,18636.4,0,0,0,0.751964,0.751964,-0.1,-0.0309955,155,2
1,28.9984,18675.7,-0.129574,18675.7,0,0,0,0.736426,0.736426,0.1,-0.0326332,156,2
1,28.9984,18675.7,-0.129574,18675.7,0,0,0,0.736426,0.736426,-0.1,-0.0326332,157,2
1,29.0066,18711.3,-0.126734,18711.3,0,0,0,0.720885,0.720885,0.1,-0.0342368,158,2
1,29.0066,18711.3,-0.126734,18711.3,0,0,0,0.720885,0.720885,-0.1,-0.0342368,159,2
1,29.0211,18743.9,-0.124131,18743.9,0,0,0,0.70534,0.70534,0.1,-0.0358058,160,2
1,29.0211,18743.9,-0.124131,18743.9,0,0,0,0.70534,0.70534,-0.1,-0.0358058,161,2
1,29.0413,18773.6,-0.121765,18773.6,0,0,0,0.689792,0.689792,0.1,-0.0373396,162,2
1,29.0413,18773.6,-0.121765,18773.6,0,0,0,0.689792,0.689792,-0.1,-0.0373396,163,2
1,29.0668,18800.9,-0.119585,18800.9,0,0,0,0.67424,0.67424,0.1,-0.038838,164,2
1,29.0668,18800.9,-0.119585,18800.9,0,0,0,0.67424,0.67424,-0.1,-0.038838,165,2
1,29.0975,18826.3,-0.117563,18826.3,0,0,0,0.658685,0.658685,0.1,-0.0402999,166,2
1,29.0975,18826.3,-0.117563,18826.3,0,0,0,0.658685,0.658685,-0.1,-0.0402999,167,2
1,29.1337,18849.3,-0.115726,18849.3,0,0,0,0.643126,0.643126,0.1,-0.0417249,168,2
1,29.1337,18849.3,-0.115726,18849.3,0,0,0,0.643126,0.643126,-0.1,-0.0417249,169,2
1,29.1754,18872.5,-0.113873,18872.5,0,0,0,0.627564,0.627564,0.1,-0.0431117,170,2
1,29.1754,18872.5,-0.113873,18872.5,0,0,0,0.627564,0.627564,-0.1,-0.0431117,171,2
1,29.2222,18895.6,-0.112033,18895.6,0,0,0,0.611998,0.611998,0.1,-0.0444594,172,2
1,29.2222,18895.6,-0.112033,18895.6,0,0,0,0.611998,0.611998,-0.1,-0.0444594,173,2
1,29.2733,18916.7,-0.110349,18916.7,0,0,0,0.596429,0.596429,0.1,-0.0457665,174,2
1,29.2733,18916.7,-0.110349,18916.7,0,0,0,0.596429,0.596429,-0.1,-0.0457665,175,2
1,29.3287,18937,-0.108727,18937,0,0,0,0.580857,0.580857,0.1,-0.0470319,176,2
1,29.3287,18937,-0.108727,18937,0,0,0,0.580857,0.580857,-0.1,-0.0470319,177,2
1,29.3879,18956.8,-0.107147,18956.8,0,0,0,0.565281,0.565281,0.1,-0.048254,178,2
1,29.3879,18956.8,-0.107147,18956.8,0,0,0,0.565281,0.565281,-0.1,-0.048254,179,2
1,29.451,18976.6,-0.105569,18976.6,0,0,0,0.549702,0.549702,0.1,-0.0494311,180,2
1,29.451,18976.6,-0.105569,18976.6,0,0,0,0.549702,0.549702,-0.1,-0.0494311,181,2
1,29.5178,18996.4,-0.103992,18996.4,0,0,0,0.534119,0.534119,0.1,-0.0505613,182,2
1,29.5178,18996.4,-0.103992,18996.4,0,0,0,0.534119,0.534119,-0.1,-0.0505613,183,2
1,29.5886,19016.5,-0.102392,19016.5,0,0,0,0.518532,0.518532,0.1,-0.0516427,184,2
1,29.5886,19016.5,-0.102392,19016.5,0,0,0,0.518532,0.518532,-0.1,-0.0516427,185,2
1,29.6635,19037.4,-0.100725,19037.4,0,0,0,0.502943,0.502943,0.1,-0.052673,186,2
1,29.6635,19037.4,-0.100725,19037.4,0,0,0,0.502943,0.502943,-0.1,-0.052673,187,2
1,29.7423,19059.3,-0.0989735,19059.3,0,0,0,0.487349,0.487349,0.1,-0.0536498,188,2
1,29.7423,19059.3,-0.0989735,19059.3,0,0,0,0.487349,0.487349,-0.1,-0.0536498,189,2
1,29.8257,19082.6,-0.0971154,19082.6,0,0,0,0.471753,0.471753,0.1,-0.0545706,190,2
1,29.8257,19082.6,-0.0971154,19082.6,0,0,0,0.471753,0.471753,-0.1,-0.0545706,191,2
1,29.9138,19107.6,-0.095124,19107.6,0,0,0,0.456153,0.456153,0.1,-0.0554326,192,2
1,29.9138,19107.6,-0.095124,19107.6,0,0,0,0.456153,0.456153,-0.1,-0.0554326,193,2
1,30.0069,19134.8,-0.092953,19134.8,0,0,0,0.44055,0.44055,0.1,-0.0562327,194,2
1,30.0069,19134.8,-0.092953,19134.8,0,0,0,0.44055,0.44055,-0.1,-0.0562327,195,2
1,30.1048,19164.7,-0.0905645,19164.7,0,0,0,0.424943,0.424943,0.1,-0.0569677,196,2
1,30.1048,19164.7,-0.0905645,19164.7,0,0,0,0.424943,0.424943,-0.1,-0.0569677,197,2
1,30.2071,19197.8,-0.0879292,19197.8,0,0,0,0.409333,0.409333,0.1,-0.0576339,198,2
1,30.2071,19197.8,-0.0879292,19197.8,0,0,0,0.409333,0.409333,-0.1,-0.0576339,199,2
1,30.3125,19234.4,-0.085003,19234.4,0,0,0,0.393721,0.393721,0.1,-0.0582277,200,2
1,30.3125,19234.4,-0.085003,19234.4,0,0,0,0.393721,0.393721,-0.1,-0.0582277,201,2
1,30.4189,19275.7,-0.0817095,19275.7,0,0,0,0.378106,0.378106,0.1,-0.0587447,202,2
1,30.4189,19275.7,-0.0817095,19275.7,0,0,0,0.378106,0.378106,-0.1,-0.0587447,203,2
1,30.5258,19322.2,-0.0780015,19322.2,0,0,0,0.362488,0.362488,0.1,-0.0591805,204,2
1,30.5258,19322.2,-0.0780015,19322.2,0,0,0,0.362488,0.362488,-0.1,-0.0591805,205,2
1,30.6328,19374.8,-0.0738061,19374.8,0,0,0,0.346868,0.346868,0.1,-0.0595303,206,2
1,30.6328,19374.8,-0.0738061,19374.8,0,0,0,0.346868,0.346868,-0.1,-0.0595303,207,2
1,30.7387,19434.2,-0.0690689,19434.2,0,0,0,0.331247,0.331247,0.1,-0.0597886,208,2
1,30.7387,19434.2,-0.0690689,19434.2,0,0,0,0.331247,0.331247,-0.1,-0.0597886,209,2
1,30.8425,19500.1,-0.0638099,19500.1,0,0,0,0.315624,0.315624,0.1,-0.0599496,210,2
1,30.8425,19500.1,-0.0638099,19500.1,0,0,0,0.315624,0.315624,-0.1,-0.0599496,211,2
0.998873,32.1156,10437.2,-0.786786,10437.2,0,0,0,0.984536,0.984536,-0.1,0.00222545,212,2
0.998873,32.1156,10437.2,-0.786786,10437.2,0,0,0,0.984536,0.984536,0.1,0.00222545,213,2
0.999996,9.30995,9874.62,-0.831661,9874.62,0,0,0,0.969065,0.969065,-0.1,0.00440794,214,2
0.999996,9.30995,9874.62,-0.831661,9874.62,0,0,0,0.969065,0.969065,0.1,0.00440794,215,2
0.999999,7.60325,9504.3,-0.861202,9504.3,0,0,0,0.953589,0.953589,-0.1,0.00654887,216,2
0.999999,7.60325,9504.3,-0.861202,9504.3,0,0,0,0.953589,0.953589,0.1,0.00654887,217,2
0.816323,9.60074,9361.48,-0.872595,9361.48,0,0,0,0.938107,0.938107,-0.1,0.00864928,218,2
0.816323,9.60074,9361.48,-0.872595,9361.48,0,0,0,0.938107,0.938107,0.1,0.00864928,219,2
0.512614,8.75122,9358.89,-0.872802,9358.89,0,0,0,0.922619,0.922619,-0.1,0.0107103,220,2
0.512614,8.75122,9358.89,-0.872802,9358.89,0,0,0,0.922619,0.922619,0.1,0.0107103,221,2
0.695924,8.80195,9363.37,-0.872445,9363.37,0,0,0,0.907127,0.907127,-0.1,0.0127329,222,2
0.695924,8.80195,9363.37,-0.872445,9363.37,0,0,0,0.907127,0.907127,0.1,0.0127329,223,2
0.999633,11.5036,9562.5,-0.85656,9562.5,0,0,0,0.89163,0.89163,-0.1,0.014718,224,2
0.999633,11.5036,9562.5,-0.85656,9562.5,0,0,0,0.89163,0.89163,0.1,0.014718,225,2
0.999998,11.4992,9915,-0.828439,9915,0,0,0,0.876128,0.876128,-0.1,0.0166663,226,2
0.999998,11.4992,9915,-0.828439,9915,0,0,0,0.876128,0.876128,0.1,0.0166663,227,2
0.999995,11.5448,10128,-0.811451,10128,0,0,0,0.860622,0.860622,-0.1,0.0185787,228,2
0.999995,11.5448,10128,-0.811451,10128,0,0,0,0.860622,0.860622,0.1,0.0185787,229,2
0.999997,11.7222,10119.8,-0.812105,10119.8,0,0,0,0.845111,0.845111,-0.1,0.0204557,230,2
0.999997,11.7222,10119.8,-0.812105,10119.8,0,0,0,0.845111,0.845111,0.1,0.0204557,231,2
0.831405,11.7326,9707.78,-0.844971,9707.78,0,0,0,0.829596,0.829596,-0.1,0.0222977,232,2
0.831405,11.7326,9707.78,-0.844971,9707.78,0,0,0,0.829596,0.829596,0.1,0.0222977,233,2
0.831397,11.6718,9742.85,-0.842172,9742.85,0,0,0,0.814078,0.814078,-0.1,0.0241053,234,2
0.831397,11.6718,9742.85,-0.842172,9742.85,0,0,0,0.814078,0.814078,0.1,0.0241053,235,2
0.999987,11.7111,10155.6,-0.809247,10155.6,0,0,0,0.798555,0.798555,-0.1,0.0258787,236,2
0.999987,11.7111,10155.6,-0.809247,10155.6,0,0,0,0.798555,0.798555,0.1,0.0258787,237,2
0.999994,12.8743,9847.8,-0.833801,9847.8,0,0,0,0.783028,0.783028,-0.1,0.0276182,238,2
0.999994,12.8743,9847.8,-0.833801,9847.8,0,0,0,0.783028,0.783028,0.1,0.0276182,239,2
0.999999,14.1369,9465.54,-0.864295,9465.54,0,0,0,0.767498,0.767498,-0.1,0.0293238,240,2
0.999999,14.1369,9465.54,-0.864295,9465.54,0,0,0,0.767498,0.767498,0.1,0.0293238,241,2
1,14.4657,9471.66,-0.863806,9471.66,0,0,0,0.751964,0.751964,-0.1,0.0309955,242,2
1,14.4657,9471.66,-0.863806,9471.66,0,0,0,0.751964,0.751964,0.1,0.0309955,243,2
1,15.1341,9444.99,-0.865934,9444.99,0,0,0,0.736426,0.736426,-0.1,0.0326332,244,2
1,15.1341,9444.99,-0.865934,9444.99,0,0,0,0.736426,0.736426,0.1,0.0326332,245,2
1,15.345,9378.82,-0.871213,9378.82,0,0,0,0.720885,0.720885,-0.1,0.0342368,246,2
1,15.345,9378.82,-0.871213,9378.82,0,0,0,0.720885,0.720885,0.1,0.0342368,247,2
1,14.3124,9581.08,-0.855078,9581.08,0,0,0,0.70534,0.70534,-0.1,0.0358058,248,2
1,14.3124,9581.08,-0.855078,9581.08,0,0,0,0.70534,0.70534,0.1,0.0358058,249,2
1,12.8373,9802.75,-0.837394,9802.75,0,0,0,0.689792,0.689792,-0.1,0.0373396,250,2
1,12.8373,9802.75,-0.837394,9802.75,0,0,0,0.689792,0.689792,0.1,0.0373396,251,2
1,11.7901,9624.69,-0.851599,9624.69,0,0,0,0.67424,0.67424,-0.1,0.038838,252,2
1,11.7901,9624.69,-0.851599,9624.69,0,0,0,0.67424,0.67424,0.1,0.038838,253,2
