alpha.water,yPlus,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,25.5619,22928,0.20964,22928,0,0,0,0.100892,0.100892,-0.1,-0.0469774,53,2
1,25.3693,23099.4,0.223318,23099.4,0,0,0,0.0957611,0.0957611,0.1,-0.0460964,54,2
1,25.3693,23099.4,0.223318,23099.4,0,0,0,0.0957611,0.0957611,-0.1,-0.0460964,55,2
1,25.1764,23280.4,0.237756,23280.4,0,0,0,0.090776,0.090776,0.1,-0.0451942,56,2
1,25.1764,23280.4,0.237756,23280.4,0,0,0,0.090776,0.090776,-0.1,-0.0451942,57,2
1,24.9828,23471.3,0.252986,23471.3,0,0,0,0.0859334,0.0859334,0.1,-0.044271,58,2
1,24.9828,23471.3,0.252986,23471.3,0,0,0,0.0859334,0.0859334,-0.1,-0.044271,59,2
1,24.7885,23672.1,0.269,23672.1,0,0,0,0.0812301,0.0812301,0.1,-0.0433272,60,2
1,24.7885,23672.1,0.269,23672.1,0,0,0,0.0812301,0.0812301,-0.1,-0.0433272,61,2
1,24.5931,23883.9,0.285897,23883.9,0,0,0,0.0766628,0.0766628,0.1,-0.0423627,62,2
1,24.5931,23883.9,0.285897,23883.9,0,0,0,0.0766628,0.0766628,-0.1,-0.0423627,63,2
1,24.3955,24107.8,0.303761,24107.8,0,0,0,0.0722286,0.0722286,0.1,-0.0413773,64,2
1,24.3955,24107.8,0.303761,24107.8,0,0,0,0.0722286,0.0722286,-0.1,-0.0413773,65,2
1,24.1953,24344.2,0.322617,24344.2,0,0,0,0.0679244,0.0679244,0.1,-0.0403711,66,2
1,24.1953,24344.2,0.322617,24344.2,0,0,0,0.0679244,0.0679244,-0.1,-0.0403711,67,2
1,23.9925,24593.8,0.342529,24593.8,0,0,0,0.0637477,0.0637477,0.1,-0.0393438,68,2
1,23.9925,24593.8,0.342529,24593.8,0,0,0,0.0637477,0.0637477,-0.1,-0.0393438,69,2
1,23.7852,24857.8,0.363587,24857.8,0,0,0,0.0596957,0.0596957,0.1,-0.0382951,70,2
1,23.7852,24857.8,0.363587,24857.8,0,0,0,0.0596957,0.0596957,-0.1,-0.0382951,71,2
1,23.572,25137.1,0.38587,25137.1,0,0,0,0.0557661,0.0557661,0.1,-0.0372245,72,2
1,23.572,25137.1,0.38587,25137.1,0,0,0,0.0557661,0.0557661,-0.1,-0.0372245,73,2
1,23.3524,25433,0.409475,25433,0,0,0,0.0519566,0.0519566,0.1,-0.0361312,74,2
1,23.3524,25433,0.409475,25433,0,0,0,0.0519566,0.0519566,-0.1,-0.0361312,75,2
1,23.1276,25746.8,0.434504,25746.8,0,0,0,0.0482651,0.0482651,0.1,-0.0350147,76,2
1,23.1276,25746.8,0.434504,25746.8,0,0,0,0.0482651,0.0482651,-0.1,-0.0350147,77,2
1,22.8986,26079.9,0.46108,26079.9,0,0,0,0.0446899,0.0446899,0.1,-0.0338739,78,2
1,22.8986,26079.9,0.46108,26079.9,0,0,0,0.0446899,0.0446899,-0.1,-0.0338739,79,2
1,22.6705,26433.2,0.489258,26433.2,0,0,0,0.0412293,0.0412293,0.1,-0.0327075,80,2
1,22.6705,26433.2,0.489258,26433.2,0,0,0,0.0412293,0.0412293,-0.1,-0.0327075,81,2
1,22.4451,26808.4,0.519194,26808.4,0,0,0,0.037882,0.037882,0.1,-0.0315144,82,2
1,22.4451,26808.4,0.519194,26808.4,0,0,0,0.037882,0.037882,-0.1,-0.0315144,83,2
1,22.2007,27208.3,0.551093,27208.3,0,0,0,0.034647,0.034647,0.1,-0.0302928,84,2
1,22.2007,27208.3,0.551093,27208.3,0,0,0,0.034647,0.034647,-0.1,-0.0302928,85,2
1,21.9007,27634.2,0.585072,27634.2,0,0,0,0.0315237,0.0315237,0.1,-0.029041,86,2
1,21.9007,27634.2,0.585072,27634.2,0,0,0,0.0315237,0.0315237,-0.1,-0.029041,87,2
1,21.5135,28087.5,0.621232,28087.5,0,0,0,0.0285117,0.0285117,0.1,-0.0277566,88,2
1,21.5135,28087.5,0.621232,28087.5,0,0,0,0.0285117,0.0285117,-0.1,-0.0277566,89,2
1,21.0183,28567.2,0.659495,28567.2,0,0,0,0.0256116,0.0256116,0.1,-0.026437,90,2
1,21.0183,28567.2,0.659495,28567.2,0,0,0,0.0256116,0.0256116,-0.1,-0.026437,91,2
1,20.3852,29075.4,0.700034,29075.4,0,0,0,0.0228241,0.0228241,0.1,-0.0250793,92,2
1,20.3852,29075.4,0.700034,29075.4,0,0,0,0.0228241,0.0228241,-0.1,-0.0250793,93,2
1,19.5686,29611.5,0.742804,29611.5,0,0,0,0.0201512,0.0201512,0.1,-0.0236801,94,2
1,19.5686,29611.5,0.742804,29611.5,0,0,0,0.0201512,0.0201512,-0.1,-0.0236801,95,2
1,18.5108,30173.4,0.787625,30173.4,0,0,0,0.0175955,0.0175955,0.1,-0.0222352,96,2
1,18.5108,30173.4,0.787625,30173.4,0,0,0,0.0175955,0.0175955,-0.1,-0.0222352,97,2
1,17.135,30756.5,0.83414,30756.5,0,0,0,0.0151609,0.0151609,0.1,-0.0207402,98,2
1,17.135,30756.5,0.83414,30756.5,0,0,0,0.0151609,0.0151609,-0.1,-0.0207402,99,2
1,15.3867,31345.1,0.881095,31345.1,0,0,0,0.0128531,0.0128531,0.1,-0.0191897,100,2
1,15.3867,31345.1,0.881095,31345.1,0,0,0,0.0128531,0.0128531,-0.1,-0.0191897,101,2
1,13.3757,31911.5,0.926283,31911.5,0,0,0,0.0106799,0.0106799,0.1,-0.0175783,102,2
1,13.3757,31911.5,0.926283,31911.5,0,0,0,0.0106799,0.0106799,-0.1,-0.0175783,103,2
1,11.9824,32420.9,0.966921,32420.9,0,0,0,0.0086521,0.0086521,0.1,-0.0159001,104,2
1,11.9824,32420.9,0.966921,32420.9,0,0,0,0.0086521,0.0086521,-0.1,-0.0159001,105,2
1,9.35179,32816,0.998436,32816,0,0,0,0.00678257,0.00678257,0.1,-0.0141485,106,2
1,9.35179,32816,0.998436,32816,0,0,0,0.00678257,0.00678257,-0.1,-0.0141485,107,2
1,5.79344,32997.2,1.01289,32997.2,0,0,0,0.00508856,0.00508856,0.1,-0.0123172,108,2
1,5.79344,32997.2,1.01289,32997.2,0,0,0,0.00508856,0.00508856,-0.1,-0.0123172,109,2
1,8.04805,32832.7,0.999768,32832.7,0,0,0,0.00359515,0.00359515,0.1,-0.0104064,110,2
1,8.04805,32832.7,0.999768,32832.7,0,0,0,0.00359515,0.00359515,-0.1,-0.0104064,111,2
1,12.6123,32152.7,0.945523,32152.7,0,0,0,0.00232655,0.00232655,0.1,-0.00841515,112,2
1,12.6123,32152.7,0.945523,32152.7,0,0,0,0.00232655,0.00232655,-0.1,-0.00841515,113,2
1,15.9042,30807.2,0.838184,30807.2,0,0,0,0.00131115,0.00131115,0.1,-0.0063508,114,2
1,15.9042,30807.2,0.838184,30807.2,0,0,0,0.00131115,0.00131115,-0.1,-0.0063508,115,2
1,20.9497,28696.9,0.669841,28696.9,0,0,0,0.000578324,0.000578324,0.1,-0.00423964,116,2
1,20.9497,28696.9,0.669841,28696.9,0,0,0,0.000578324,0.000578324,-0.1,-0.00423964,117,2
1,26.4112,25836.3,0.441645,25836.3,0,0,0,0.000141814,0.000141814,0.1,-0.00211007,118,2
1,26.4112,25836.3,0.441645,25836.3,0,0,0,0.000141814,0.000141814,-0.1,-0.00211007,119,2
1,31.5468,22436.2,0.17041,22436.2,0,0,0,0,0,0.1,0,120,2
1,31.5468,22436.2,0.17041,22436.2,0,0,0,0,0,-0.1,0,121,2
0.56728,140.568,11574,-0.696095,11574,0,0,0,1,1,-0.1,-1.66533e-17,122,2
0.56728,140.568,11574,-0.696095,11574,0,0,0,1,1,0.1,-1.65202e-17,123,2
1,35.955,14638.7,-0.451616,14638.7,0,0,0,0.984536,0.984536,0.1,-0.00222545,124,2
1,35.955,14638.7,-0.451616,14638.7,0,0,0,0.984536,0.984536,-0.1,-0.00222545,125,2
1,34.0858,16289.4,-0.31994,16289.4,0,0,0,0.969065,0.969065,0.1,-0.00440794,126,2
1,34.0858,16289.4,-0.31994,16289.4,0,0,0,0.969065,0.969065,-0.1,-0.00440794,127,2
1,33.0009,17356.7,-0.234797,17356.7,0,0,0,0.953589,0.953589,0.1,-0.00654887,128,2
1,33.0009,17356.7,-0.234797,17356.7,0,0,0,0.953589,0.953589,-0.1,-0.00654887,129,2
1,32.2412,18102.1,-0.17533,18102.1,0,0,0,0.938107,0.938107,0.1,-0.00864928,130,2
1,32.2412,18102.1,-0.17533,18102.1,0,0,0,0.938107,0.938107,-0.1,-0.00864928,131,2
1,31.7141,18668.3,-0.130169,18668.3,0,0,0,0.922619,0.922619,0.1,-0.0107103,132,2
1,31.7141,18668.3,-0.130169,18668.3,0,0,0,0.922619,0.922619,-0.1,-0.0107103,133,2
1,31.3151,19108.6,-0.0950403,19108.6,0,0,0,0.907127,0.907127,0.1,-0.0127329,134,2
1,31.3151,19108.6,-0.0950403,19108.6,0,0,0,0.907127,0.907127,-0.1,-0.0127329,135,2
1,31.0091,19459.3,-0.0670612,19459.3,0,0,0,0.89163,0.89163,0.1,-0.014718,136,2
1,31.0091,19459.3,-0.0670612,19459.3,0,0,0,0.89163,0.89163,-0.1,-0.014718,137,2
1,30.7675,19742.8,-0.0444467,19742.8,0,0,0,0.876128,0.876128,0.1,-0.0166663,138,2
1,30.7675,19742.8,-0.0444467,19742.8,0,0,0,0.876128,0.876128,-0.1,-0.0166663,139,2
1,30.5742,19975,-0.025929,19975,0,0,0,0.860622,0.860622,0.1,-0.0185787,140,2
1,30.5742,19975,-0.025929,19975,0,0,0,0.860622,0.860622,-0.1,-0.0185787,141,2
1,30.4174,20166.7,-0.0106334,20166.7,0,0,0,0.845111,0.845111,0.1,-0.0204557,142,2
1,30.4174,20166.7,-0.0106334,20166.7,0,0,0,0.845111,0.845111,-0.1,-0.0204557,143,2
1,30.2895,20326.9,0.00214401,20326.9,0,0,0,0.829596,0.829596,0.1,-0.0222977,144,2
1,30.2895,20326.9,0.00214401,20326.9,0,0,0,0.829596,0.829596,-0.1,-0.0222977,145,2
1,30.1847,20460.9,0.0128354,20460.9,0,0,0,0.814078,0.814078,0.1,-0.0241053,146,2
1,30.1847,20460.9,0.0128354,20460.9,0,0,0,0.814078,0.814078,-0.1,-0.0241053,147,2
1,30.0989,20573.8,0.0218425,20573.8,0,0,0,0.798555,0.798555,0.1,-0.0258787,148,2
1,30.0989,20573.8,0.0218425,20573.8,0,0,0,0.798555,0.798555,-0.1,-0.0258787,149,2
1,30.0289,20668.4,0.0293851,20668.4,0,0,0,0.783028,0.783028,0.1,-0.0276182,150,2
1,30.0289,20668.4,0.0293851,20668.4,0,0,0,0.783028,0.783028,-0.1,-0.0276182,151,2
1,29.9725,20747.3,0.0356852,20747.3,0,0,0,0.767498,0.767498,0.1,-0.0293238,152,2
1,29.9725,20747.3,0.0356852,20747.3,0,0,0,0.767498,0.767498,-0.1,-0.0293238,153,2
1,29.9277,20812.8,0.040904,20812.8,0,0,0,0.751964,0.751964,0.1,-0.0309955,154,2
1,29.9277,20812.8,0.040904,20812.8,0,0,0,0.751964,0.751964,-0.1,-0.0309955,155,2
1,29.8932,20866,0.0451505,20866,0,0,0,0.736426,0.736426,0.1,-0.0326332,156,2
1,29.8932,20866,0.0451505,20866,0,0,0,0.736426,0.736426,-0.1,-0.0326332,157,2
1,29.8682,20908.6,0.0485498,20908.6,0,0,0,0.720885,0.720885,0.1,-0.0342368,158,2
1,29.8682,20908.6,0.0485498,20908.6,0,0,0,0.720885,0.720885,-0.1,-0.0342368,159,2
1,29.8514,20942.1,0.0512241,20942.1,0,0,0,0.70534,0.70534,0.1,-0.0358058,160,2
1,29.8514,20942.1,0.0512241,20942.1,0,0,0,0.70534,0.70534,-0.1,-0.0358058,161,2
1,29.8423,20967.4,0.0532365,20967.4,0,0,0,0.689792,0.689792,0.1,-0.0373396,162,2
1,29.8423,20967.4,0.0532365,20967.4,0,0,0,0.689792,0.689792,-0.1,-0.0373396,163,2
1,29.8407,20985.7,0.054703,20985.7,0,0,0,0.67424,0.67424,0.1,-0.038838,164,2
1,29.8407,20985.7,0.054703,20985.7,0,0,0,0.67424,0.67424,-0.1,-0.038838,165,2
1,29.8457,20998.4,0.0557162,20998.4,0,0,0,0.658685,0.658685,0.1,-0.0402999,166,2
1,29.8457,20998.4,0.0557162,20998.4,0,0,0,0.658685,0.658685,-0.1,-0.0402999,167,2
1,29.8575,21006.8,0.0563846,21006.8,0,0,0,0.643126,0.643126,0.1,-0.0417249,168,2
1,29.8575,21006.8,0.0563846,21006.8,0,0,0,0.643126,0.643126,-0.1,-0.0417249,169,2
1,29.8762,21005,0.0562366,21005,0,0,0,0.627564,0.627564,0.1,-0.0431117,170,2
1,29.8762,21005,0.0562366,21005,0,0,0,0.627564,0.627564,-0.1,-0.0431117,171,2
1,29.9011,20993.5,0.0553186,20993.5,0,0,0,0.611998,0.611998,0.1,-0.0444594,172,2
1,29.9011,20993.5,0.0553186,20993.5,0,0,0,0.611998,0.611998,-0.1,-0.0444594,173,2
1,29.9318,20980.1,0.054253,20980.1,0,0,0,0.596429,0.596429,0.1,-0.0457665,174,2
1,29.9318,20980.1,0.054253,20980.1,0,0,0,0.596429,0.596429,-0.1,-0.0457665,175,2
1,29.9682,20964.2,0.0529872,20964.2,0,0,0,0.580857,0.580857,0.1,-0.0470319,176,2
1,29.9682,20964.2,0.0529872,20964.2,0,0,0,0.580857,0.580857,-0.1,-0.0470319,177,2
1,30.0102,20946,0.051537,20946,0,0,0,0.565281,0.565281,0.1,-0.048254,178,2
1,30.0102,20946,0.051537,20946,0,0,0,0.565281,0.565281,-0.1,-0.048254,179,2
1,30.0577,20926.2,0.0499497,20926.2,0,0,0,0.549702,0.549702,0.1,-0.0494311,180,2
1,30.0577,20926.2,0.0499497,20926.2,0,0,0,0.549702,0.549702,-0.1,-0.0494311,181,2
1,30.1105,20905,0.0482597,20905,0,0,0,0.534119,0.534119,0.1,-0.0505613,182,2
1,30.1105,20905,0.0482597,20905,0,0,0,0.534119,0.534119,-0.1,-0.0505613,183,2
1,30.1684,20882.9,0.0465003,20882.9,0,0,0,0.518532,0.518532,0.1,-0.0516427,184,2
1,30.1684,20882.9,0.0465003,20882.9,0,0,0,0.518532,0.518532,-0.1,-0.0516427,185,2
1,30.231,20860.5,0.0447109,20860.5,0,0,0,0.502943,0.502943,0.1,-0.052673,186,2
1,30.231,20860.5,0.0447109,20860.5,0,0,0,0.502943,0.502943,-0.1,-0.052673,187,2
1,30.298,20838.1,0.0429218,20838.1,0,0,0,0.487349,0.487349,0.1,-0.0536498,188,2
1,30.298,20838.1,0.0429218,20838.1,0,0,0,0.487349,0.487349,-0.1,-0.0536498,189,2
1,30.3695,20815.8,0.0411463,20815.8,0,0,0,0.471753,0.471753,0.1,-0.0545706,190,2
1,30.3695,20815.8,0.0411463,20815.8,0,0,0,0.471753,0.471753,-0.1,-0.0545706,191,2
1,30.4455,20794.2,0.039427,20794.2,0,0,0,0.456153,0.456153,0.1,-0.0554326,192,2
1,30.4455,20794.2,0.039427,20794.2,0,0,0,0.456153,0.456153,-0.1,-0.0554326,193,2
1,30.5257,20774,0.0378108,20774,0,0,0,0.44055,0.44055,0.1,-0.0562327,194,2
1,30.5257,20774,0.0378108,20774,0,0,0,0.44055,0.44055,-0.1,-0.0562327,195,2
1,30.6094,20755.6,0.0363478,20755.6,0,0,0,0.424943,0.424943,0.1,-0.0569677,196,2
1,30.6094,20755.6,0.0363478,20755.6,0,0,0,0.424943,0.424943,-0.1,-0.0569677,197,2
1,30.6963,20739.5,0.0350566,20739.5,0,0,0,0.409333,0.409333,0.1,-0.0576339,198,2
1,30.6963,20739.5,0.0350566,20739.5,0,0,0,0.409333,0.409333,-0.1,-0.0576339,199,2
1,30.7849,20726.1,0.0339915,20726.1,0,0,0,0.393721,0.393721,0.1,-0.0582277,200,2
1,30.7849,20726.1,0.0339915,20726.1,0,0,0,0.393721,0.393721,-0.1,-0.0582277,201,2
1,30.8749,20716.6,0.0332341,20716.6,0,0,0,0.378106,0.378106,0.1,-0.0587447,202,2
1,30.8749,20716.6,0.0332341,20716.6,0,0,0,0.378106,0.378106,-0.1,-0.0587447,203,2
1,30.9666,20712.7,0.03292,20712.7,0,0,0,0.362488,0.362488,0.1,-0.0591805,204,2
1,30.9666,20712.7,0.03292,20712.7,0,0,0,0.362488,0.362488,-0.1,-0.0591805,205,2
1,31.0593,20714.7,0.0330829,20714.7,0,0,0,0.346868,0.346868,0.1,-0.0595303,206,2
1,31.0593,20714.7,0.0330829,20714.7,0,0,0,0.346868,0.346868,-0.1,-0.0595303,207,2
1,31.1521,20722,0.0336667,20722,0,0,0,0.331247,0.331247,0.1,-0.0597886,208,2
1,31.1521,20722,0.0336667,20722,0,0,0,0.331247,0.331247,-0.1,-0.0597886,209,2
1,31.2445,20734.4,0.0346534,20734.4,0,0,0,0.315624,0.315624,0.1,-0.0599496,210,2
1,31.2445,20734.4,0.0346534,20734.4,0,0,0,0.315624,0.315624,-0.1,-0.0599496,211,2
0.567253,142.274,10152.7,-0.809476,10152.7,0,0,0,0.984536,0.984536,-0.1,0.00222545,212,2
0.567253,142.274,10152.7,-0.809476,10152.7,0,0,0,0.984536,0.984536,0.1,0.00222545,213,2
0.999964,26.0467,10826.8,-0.755702,10826.8,0,0,0,0.969065,0.969065,-0.1,0.00440794,214,2
0.999964,26.0467,10826.8,-0.755702,10826.8,0,0,0,0.969065,0.969065,0.1,0.00440794,215,2
0.999736,12.4269,10871.3,-0.752155,10871.3,0,0,0,0.953589,0.953589,-0.1,0.00654887,216,2
0.999736,12.4269,10871.3,-0.752155,10871.3,0,0,0,0.953589,0.953589,0.1,0.00654887,217,2
0.999675,12.8656,10852.4,-0.753658,10852.4,0,0,0,0.938107,0.938107,-0.1,0.00864928,218,2
0.999675,12.8656,10852.4,-0.753658,10852.4,0,0,0,0.938107,0.938107,0.1,0.00864928,219,2
0.999912,12.7368,10760.9,-0.760957,10760.9,0,0,0,0.922619,0.922619,-0.1,0.0107103,220,2
0.999912,12.7368,10760.9,-0.760957,10760.9,0,0,0,0.922619,0.922619,0.1,0.0107103,221,2
0.999973,14.0654,10618.3,-0.772335,10618.3,0,0,0,0.907127,0.907127,-0.1,0.0127329,222,2
0.999973,14.0654,10618.3,-0.772335,10618.3,0,0,0,0.907127,0.907127,0.1,0.0127329,223,2
0.999984,16.1342,10446.9,-0.786007,10446.9,0,0,0,0.89163,0.89163,-0.1,0.014718,224,2
0.999984,16.1342,10446.9,-0.786007,10446.9,0,0,0,0.89163,0.89163,0.1,0.014718,225,2
0.999991,18.4807,10184.6,-0.80693,10184.6,0,0,0,0.876128,0.876128,-0.1,0.0166663,226,2
0.999991,18.4807,10184.6,-0.80693,10184.6,0,0,0,0.876128,0.876128,0.1,0.0166663,227,2
0.999996,21.1177,9760.37,-0.840775,9760.37,0,0,0,0.860622,0.860622,-0.1,0.0185787,228,2
0.999996,21.1177,9760.37,-0.840775,9760.37,0,0,0,0.860622,0.860622,0.1,0.0185787,229,2
0.999999,23.5499,9432.71,-0.866913,9432.71,0,0,0,0.845111,0.845111,-0.1,0.0204557,230,2
0.999999,23.5499,9432.71,-0.866913,9432.71,0,0,0,0.845111,0.845111,0.1,0.0204557,231,2
1,25.1531,9371.43,-0.871802,9371.43,0,0,0,0.829596,0.829596,-0.1,0.0222977,232,2
1,25.1531,9371.43,-0.871802,9371.43,0,0,0,0.829596,0.829596,0.1,0.0222977,233,2
1,26.1472,9395.26,-0.869901,9395.26,0,0,0,0.814078,0.814078,-0.1,0.0241053,234,2
1,26.1472,9395.26,-0.869901,9395.26,0,0,0,0.814078,0.814078,0.1,0.0241053,235,2
1,26.886,9426.94,-0.867373,9426.94,0,0,0,0.798555,0.798555,-0.1,0.0258787,236,2
1,26.886,9426.94,-0.867373,9426.94,0,0,0,0.798555,0.798555,0.1,0.0258787,237,2
1,27.4268,9444.67,-0.865959,9444.67,0,0,0,0.783028,0.783028,-0.1,0.0276182,238,2
1,27.4268,9444.67,-0.865959,9444.67,0,0,0,0.783028,0.783028,0.1,0.0276182,239,2
1,27.7278,9437.89,-0.8665,9437.89,0,0,0,0.767498,0.767498,-0.1,0.0293238,240,2
1,27.7278,9437.89,-0.8665,9437.89,0,0,0,0.767498,0.767498,0.1,0.0293238,241,2
1,27.7488,9415.78,-0.868264,9415.78,0,0,0,0.751964,0.751964,-0.1,0.0309955,242,2
1,27.7488,9415.78,-0.868264,9415.78,0,0,0,0.751964,0.751964,0.1,0.0309955,243,2
1,27.4738,9390.16,-0.870308,9390.16,0,0,0,0.736426,0.736426,-0.1,0.0326332,244,2
1,27.4738,9390.16,-0.870308,9390.16,0,0,0,0.736426,0.736426,0.1,0.0326332,245,2
0.998944,26.9246,9368.71,-0.872018,9368.71,0,0,0,0.720885,0.720885,-0.1,0.0342368,246,2
0.998944,26.9246,9368.71,-0.872018,9368.71,0,0,0,0.720885,0.720885,0.1,0.0342368,247,2
0.990915,26.243,9358.82,-0.872808,9358.82,0,0,0,0.70534,0.70534,-0.1,0.0358058,248,2
0.990915,26.243,9358.82,-0.872808,9358.82,0,0,0,0.70534,0.70534,0.1,0.0358058,249,2
0.941763,25.2933,9358.75,-0.872813,9358.75,0,0,0,0.689792,0.689792,-0.1,0.0373396,250,2
0.941763,25.2933,9358.75,-0.872813,9358.75,0,0,0,0.689792,0.689792,0.1,0.0373396,251,2
0.903926,24.5015,9358.57,-0.872828,9358.57,0,0,0,0.67424,0.67424,-0.1,0.038838,252,2
0.903926,24.5015,9358.57,-0.872828,9358.57,0,0,0,0.67424,0.67424,0.1,0.038838,253,2
0.895855,23.9586,9358.52,-0.872832,9358.52,0,0,0,0.658685,0.658685,-0.1,0.0402999,254,2
0.895855,23.9586,9358.52,-0.872832,9358.52,0,0,0,0.658685,0.658685,0.1,0.0402999,255,2
