alpha.water,yPlus,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,25.7729,22740.8,0.194711,22740.8,0,0,0,0.106173,0.106173,-0.1,-0.0478369,51,2
1,25.5892,22923.4,0.209277,22923.4,0,0,0,0.100892,0.100892,0.1,-0.0469774,52,2
1,25.5892,22923.4,0.209277,22923.4,0,0,0,0.100892,0.100892,-0.1,-0.0469774,53,2
1,25.4055,23115,0.224557,23115,0,0,0,0.0957611,0.0957611,0.1,-0.0460964,54,2
1,25.4055,23115,0.224557,23115,0,0,0,0.0957611,0.0957611,-0.1,-0.0460964,55,2
1,25.2213,23316,0.240598,23316,0,0,0,0.090776,0.090776,0.1,-0.0451942,56,2
1,25.2213,23316,0.240598,23316,0,0,0,0.090776,0.090776,-0.1,-0.0451942,57,2
1,25.0366,23527,0.257423,23527,0,0,0,0.0859334,0.0859334,0.1,-0.044271,58,2
1,25.0366,23527,0.257423,23527,0,0,0,0.0859334,0.0859334,-0.1,-0.044271,59,2
1,24.8512,23748,0.27506,23748,0,0,0,0.0812301,0.0812301,0.1,-0.0433272,60,2
1,24.8512,23748,0.27506,23748,0,0,0,0.0812301,0.0812301,-0.1,-0.0433272,61,2
1,24.6642,23980.6,0.293615,23980.6,0,0,0,0.0766628,0.0766628,0.1,-0.0423627,62,2
1,24.6642,23980.6,0.293615,23980.6,0,0,0,0.0766628,0.0766628,-0.1,-0.0423627,63,2
1,24.4748,24225.5,0.313145,24225.5,0,0,0,0.0722286,0.0722286,0.1,-0.0413773,64,2
1,24.4748,24225.5,0.313145,24225.5,0,0,0,0.0722286,0.0722286,-0.1,-0.0413773,65,2
1,24.2831,24482.7,0.333666,24482.7,0,0,0,0.0679244,0.0679244,0.1,-0.0403711,66,2
1,24.2831,24482.7,0.333666,24482.7,0,0,0,0.0679244,0.0679244,-0.1,-0.0403711,67,2
1,24.0883,24753.6,0.35528,24753.6,0,0,0,0.0637477,0.0637477,0.1,-0.0393438,68,2
1,24.0883,24753.6,0.35528,24753.6,0,0,0,0.0637477,0.0637477,-0.1,-0.0393438,69,2
1,23.8887,25039.5,0.37808,25039.5,0,0,0,0.0596957,0.0596957,0.1,-0.0382951,70,2
1,23.8887,25039.5,0.37808,25039.5,0,0,0,0.0596957,0.0596957,-0.1,-0.0382951,71,2
1,23.6827,25340.8,0.40212,25340.8,0,0,0,0.0557661,0.0557661,0.1,-0.0372245,72,2
1,23.6827,25340.8,0.40212,25340.8,0,0,0,0.0557661,0.0557661,-0.1,-0.0372245,73,2
1,23.4699,25659.1,0.427509,25659.1,0,0,0,0.0519566,0.0519566,0.1,-0.0361312,74,2
1,23.4699,25659.1,0.427509,25659.1,0,0,0,0.0519566,0.0519566,-0.1,-0.0361312,75,2
1,23.2509,25995.9,0.454379,25995.9,0,0,0,0.0482651,0.0482651,0.1,-0.0350147,76,2
1,23.2509,25995.9,0.454379,25995.9,0,0,0,0.0482651,0.0482651,-0.1,-0.0350147,77,2
1,23.0267,26352.7,0.482843,26352.7,0,0,0,0.0446899,0.0446899,0.1,-0.0338739,78,2
1,23.0267,26352.7,0.482843,26352.7,0,0,0,0.0446899,0.0446899,-0.1,-0.0338739,79,2
1,22.8025,26730.5,0.51298,26730.5,0,0,0,0.0412293,0.0412293,0.1,-0.0327075,80,2
1,22.8025,26730.5,0.51298,26730.5,0,0,0,0.0412293,0.0412293,-0.1,-0.0327075,81,2
1,22.5804,27131.2,0.544945,27131.2,0,0,0,0.037882,0.037882,0.1,-0.0315144,82,2
1,22.5804,27131.2,0.544945,27131.2,0,0,0,0.037882,0.037882,-0.1,-0.0315144,83,2
1,22.3395,27557.4,0.578944,27557.4,0,0,0,0.034647,0.034647,0.1,-0.0302928,84,2
1,22.3395,27557.4,0.578944,27557.4,0,0,0,0.034647,0.034647,-0.1,-0.0302928,85,2
1,22.0432,28010.8,0.615113,28010.8,0,0,0,0.0315237,0.0315237,0.1,-0.029041,86,2
1,22.0432,28010.8,0.615113,28010.8,0,0,0,0.0315237,0.0315237,-0.1,-0.029041,87,2
1,21.6608,28492.5,0.653541,28492.5,0,0,0,0.0285117,0.0285117,0.1,-0.0277566,88,2
1,21.6608,28492.5,0.653541,28492.5,0,0,0,0.0285117,0.0285117,-0.1,-0.0277566,89,2
1,21.1704,29002.3,0.694203,29002.3,0,0,0,0.0256116,0.0256116,0.1,-0.026437,90,2
1,21.1704,29002.3,0.694203,29002.3,0,0,0,0.0256116,0.0256116,-0.1,-0.026437,91,2
1,20.5406,29542.3,0.73728,29542.3,0,0,0,0.0228241,0.0228241,0.1,-0.0250793,92,2
1,20.5406,29542.3,0.73728,29542.3,0,0,0,0.0228241,0.0228241,-0.1,-0.0250793,93,2
1,19.7265,30111.7,0.782708,30111.7,0,0,0,0.0201512,0.0201512,0.1,-0.0236801,94,2
1,19.7265,30111.7,0.782708,30111.7,0,0,0,0.0201512,0.0201512,-0.1,-0.0236801,95,2
1,18.6722,30708.9,0.830343,30708.9,0,0,0,0.0175955,0.0175955,0.1,-0.0222352,96,2
1,18.6722,30708.9,0.830343,30708.9,0,0,0,0.0175955,0.0175955,-0.1,-0.0222352,97,2
1,17.3033,31329.4,0.879842,31329.4,0,0,0,0.0151609,0.0151609,0.1,-0.0207402,98,2
1,17.3033,31329.4,0.879842,31329.4,0,0,0,0.0151609,0.0151609,-0.1,-0.0207402,99,2
1,15.5696,31957.8,0.929974,31957.8,0,0,0,0.0128531,0.0128531,0.1,-0.0191897,100,2
1,15.5696,31957.8,0.929974,31957.8,0,0,0,0.0128531,0.0128531,-0.1,-0.0191897,101,2
1,13.5711,32566.4,0.978523,32566.4,0,0,0,0.0106799,0.0106799,0.1,-0.0175783,102,2
1,13.5711,32566.4,0.978523,32566.4,0,0,0,0.0106799,0.0106799,-0.1,-0.0175783,103,2
1,12.0802,33119.8,1.02267,33119.8,0,0,0,0.0086521,0.0086521,0.1,-0.0159001,104,2
1,12.0802,33119.8,1.02267,33119.8,0,0,0,0.0086521,0.0086521,-0.1,-0.0159001,105,2
1,10.411,33560.4,1.05782,33560.4,0,0,0,0.00678257,0.00678257,0.1,-0.0141485,106,2
1,10.411,33560.4,1.05782,33560.4,0,0,0,0.00678257,0.00678257,-0.1,-0.0141485,107,2
1,7.45951,33786.4,1.07585,33786.4,0,0,0,0.00508856,0.00508856,0.1,-0.0123172,108,2
1,7.45951,33786.4,1.07585,33786.4,0,0,0,0.00508856,0.00508856,-0.1,-0.0123172,109,2
1,8.58141,33662,1.06592,33662,0,0,0,0.00359515,0.00359515,0.1,-0.0104064,110,2
1,8.58141,33662,1.06592,33662,0,0,0,0.00359515,0.00359515,-0.1,-0.0104064,111,2
1,12.6877,33010.9,1.01398,33010.9,0,0,0,0.00232655,0.00232655,0.1,-0.00841515,112,2
1,12.6877,33010.9,1.01398,33010.9,0,0,0,0.00232655,0.00232655,-0.1,-0.00841515,113,2
1,16.2108,31675.6,0.907466,31675.6,0,0,0,0.00131115,0.00131115,0.1,-0.0063508,114,2
1,16.2108,31675.6,0.907466,31675.6,0,0,0,0.00131115,0.00131115,-0.1,-0.0063508,115,2
1,21.2722,29550.7,0.737953,29550.7,0,0,0,0.000578324,0.000578324,0.1,-0.00423964,116,2
1,21.2722,29550.7,0.737953,29550.7,0,0,0,0.000578324,0.000578324,-0.1,-0.00423964,117,2
1,26.7634,26644.4,0.50611,26644.4,0,0,0,0.000141814,0.000141814,0.1,-0.00211007,118,2
1,26.7634,26644.4,0.50611,26644.4,0,0,0,0.000141814,0.000141814,-0.1,-0.00211007,119,2
1,31.9704,23165.7,0.228607,23165.7,0,0,0,0,0,0.1,0,120,2
1,31.9704,23165.7,0.228607,23165.7,0,0,0,0,0,-0.1,0,121,2
1,17.4464,23054.2,0.219707,23054.2,0,0,0,1,1,-0.1,-1.66533e-17,122,2
1,17.4464,23054.2,0.219707,23054.2,0,0,0,1,1,0.1,-1.65202e-17,123,2
1,22.4919,22845.4,0.203053,22845.4,0,0,0,0.984536,0.984536,0.1,-0.00222545,124,2
1,22.4919,22845.4,0.203053,22845.4,0,0,0,0.984536,0.984536,-0.1,-0.00222545,125,2
1,24.3938,22460.7,0.172368,22460.7,0,0,0,0.969065,0.969065,0.1,-0.00440794,126,2
1,24.3938,22460.7,0.172368,22460.7,0,0,0,0.969065,0.969065,-0.1,-0.00440794,127,2
1,25.1129,22113,0.144628,22113,0,0,0,0.953589,0.953589,0.1,-0.00654887,128,2
1,25.1129,22113,0.144628,22113,0,0,0,0.953589,0.953589,-0.1,-0.00654887,129,2
1,25.693,21873.7,0.125537,21873.7,0,0,0,0.938107,0.938107,0.1,-0.00864928,130,2
1,25.693,21873.7,0.125537,21873.7,0,0,0,0.938107,0.938107,-0.1,-0.00864928,131,2
1,26.0864,21674.6,0.109652,21674.6,0,0,0,0.922619,0.922619,0.1,-0.0107103,132,2
1,26.0864,21674.6,0.109652,21674.6,0,0,0,0.922619,0.922619,-0.1,-0.0107103,133,2
1,26.4026,21514.1,0.0968549,21514.1,0,0,0,0.907127,0.907127,0.1,-0.0127329,134,2
1,26.4026,21514.1,0.0968549,21514.1,0,0,0,0.907127,0.907127,-0.1,-0.0127329,135,2
1,26.6527,21378.2,0.0860144,21378.2,0,0,0,0.89163,0.89163,0.1,-0.014718,136,2
1,26.6527,21378.2,0.0860144,21378.2,0,0,0,0.89163,0.89163,-0.1,-0.014718,137,2
1,26.8618,21261.1,0.0766703,21261.1,0,0,0,0.876128,0.876128,0.1,-0.0166663,138,2
1,26.8618,21261.1,0.0766703,21261.1,0,0,0,0.876128,0.876128,-0.1,-0.0166663,139,2
1,27.0415,21157.4,0.0683982,21157.4,0,0,0,0.860622,0.860622,0.1,-0.0185787,140,2
1,27.0415,21157.4,0.0683982,21157.4,0,0,0,0.860622,0.860622,-0.1,-0.0185787,141,2
1,27.2007,21064.8,0.0610073,21064.8,0,0,0,0.845111,0.845111,0.1,-0.0204557,142,2
1,27.2007,21064.8,0.0610073,21064.8,0,0,0,0.845111,0.845111,-0.1,-0.0204557,143,2
1,27.3438,20981.4,0.0543587,20981.4,0,0,0,0.829596,0.829596,0.1,-0.0222977,144,2
1,27.3438,20981.4,0.0543587,20981.4,0,0,0,0.829596,0.829596,-0.1,-0.0222977,145,2
1,27.4746,20905.8,0.0483299,20905.8,0,0,0,0.814078,0.814078,0.1,-0.0241053,146,2
1,27.4746,20905.8,0.0483299,20905.8,0,0,0,0.814078,0.814078,-0.1,-0.0241053,147,2
1,27.5959,20837,0.0428355,20837,0,0,0,0.798555,0.798555,0.1,-0.0258787,148,2
1,27.5959,20837,0.0428355,20837,0,0,0,0.798555,0.798555,-0.1,-0.0258787,149,2
1,27.71,20773.7,0.0377874,20773.7,0,0,0,0.783028,0.783028,0.1,-0.0276182,150,2
1,27.71,20773.7,0.0377874,20773.7,0,0,0,0.783028,0.783028,-0.1,-0.0276182,151,2
1,27.8184,20715.2,0.0331256,20715.2,0,0,0,0.767498,0.767498,0.1,-0.0293238,152,2
1,27.8184,20715.2,0.0331256,20715.2,0,0,0,0.767498,0.767498,-0.1,-0.0293238,153,2
1,27.922,20661.1,0.0288093,20661.1,0,0,0,0.751964,0.751964,0.1,-0.0309955,154,2
1,27.922,20661.1,0.0288093,20661.1,0,0,0,0.751964,0.751964,-0.1,-0.0309955,155,2
1,28.0217,20610.5,0.0247686,20610.5,0,0,0,0.736426,0.736426,0.1,-0.0326332,156,2
1,28.0217,20610.5,0.0247686,20610.5,0,0,0,0.736426,0.736426,-0.1,-0.0326332,157,2
1,28.118,20563,0.0209799,20563,0,0,0,0.720885,0.720885,0.1,-0.0342368,158,2
1,28.118,20563,0.0209799,20563,0,0,0,0.720885,0.720885,-0.1,-0.0342368,159,2
1,28.2112,20518.6,0.0174376,20518.6,0,0,0,0.70534,0.70534,0.1,-0.0358058,160,2
1,28.2112,20518.6,0.0174376,20518.6,0,0,0,0.70534,0.70534,-0.1,-0.0358058,161,2
1,28.3021,20476.6,0.0140869,20476.6,0,0,0,0.689792,0.689792,0.1,-0.0373396,162,2
1,28.3021,20476.6,0.0140869,20476.6,0,0,0,0.689792,0.689792,-0.1,-0.0373396,163,2
1,28.3918,20436.9,0.0109221,20436.9,0,0,0,0.67424,0.67424,0.1,-0.038838,164,2
1,28.3918,20436.9,0.0109221,20436.9,0,0,0,0.67424,0.67424,-0.1,-0.038838,165,2
1,28.4809,20399.5,0.00793966,20399.5,0,0,0,0.658685,0.658685,0.1,-0.0402999,166,2
1,28.4809,20399.5,0.00793966,20399.5,0,0,0,0.658685,0.658685,-0.1,-0.0402999,167,2
1,28.5705,20364,0.00510734,20364,0,0,0,0.643126,0.643126,0.1,-0.0417249,168,2
1,28.5705,20364,0.00510734,20364,0,0,0,0.643126,0.643126,-0.1,-0.0417249,169,2
1,28.6613,20330.5,0.00243029,20330.5,0,0,0,0.627564,0.627564,0.1,-0.0431117,170,2
1,28.6613,20330.5,0.00243029,20330.5,0,0,0,0.627564,0.627564,-0.1,-0.0431117,171,2
1,28.7532,20298.8,-9.66043e-05,20298.8,0,0,0,0.611998,0.611998,0.1,-0.0444594,172,2
1,28.7532,20298.8,-9.66043e-05,20298.8,0,0,0,0.611998,0.611998,-0.1,-0.0444594,173,2
1,28.8464,20269,-0.0024769,20269,0,0,0,0.596429,0.596429,0.1,-0.0457665,174,2
1,28.8464,20269,-0.0024769,20269,0,0,0,0.596429,0.596429,-0.1,-0.0457665,175,2
1,28.9405,20240.9,-0.00471795,20240.9,0,0,0,0.580857,0.580857,0.1,-0.0470319,176,2
1,28.9405,20240.9,-0.00471795,20240.9,0,0,0,0.580857,0.580857,-0.1,-0.0470319,177,2
1,29.0355,20214.4,-0.00682654,20214.4,0,0,0,0.565281,0.565281,0.1,-0.048254,178,2
1,29.0355,20214.4,-0.00682654,20214.4,0,0,0,0.565281,0.565281,-0.1,-0.048254,179,2
1,29.1316,20189.9,-0.00878457,20189.9,0,0,0,0.549702,0.549702,0.1,-0.0494311,180,2
1,29.1316,20189.9,-0.00878457,20189.9,0,0,0,0.549702,0.549702,-0.1,-0.0494311,181,2
1,29.2291,20167.1,-0.0106017,20167.1,0,0,0,0.534119,0.534119,0.1,-0.0505613,182,2
1,29.2291,20167.1,-0.0106017,20167.1,0,0,0,0.534119,0.534119,-0.1,-0.0505613,183,2
1,29.3287,20146.2,-0.0122695,20146.2,0,0,0,0.518532,0.518532,0.1,-0.0516427,184,2
1,29.3287,20146.2,-0.0122695,20146.2,0,0,0,0.518532,0.518532,-0.1,-0.0516427,185,2
1,29.431,20127.5,-0.0137635,20127.5,0,0,0,0.502943,0.502943,0.1,-0.052673,186,2
1,29.431,20127.5,-0.0137635,20127.5,0,0,0,0.502943,0.502943,-0.1,-0.052673,187,2
1,29.5367,20110.9,-0.0150818,20110.9,0,0,0,0.487349,0.487349,0.1,-0.0536498,188,2
1,29.5367,20110.9,-0.0150818,20110.9,0,0,0,0.487349,0.487349,-0.1,-0.0536498,189,2
1,29.6468,20096.7,-0.0162154,20096.7,0,0,0,0.471753,0.471753,0.1,-0.0545706,190,2
1,29.6468,20096.7,-0.0162154,20096.7,0,0,0,0.471753,0.471753,-0.1,-0.0545706,191,2
1,29.7621,20085,-0.0171483,20085,0,0,0,0.456153,0.456153,0.1,-0.0554326,192,2
1,29.7621,20085,-0.0171483,20085,0,0,0,0.456153,0.456153,-0.1,-0.0554326,193,2
1,29.8828,20076.4,-0.0178384,20076.4,0,0,0,0.44055,0.44055,0.1,-0.0562327,194,2
1,29.8828,20076.4,-0.0178384,20076.4,0,0,0,0.44055,0.44055,-0.1,-0.0562327,195,2
1,30.0082,20071.3,-0.018241,20071.3,0,0,0,0.424943,0.424943,0.1,-0.0569677,196,2
1,30.0082,20071.3,-0.018241,20071.3,0,0,0,0.424943,0.424943,-0.1,-0.0569677,197,2
1,30.137,20071.2,-0.0182557,20071.2,0,0,0,0.409333,0.409333,0.1,-0.0576339,198,2
1,30.137,20071.2,-0.0182557,20071.2,0,0,0,0.409333,0.409333,-0.1,-0.0576339,199,2
1,30.2681,20077,-0.0177921,20077,0,0,0,0.393721,0.393721,0.1,-0.0582277,200,2
1,30.2681,20077,-0.0177921,20077,0,0,0,0.393721,0.393721,-0.1,-0.0582277,201,2
1,30.4006,20088.6,-0.0168644,20088.6,0,0,0,0.378106,0.378106,0.1,-0.0587447,202,2
1,30.4006,20088.6,-0.0168644,20088.6,0,0,0,0.378106,0.378106,-0.1,-0.0587447,203,2
1,30.533,20105.7,-0.0154973,20105.7,0,0,0,0.362488,0.362488,0.1,-0.0591805,204,2
1,30.533,20105.7,-0.0154973,20105.7,0,0,0,0.362488,0.362488,-0.1,-0.0591805,205,2
1,30.6645,20129.4,-0.0136067,20129.4,0,0,0,0.346868,0.346868,0.1,-0.0595303,206,2
1,30.6645,20129.4,-0.0136067,20129.4,0,0,0,0.346868,0.346868,-0.1,-0.0595303,207,2
1,30.7945,20160.4,-0.0111372,20160.4,0,0,0,0.331247,0.331247,0.1,-0.0597886,208,2
1,30.7945,20160.4,-0.0111372,20160.4,0,0,0,0.331247,0.331247,-0.1,-0.0597886,209,2
1,30.9215,20197.9,-0.00814693,20197.9,0,0,0,0.315624,0.315624,0.1,-0.0599496,210,2
1,30.9215,20197.9,-0.00814693,20197.9,0,0,0,0.315624,0.315624,-0.1,-0.0599496,211,2
1,16.5023,22987.6,0.2144,22987.6,0,0,0,0.984536,0.984536,-0.1,0.00222545,212,2
1,16.5023,22987.6,0.2144,22987.6,0,0,0,0.984536,0.984536,0.1,0.00222545,213,2
1,19.9956,22570.1,0.181092,22570.1,0,0,0,0.969065,0.969065,-0.1,0.00440794,214,2
1,19.9956,22570.1,0.181092,22570.1,0,0,0,0.969065,0.969065,0.1,0.00440794,215,2
1,21.9181,22098,0.143429,22098,0,0,0,0.953589,0.953589,-0.1,0.00654887,216,2
1,21.9181,22098,0.143429,22098,0,0,0,0.953589,0.953589,0.1,0.00654887,217,2
1,23.6215,21762.4,0.116662,21762.4,0,0,0,0.938107,0.938107,-0.1,0.00864928,218,2
1,23.6215,21762.4,0.116662,21762.4,0,0,0,0.938107,0.938107,0.1,0.00864928,219,2
1,25.0071,21461.3,0.0926412,21461.3,0,0,0,0.922619,0.922619,-0.1,0.0107103,220,2
1,25.0071,21461.3,0.0926412,21461.3,0,0,0,0.922619,0.922619,0.1,0.0107103,221,2
1,26.2204,21212,0.0727507,21212,0,0,0,0.907127,0.907127,-0.1,0.0127329,222,2
1,26.2204,21212,0.0727507,21212,0,0,0,0.907127,0.907127,0.1,0.0127329,223,2
1,27.2307,20996.4,0.0555548,20996.4,0,0,0,0.89163,0.89163,-0.1,0.014718,224,2
1,27.2307,20996.4,0.0555548,20996.4,0,0,0,0.89163,0.89163,0.1,0.014718,225,2
1,28.0632,20816.2,0.0411757,20816.2,0,0,0,0.876128,0.876128,-0.1,0.0166663,226,2
1,28.0632,20816.2,0.0411757,20816.2,0,0,0,0.876128,0.876128,0.1,0.0166663,227,2
1,28.735,20667.4,0.0293121,20667.4,0,0,0,0.860622,0.860622,-0.1,0.0185787,228,2
1,28.735,20667.4,0.0293121,20667.4,0,0,0,0.860622,0.860622,0.1,0.0185787,229,2
1,29.2595,20550.7,0.019996,20550.7,0,0,0,0.845111,0.845111,-0.1,0.0204557,230,2
1,29.2595,20550.7,0.019996,20550.7,0,0,0,0.845111,0.845111,0.1,0.0204557,231,2
1,29.6075,20465.8,0.0132258,20465.8,0,0,0,0.829596,0.829596,-0.1,0.0222977,232,2
1,29.6075,20465.8,0.0132258,20465.8,0,0,0,0.829596,0.829596,0.1,0.0222977,233,2
1,29.7019,20407.4,0.00856464,20407.4,0,0,0,0.814078,0.814078,-0.1,0.0241053,234,2
1,29.7019,20407.4,0.00856464,20407.4,0,0,0,0.814078,0.814078,0.1,0.0241053,235,2
1,29.4495,20364.3,0.00512571,20364.3,0,0,0,0.798555,0.798555,-0.1,0.0258787,236,2
1,29.4495,20364.3,0.00512571,20364.3,0,0,0,0.798555,0.798555,0.1,0.0258787,237,2
1,28.8033,20320.5,0.00163634,20320.5,0,0,0,0.783028,0.783028,-0.1,0.0276182,238,2
1,28.8033,20320.5,0.00163634,20320.5,0,0,0,0.783028,0.783028,0.1,0.0276182,239,2
1,27.8041,20251.8,-0.00384658,20251.8,0,0,0,0.767498,0.767498,-0.1,0.0293238,240,2
1,27.8041,20251.8,-0.00384658,20251.8,0,0,0,0.767498,0.767498,0.1,0.0293238,241,2
1,26.6067,20139.9,-0.0127712,20139.9,0,0,0,0.751964,0.751964,-0.1,0.0309955,242,2
1,26.6067,20139.9,-0.0127712,20139.9,0,0,0,0.751964,0.751964,0.1,0.0309955,243,2
1,25.4503,19991.6,-0.0245993,19991.6,0,0,0,0.736426,0.736426,-0.1,0.0326332,244,2
1,25.4503,19991.6,-0.0245993,19991.6,0,0,0,0.736426,0.736426,0.1,0.0326332,245,2
1,24.5797,19858.4,-0.0352247,19858.4,0,0,0,0.720885,0.720885,-0.1,0.0342368,246,2
1,24.5797,19858.4,-0.0352247,19858.4,0,0,0,0.720885,0.720885,0.1,0.0342368,247,2
1,24.1805,19819,-0.038374,19819,0,0,0,0.70534,0.70534,-0.1,0.0358058,248,2
1,24.1805,19819,-0.038374,19819,0,0,0,0.70534,0.70534,0.1,0.0358058,249,2
1,24.339,20003.6,-0.0236435,20003.6,0,0,0,0.689792,0.689792,-0.1,0.0373396,250,2
1,24.339,20003.6,-0.0236435,20003.6,0,0,0,0.689792,0.689792,0.1,0.0373396,251,2
1,25.0918,20354.1,0.00431409,20354.1,0,0,0,0.67424,0.67424,-0.1,0.038838,252,2
1,25.0918,20354.1,0.00431409,20354.1,0,0,0,0.67424,0.67424,0.1,0.038838,253,2
1,26.5643,21098.7,0.0637148,21098.7,0,0,0,0.658685,0.658685,-0.1,0.0402999,254,2
1,26.5643,21098.7,0.0637148,21098.7,0,0,0,0.658685,0.658685,0.1,0.0402999,255,2
1,28.8964,21395.6,0.0873957,21395.6,0,0,0,0.643126,0.643126,-0.1,0.0417249,256,2
1,28.8964,21395.6,0.0873957,21395.6,0,0,0,0.643126,0.643126,0.1,0.0417249,257,2
