alpha.water,yPlus,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,27.7835,17513,-0.222327,17513,0,0,0,0.767498,0.767498,-0.1,-0.0293238,153,2
1,27.8847,17576.4,-0.217271,17576.4,0,0,0,0.751964,0.751964,0.1,-0.0309955,154,2
1,27.8847,17576.4,-0.217271,17576.4,0,0,0,0.751964,0.751964,-0.1,-0.0309955,155,2
1,27.981,17635.5,-0.212556,17635.5,0,0,0,0.736426,0.736426,0.1,-0.0326332,156,2
1,27.981,17635.5,-0.212556,17635.5,0,0,0,0.736426,0.736426,-0.1,-0.0326332,157,2
1,28.0738,17691,-0.208126,17691,0,0,0,0.720885,0.720885,0.1,-0.0342368,158,2
1,28.0738,17691,-0.208126,17691,0,0,0,0.720885,0.720885,-0.1,-0.0342368,159,2
1,28.1635,17743.6,-0.20393,17743.6,0,0,0,0.70534,0.70534,0.1,-0.0358058,160,2
1,28.1635,17743.6,-0.20393,17743.6,0,0,0,0.70534,0.70534,-0.1,-0.0358058,161,2
1,28.251,17793.2,-0.199971,17793.2,0,0,0,0.689792,0.689792,0.1,-0.0373396,162,2
1,28.251,17793.2,-0.199971,17793.2,0,0,0,0.689792,0.689792,-0.1,-0.0373396,163,2
1,28.3372,17840.2,-0.196222,17840.2,0,0,0,0.67424,0.67424,0.1,-0.038838,164,2
1,28.3372,17840.2,-0.196222,17840.2,0,0,0,0.67424,0.67424,-0.1,-0.038838,165,2
1,28.4226,17885,-0.192653,17885,0,0,0,0.658685,0.658685,0.1,-0.0402999,166,2
1,28.4226,17885,-0.192653,17885,0,0,0,0.658685,0.658685,-0.1,-0.0402999,167,2
1,28.5081,17927.3,-0.189277,17927.3,0,0,0,0.643126,0.643126,0.1,-0.0417249,168,2
1,28.5081,17927.3,-0.189277,17927.3,0,0,0,0.643126,0.643126,-0.1,-0.0417249,169,2
1,28.5946,17967.4,-0.186075,17967.4,0,0,0,0.627564,0.627564,0.1,-0.0431117,170,2
1,28.5946,17967.4,-0.186075,17967.4,0,0,0,0.627564,0.627564,-0.1,-0.0431117,171,2
1,28.6821,18006.3,-0.182977,18006.3,0,0,0,0.611998,0.611998,0.1,-0.0444594,172,2
1,28.6821,18006.3,-0.182977,18006.3,0,0,0,0.611998,0.611998,-0.1,-0.0444594,173,2
1,28.7711,18044.3,-0.179943,18044.3,0,0,0,0.596429,0.596429,0.1,-0.0457665,174,2
1,28.7711,18044.3,-0.179943,18044.3,0,0,0,0.596429,0.596429,-0.1,-0.0457665,175,2
1,28.8621,18081.4,-0.176986,18081.4,0,0,0,0.580857,0.580857,0.1,-0.0470319,176,2
1,28.8621,18081.4,-0.176986,18081.4,0,0,0,0.580857,0.580857,-0.1,-0.0470319,177,2
1,28.9553,18117.6,-0.174092,18117.6,0,0,0,0.565281,0.565281,0.1,-0.048254,178,2
1,28.9553,18117.6,-0.174092,18117.6,0,0,0,0.565281,0.565281,-0.1,-0.048254,179,2
1,29.0506,18153.6,-0.171224,18153.6,0,0,0,0.549702,0.549702,0.1,-0.0494311,180,2
1,29.0506,18153.6,-0.171224,18153.6,0,0,0,0.549702,0.549702,-0.1,-0.0494311,181,2
1,29.1479,18189.4,-0.168369,18189.4,0,0,0,0.534119,0.534119,0.1,-0.0505613,182,2
1,29.1479,18189.4,-0.168369,18189.4,0,0,0,0.534119,0.534119,-0.1,-0.0505613,183,2
1,29.2467,18225.3,-0.165506,18225.3,0,0,0,0.518532,0.518532,0.1,-0.0516427,184,2
1,29.2467,18225.3,-0.165506,18225.3,0,0,0,0.518532,0.518532,-0.1,-0.0516427,185,2
1,29.3466,18261.8,-0.162595,18261.8,0,0,0,0.502943,0.502943,0.1,-0.052673,186,2
1,29.3466,18261.8,-0.162595,18261.8,0,0,0,0.502943,0.502943,-0.1,-0.052673,187,2
1,29.4474,18299.1,-0.159618,18299.1,0,0,0,0.487349,0.487349,0.1,-0.0536498,188,2
1,29.4474,18299.1,-0.159618,18299.1,0,0,0,0.487349,0.487349,-0.1,-0.0536498,189,2
1,29.5493,18337.6,-0.156546,18337.6,0,0,0,0.471753,0.471753,0.1,-0.0545706,190,2
1,29.5493,18337.6,-0.156546,18337.6,0,0,0,0.471753,0.471753,-0.1,-0.0545706,191,2
1,29.6525,18377.6,-0.153355,18377.6,0,0,0,0.456153,0.456153,0.1,-0.0554326,192,2
1,29.6525,18377.6,-0.153355,18377.6,0,0,0,0.456153,0.456153,-0.1,-0.0554326,193,2
1,29.757,18419.7,-0.149998,18419.7,0,0,0,0.44055,0.44055,0.1,-0.0562327,194,2
1,29.757,18419.7,-0.149998,18419.7,0,0,0,0.44055,0.44055,-0.1,-0.0562327,195,2
1,29.8624,18464.3,-0.146435,18464.3,0,0,0,0.424943,0.424943,0.1,-0.0569677,196,2
1,29.8624,18464.3,-0.146435,18464.3,0,0,0,0.424943,0.424943,-0.1,-0.0569677,197,2
1,29.9689,18511.9,-0.142645,18511.9,0,0,0,0.409333,0.409333,0.1,-0.0576339,198,2
1,29.9689,18511.9,-0.142645,18511.9,0,0,0,0.409333,0.409333,-0.1,-0.0576339,199,2
1,30.0763,18562.9,-0.138574,18562.9,0,0,0,0.393721,0.393721,0.1,-0.0582277,200,2
1,30.0763,18562.9,-0.138574,18562.9,0,0,0,0.393721,0.393721,-0.1,-0.0582277,201,2
1,30.1836,18618.4,-0.134149,18618.4,0,0,0,0.378106,0.378106,0.1,-0.0587447,202,2
1,30.1836,18618.4,-0.134149,18618.4,0,0,0,0.378106,0.378106,-0.1,-0.0587447,203,2
1,30.29,18678.8,-0.129326,18678.8,0,0,0,0.362488,0.362488,0.1,-0.0591805,204,2
1,30.29,18678.8,-0.129326,18678.8,0,0,0,0.362488,0.362488,-0.1,-0.0591805,205,2
1,30.3958,18745.3,-0.124026,18745.3,0,0,0,0.346868,0.346868,0.1,-0.0595303,206,2
1,30.3958,18745.3,-0.124026,18745.3,0,0,0,0.346868,0.346868,-0.1,-0.0595303,207,2
1,30.5014,18818.3,-0.118199,18818.3,0,0,0,0.331247,0.331247,0.1,-0.0597886,208,2
1,30.5014,18818.3,-0.118199,18818.3,0,0,0,0.331247,0.331247,-0.1,-0.0597886,209,2
1,30.6064,18897.7,-0.111869,18897.7,0,0,0,0.315624,0.315624,0.1,-0.0599496,210,2
1,30.6064,18897.7,-0.111869,18897.7,0,0,0,0.315624,0.315624,-0.1,-0.0599496,211,2
1,34.3532,14692.7,-0.447307,14692.7,0,0,0,0.984536,0.984536,-0.1,0.00222545,212,2
1,34.3532,14692.7,-0.447307,14692.7,0,0,0,0.984536,0.984536,0.1,0.00222545,213,2
1,34.573,14863,-0.433723,14863,0,0,0,0.969065,0.969065,-0.1,0.00440794,214,2
1,34.573,14863,-0.433723,14863,0,0,0,0.969065,0.969065,0.1,0.00440794,215,2
1,34.6247,14995,-0.423191,14995,0,0,0,0.953589,0.953589,-0.1,0.00654887,216,2
1,34.6247,14995,-0.423191,14995,0,0,0,0.953589,0.953589,0.1,0.00654887,217,2
0.999999,35.8126,12290.6,-0.638935,12290.6,0,0,0,0.938107,0.938107,-0.1,0.00864928,218,2
0.999999,35.8126,12290.6,-0.638935,12290.6,0,0,0,0.938107,0.938107,0.1,0.00864928,219,2
0.986233,39.3147,9444.84,-0.865945,9444.84,0,0,0,0.922619,0.922619,-0.1,0.0107103,220,2
0.986233,39.3147,9444.84,-0.865945,9444.84,0,0,0,0.922619,0.922619,0.1,0.0107103,221,2
0.93834,46.6629,9361.33,-0.872608,9361.33,0,0,0,0.907127,0.907127,-0.1,0.0127329,222,2
0.93834,46.6629,9361.33,-0.872608,9361.33,0,0,0,0.907127,0.907127,0.1,0.0127329,223,2
0.940908,50.1463,9359.77,-0.872732,9359.77,0,0,0,0.89163,0.89163,-0.1,0.014718,224,2
0.940908,50.1463,9359.77,-0.872732,9359.77,0,0,0,0.89163,0.89163,0.1,0.014718,225,2
0.978043,45.162,9360,-0.872714,9360,0,0,0,0.876128,0.876128,-0.1,0.0166663,226,2
0.978043,45.162,9360,-0.872714,9360,0,0,0,0.876128,0.876128,0.1,0.0166663,227,2
0.98924,36.8004,9633.88,-0.850865,9633.88,0,0,0,0.860622,0.860622,-0.1,0.0185787,228,2
0.98924,36.8004,9633.88,-0.850865,9633.88,0,0,0,0.860622,0.860622,0.1,0.0185787,229,2
0.996171,25.5401,9632.85,-0.850948,9632.85,0,0,0,0.845111,0.845111,-0.1,0.0204557,230,2
0.996171,25.5401,9632.85,-0.850948,9632.85,0,0,0,0.845111,0.845111,0.1,0.0204557,231,2
0.996169,16.6165,9362.4,-0.872522,9362.4,0,0,0,0.829596,0.829596,-0.1,0.0222977,232,2
0.996169,16.6165,9362.4,-0.872522,9362.4,0,0,0,0.829596,0.829596,0.1,0.0222977,233,2
0.999993,13.8336,9697.26,-0.845809,9697.26,0,0,0,0.814078,0.814078,-0.1,0.0241053,234,2
0.999993,13.8336,9697.26,-0.845809,9697.26,0,0,0,0.814078,0.814078,0.1,0.0241053,235,2
0.999988,14.477,10181.9,-0.807147,10181.9,0,0,0,0.798555,0.798555,-0.1,0.0258787,236,2
0.999988,14.477,10181.9,-0.807147,10181.9,0,0,0,0.798555,0.798555,0.1,0.0258787,237,2
0.999985,16.8664,10418.7,-0.78826,10418.7,0,0,0,0.783028,0.783028,-0.1,0.0276182,238,2
0.999985,16.8664,10418.7,-0.78826,10418.7,0,0,0,0.783028,0.783028,0.1,0.0276182,239,2
0.999977,20.3231,10632.2,-0.771226,10632.2,0,0,0,0.767498,0.767498,-0.1,0.0293238,240,2
0.999977,20.3231,10632.2,-0.771226,10632.2,0,0,0,0.767498,0.767498,0.1,0.0293238,241,2
0.999984,23.4261,10785.1,-0.759032,10785.1,0,0,0,0.751964,0.751964,-0.1,0.0309955,242,2
0.999984,23.4261,10785.1,-0.759032,10785.1,0,0,0,0.751964,0.751964,0.1,0.0309955,243,2
