alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19899.8,-0.0319267,19899.8,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,19899.8,-0.0319267,19899.8,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,19940.4,-0.0286842,19940.4,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,19940.4,-0.0286842,19940.4,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,19990.7,-0.0246751,19990.7,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,19990.7,-0.0246751,19990.7,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,20054.1,-0.0196135,20054.1,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,20054.1,-0.0196135,20054.1,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,20129.9,-0.0135695,20129.9,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,20129.9,-0.0135695,20129.9,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,20218,-0.00654003,20218,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,20218,-0.00654003,20218,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,20319.4,0.00154944,20319.4,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,20319.4,0.00154944,20319.4,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,20433.8,0.0106746,20433.8,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,20433.8,0.0106746,20433.8,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,20561.4,0.0208525,20561.4,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,20561.4,0.0208525,20561.4,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,20703.3,0.0321691,20703.3,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,20703.3,0.0321691,20703.3,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,20859.4,0.0446226,20859.4,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,20859.4,0.0446226,20859.4,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,21030.1,0.0582405,21030.1,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,21030.1,0.0582405,21030.1,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,21216.7,0.0731245,21216.7,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,21216.7,0.0731245,21216.7,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,21419.3,0.0892929,21419.3,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,21419.3,0.0892929,21419.3,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,21638.2,0.106749,21638.2,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,21638.2,0.106749,21638.2,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,21875.4,0.125677,21875.4,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,21875.4,0.125677,21875.4,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,22132.8,0.146208,22132.8,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,22132.8,0.146208,22132.8,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,22409.9,0.168309,22409.9,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,22409.9,0.168309,22409.9,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,22707.4,0.192044,22707.4,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,22707.4,0.192044,22707.4,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,23029.1,0.217707,23029.1,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,23029.1,0.217707,23029.1,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,23377.6,0.245509,23377.6,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,23377.6,0.245509,23377.6,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,23753.8,0.275522,23753.8,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,23753.8,0.275522,23753.8,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,24159.3,0.30787,24159.3,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,24159.3,0.30787,24159.3,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,24599.4,0.342972,24599.4,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,24599.4,0.342972,24599.4,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,25079.1,0.381245,25079.1,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,25079.1,0.381245,25079.1,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,25600.9,0.422871,25600.9,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,25600.9,0.422871,25600.9,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,26166.6,0.467999,26166.6,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,26166.6,0.467999,26166.6,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
1,26782.3,0.51711,26782.3,0,0,0,0.0328414,0.0328414,0.1,-0.0295785,54,2
1,26782.3,0.51711,26782.3,0,0,0,0.0328414,0.0328414,-0.1,-0.0295785,55,2
1,27457.3,0.570955,27457.3,0,0,0,0.0284936,0.0284936,0.1,-0.0277486,56,2
1,27457.3,0.570955,27457.3,0,0,0,0.0284936,0.0284936,-0.1,-0.0277486,57,2
1,28193.8,0.62971,28193.8,0,0,0,0.0244141,0.0244141,0.1,-0.0258654,58,2
1,28193.8,0.62971,28193.8,0,0,0,0.0244141,0.0244141,-0.1,-0.0258654,59,2
1,28992.9,0.693459,28992.9,0,0,0,0.0206005,0.0206005,0.1,-0.0239228,60,2
1,28992.9,0.693459,28992.9,0,0,0,0.0206005,0.0206005,-0.1,-0.0239228,61,2
1,29857.6,0.76244,29857.6,0,0,0,0.0170534,0.0170534,0.1,-0.0219133,62,2
1,29857.6,0.76244,29857.6,0,0,0,0.0170534,0.0170534,-0.1,-0.0219133,63,2
1,30771.1,0.835309,30771.1,0,0,0,0.0137769,0.0137769,0.1,-0.019828,64,2
1,30771.1,0.835309,30771.1,0,0,0,0.0137769,0.0137769,-0.1,-0.019828,65,2
1,31687.5,0.90841,31687.5,0,0,0,0.0107812,0.0107812,0.1,-0.0176572,66,2
1,31687.5,0.90841,31687.5,0,0,0,0.0107812,0.0107812,-0.1,-0.0176572,67,2
1,32547.7,0.977032,32547.7,0,0,0,0.00808337,0.00808337,0.1,-0.0153912,68,2
1,32547.7,0.977032,32547.7,0,0,0,0.00808337,0.00808337,-0.1,-0.0153912,69,2
1,33207.6,1.02967,33207.6,0,0,0,0.0057086,0.0057086,0.1,-0.0130209,70,2
1,33207.6,1.02967,33207.6,0,0,0,0.0057086,0.0057086,-0.1,-0.0130209,71,2
1,33408.6,1.04571,33408.6,0,0,0,0.00368739,0.00368739,0.1,-0.0105355,72,2
1,33408.6,1.04571,33408.6,0,0,0,0.00368739,0.00368739,-0.1,-0.0105355,73,2
1,32831.8,0.999692,32831.8,0,0,0,0.00207316,0.00207316,0.1,-0.0079534,74,2
1,32831.8,0.999692,32831.8,0,0,0,0.00207316,0.00207316,-0.1,-0.0079534,75,2
1,31180.3,0.86795,31180.3,0,0,0,0.000907224,0.000907224,0.1,-0.00529644,76,2
1,31180.3,0.86795,31180.3,0,0,0,0.000907224,0.000907224,-0.1,-0.00529644,77,2
1,28315.1,0.639387,28315.1,0,0,0,0.000219136,0.000219136,0.1,-0.00261997,78,2
1,28315.1,0.639387,28315.1,0,0,0,0.000219136,0.000219136,-0.1,-0.00261997,79,2
1,24430.2,0.329476,24430.2,0,0,0,0,0,0.1,0,80,2
1,24430.2,0.329476,24430.2,0,0,0,0,0,-0.1,0,81,2
1,23436.7,0.250223,23436.7,0,0,0,1,1,-0.1,-1.66533e-17,82,2
1,23436.7,0.250223,23436.7,0,0,0,1,1,0.1,-1.65202e-17,83,2
1,23469.1,0.252805,23469.1,0,0,0,0.982602,0.982602,0.1,-0.00250059,84,2
1,23469.1,0.252805,23469.1,0,0,0,0.982602,0.982602,-0.1,-0.00250059,85,2
1,23040.5,0.218616,23040.5,0,0,0,0.965196,0.965196,0.1,-0.00494698,86,2
1,23040.5,0.218616,23040.5,0,0,0,0.965196,0.965196,-0.1,-0.00494698,87,2
1,22639.2,0.186604,22639.2,0,0,0,0.947783,0.947783,0.1,-0.00734114,88,2
1,22639.2,0.186604,22639.2,0,0,0,0.947783,0.947783,-0.1,-0.00734114,89,2
1,22343.3,0.162997,22343.3,0,0,0,0.930364,0.930364,0.1,-0.00968462,90,2
1,22343.3,0.162997,22343.3,0,0,0,0.930364,0.930364,-0.1,-0.00968462,91,2
1,22094.3,0.143135,22094.3,0,0,0,0.912937,0.912937,0.1,-0.0119788,92,2
1,22094.3,0.143135,22094.3,0,0,0,0.912937,0.912937,-0.1,-0.0119788,93,2
1,21889.2,0.126779,21889.2,0,0,0,0.895505,0.895505,0.1,-0.0142252,94,2
1,21889.2,0.126779,21889.2,0,0,0,0.895505,0.895505,-0.1,-0.0142252,95,2
1,21714.3,0.112825,21714.3,0,0,0,0.878066,0.878066,0.1,-0.0164248,96,2
1,21714.3,0.112825,21714.3,0,0,0,0.878066,0.878066,-0.1,-0.0164248,97,2
1,21562.9,0.100748,21562.9,0,0,0,0.860622,0.860622,0.1,-0.0185787,98,2
1,21562.9,0.100748,21562.9,0,0,0,0.860622,0.860622,-0.1,-0.0185787,99,2
1,21429.1,0.0900741,21429.1,0,0,0,0.843172,0.843172,0.1,-0.0206878,100,2
1,21429.1,0.0900741,21429.1,0,0,0,0.843172,0.843172,-0.1,-0.0206878,101,2
1,21308.7,0.0804676,21308.7,0,0,0,0.825717,0.825717,0.1,-0.0227529,102,2
1,21308.7,0.0804676,21308.7,0,0,0,0.825717,0.825717,-0.1,-0.0227529,103,2
1,21198.8,0.0716979,21198.8,0,0,0,0.808257,0.808257,0.1,-0.0247743,104,2
1,21198.8,0.0716979,21198.8,0,0,0,0.808257,0.808257,-0.1,-0.0247743,105,2
1,21097.6,0.0636237,21097.6,0,0,0,0.790792,0.790792,0.1,-0.0267527,106,2
1,21097.6,0.0636237,21097.6,0,0,0,0.790792,0.790792,-0.1,-0.0267527,107,2
1,21003.8,0.0561456,21003.8,0,0,0,0.773322,0.773322,0.1,-0.0286881,108,2
1,21003.8,0.0561456,21003.8,0,0,0,0.773322,0.773322,-0.1,-0.0286881,109,2
1,20916.4,0.0491751,20916.4,0,0,0,0.755848,0.755848,0.1,-0.0305807,110,2
1,20916.4,0.0491751,20916.4,0,0,0,0.755848,0.755848,-0.1,-0.0305807,111,2
1,20834.5,0.0426405,20834.5,0,0,0,0.738368,0.738368,0.1,-0.0324304,112,2
1,20834.5,0.0426405,20834.5,0,0,0,0.738368,0.738368,-0.1,-0.0324304,113,2
1,20757.5,0.0364952,20757.5,0,0,0,0.720885,0.720885,0.1,-0.0342368,114,2
1,20757.5,0.0364952,20757.5,0,0,0,0.720885,0.720885,-0.1,-0.0342368,115,2
1,20684.7,0.0306871,20684.7,0,0,0,0.703396,0.703396,0.1,-0.0359994,116,2
1,20684.7,0.0306871,20684.7,0,0,0,0.703396,0.703396,-0.1,-0.0359994,117,2
1,20615.4,0.025163,20615.4,0,0,0,0.685904,0.685904,0.1,-0.0377176,118,2
1,20615.4,0.025163,20615.4,0,0,0,0.685904,0.685904,-0.1,-0.0377176,119,2
1,20549.5,0.019903,20549.5,0,0,0,0.668407,0.668407,0.1,-0.0393906,120,2
1,20549.5,0.019903,20549.5,0,0,0,0.668407,0.668407,-0.1,-0.0393906,121,2
1,20486.6,0.0148846,20486.6,0,0,0,0.650906,0.650906,0.1,-0.0410172,122,2
1,20486.6,0.0148846,20486.6,0,0,0,0.650906,0.650906,-0.1,-0.0410172,123,2
1,20426.4,0.0100811,20426.4,0,0,0,0.6334,0.6334,0.1,-0.0425962,124,2
1,20426.4,0.0100811,20426.4,0,0,0,0.6334,0.6334,-0.1,-0.0425962,125,2
1,20368.7,0.0054815,20368.7,0,0,0,0.61589,0.61589,0.1,-0.0441262,126,2
1,20368.7,0.0054815,20368.7,0,0,0,0.61589,0.61589,-0.1,-0.0441262,127,2
1,20313.5,0.00107865,20313.5,0,0,0,0.598376,0.598376,0.1,-0.0456054,128,2
1,20313.5,0.00107865,20313.5,0,0,0,0.598376,0.598376,-0.1,-0.0456054,129,2
