alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19817,-0.0385323,19817,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,19817,-0.0385323,19817,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,19862.3,-0.0349181,19862.3,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,19862.3,-0.0349181,19862.3,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,19917.1,-0.0305454,19917.1,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,19917.1,-0.0305454,19917.1,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,19984.9,-0.0251371,19984.9,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,19984.9,-0.0251371,19984.9,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,20064.8,-0.0187593,20064.8,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,20064.8,-0.0187593,20064.8,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,20157,-0.0114036,20157,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,20157,-0.0114036,20157,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,20262.4,-0.00299976,20262.4,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,20262.4,-0.00299976,20262.4,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,20380.6,0.00642974,20380.6,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,20380.6,0.00642974,20380.6,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,20511.9,0.0169066,20511.9,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,20511.9,0.0169066,20511.9,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,20657.4,0.0285121,20657.4,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,20657.4,0.0285121,20657.4,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,20817,0.0412454,20817,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,20817,0.0412454,20817,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,20991.2,0.0551398,20991.2,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,20991.2,0.0551398,20991.2,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,21181.2,0.0702954,21181.2,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,21181.2,0.0702954,21181.2,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,21387.2,0.0867282,21387.2,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,21387.2,0.0867282,21387.2,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,21609.2,0.104442,21609.2,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,21609.2,0.104442,21609.2,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,21849.7,0.123624,21849.7,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,21849.7,0.123624,21849.7,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,22110.2,0.144402,22110.2,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,22110.2,0.144402,22110.2,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,22390.2,0.166739,22390.2,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,22390.2,0.166739,22390.2,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,22690.6,0.190708,22690.6,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,22690.6,0.190708,22690.6,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,23015.2,0.216596,23015.2,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,23015.2,0.216596,23015.2,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,23366.4,0.244614,23366.4,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,23366.4,0.244614,23366.4,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,23745.2,0.274829,23745.2,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,23745.2,0.274829,23745.2,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,24153,0.307364,24153,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,24153,0.307364,24153,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,24595.2,0.34264,24595.2,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,24595.2,0.34264,24595.2,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,25077,0.381071,25077,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,25077,0.381071,25077,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,25600.3,0.422819,25600.3,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,25600.3,0.422819,25600.3,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,26167,0.468028,26167,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,26167,0.468028,26167,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
1,26783.4,0.517202,26783.4,0,0,0,0.0328414,0.0328414,0.1,-0.0295785,54,2
1,26783.4,0.517202,26783.4,0,0,0,0.0328414,0.0328414,-0.1,-0.0295785,55,2
1,27458.9,0.571083,27458.9,0,0,0,0.0284936,0.0284936,0.1,-0.0277486,56,2
1,27458.9,0.571083,27458.9,0,0,0,0.0284936,0.0284936,-0.1,-0.0277486,57,2
1,28194.8,0.629786,28194.8,0,0,0,0.0244141,0.0244141,0.1,-0.0258654,58,2
1,28194.8,0.629786,28194.8,0,0,0,0.0244141,0.0244141,-0.1,-0.0258654,59,2
1,28992.4,0.693419,28992.4,0,0,0,0.0206005,0.0206005,0.1,-0.0239228,60,2
1,28992.4,0.693419,28992.4,0,0,0,0.0206005,0.0206005,-0.1,-0.0239228,61,2
1,29854.5,0.762186,29854.5,0,0,0,0.0170534,0.0170534,0.1,-0.0219133,62,2
1,29854.5,0.762186,29854.5,0,0,0,0.0170534,0.0170534,-0.1,-0.0219133,63,2
1,30762.9,0.83465,30762.9,0,0,0,0.0137769,0.0137769,0.1,-0.019828,64,2
1,30762.9,0.83465,30762.9,0,0,0,0.0137769,0.0137769,-0.1,-0.019828,65,2
1,31671.5,0.907138,31671.5,0,0,0,0.0107812,0.0107812,0.1,-0.0176572,66,2
1,31671.5,0.907138,31671.5,0,0,0,0.0107812,0.0107812,-0.1,-0.0176572,67,2
1,32520.7,0.974881,32520.7,0,0,0,0.00808337,0.00808337,0.1,-0.0153912,68,2
1,32520.7,0.974881,32520.7,0,0,0,0.00808337,0.00808337,-0.1,-0.0153912,69,2
1,33166.5,1.0264,33166.5,0,0,0,0.0057086,0.0057086,0.1,-0.0130209,70,2
1,33166.5,1.0264,33166.5,0,0,0,0.0057086,0.0057086,-0.1,-0.0130209,71,2
1,33349.6,1.041,33349.6,0,0,0,0.00368739,0.00368739,0.1,-0.0105355,72,2
1,33349.6,1.041,33349.6,0,0,0,0.00368739,0.00368739,-0.1,-0.0105355,73,2
1,32751.1,0.993257,32751.1,0,0,0,0.00207316,0.00207316,0.1,-0.0079534,74,2
1,32751.1,0.993257,32751.1,0,0,0,0.00207316,0.00207316,-0.1,-0.0079534,75,2
1,31077.5,0.859751,31077.5,0,0,0,0.000907224,0.000907224,0.1,-0.00529644,76,2
1,31077.5,0.859751,31077.5,0,0,0,0.000907224,0.000907224,-0.1,-0.00529644,77,2
1,28194.6,0.629774,28194.6,0,0,0,0.000219136,0.000219136,0.1,-0.00261997,78,2
1,28194.6,0.629774,28194.6,0,0,0,0.000219136,0.000219136,-0.1,-0.00261997,79,2
1,24301.8,0.319235,24301.8,0,0,0,0,0,0.1,0,80,2
1,24301.8,0.319235,24301.8,0,0,0,0,0,-0.1,0,81,2
1,23070.2,0.220984,23070.2,0,0,0,1,1,-0.1,-1.66533e-17,82,2
1,23070.2,0.220984,23070.2,0,0,0,1,1,0.1,-1.65202e-17,83,2
1,22918.6,0.208889,22918.6,0,0,0,0.982602,0.982602,0.1,-0.00250059,84,2
1,22918.6,0.208889,22918.6,0,0,0,0.982602,0.982602,-0.1,-0.00250059,85,2
1,22538.3,0.178558,22538.3,0,0,0,0.965196,0.965196,0.1,-0.00494698,86,2
1,22538.3,0.178558,22538.3,0,0,0,0.965196,0.965196,-0.1,-0.00494698,87,2
1,22183.6,0.15026,22183.6,0,0,0,0.947783,0.947783,0.1,-0.00734114,88,2
1,22183.6,0.15026,22183.6,0,0,0,0.947783,0.947783,-0.1,-0.00734114,89,2
1,21927.5,0.12983,21927.5,0,0,0,0.930364,0.930364,0.1,-0.00968462,90,2
1,21927.5,0.12983,21927.5,0,0,0,0.930364,0.930364,-0.1,-0.00968462,91,2
1,21712,0.112638,21712,0,0,0,0.912937,0.912937,0.1,-0.0119788,92,2
1,21712,0.112638,21712,0,0,0,0.912937,0.912937,-0.1,-0.0119788,93,2
1,21535.2,0.0985352,21535.2,0,0,0,0.895505,0.895505,0.1,-0.0142252,94,2
1,21535.2,0.0985352,21535.2,0,0,0,0.895505,0.895505,-0.1,-0.0142252,95,2
1,21384.1,0.0864797,21384.1,0,0,0,0.878066,0.878066,0.1,-0.0164248,96,2
1,21384.1,0.0864797,21384.1,0,0,0,0.878066,0.878066,-0.1,-0.0164248,97,2
1,21252.6,0.0759888,21252.6,0,0,0,0.860622,0.860622,0.1,-0.0185787,98,2
1,21252.6,0.0759888,21252.6,0,0,0,0.860622,0.860622,-0.1,-0.0185787,99,2
1,21135.1,0.066622,21135.1,0,0,0,0.843172,0.843172,0.1,-0.0206878,100,2
1,21135.1,0.066622,21135.1,0,0,0,0.843172,0.843172,-0.1,-0.0206878,101,2
1,21028.8,0.0581375,21028.8,0,0,0,0.825717,0.825717,0.1,-0.0227529,102,2
1,21028.8,0.0581375,21028.8,0,0,0,0.825717,0.825717,-0.1,-0.0227529,103,2
1,20931.7,0.0503936,20931.7,0,0,0,0.808257,0.808257,0.1,-0.0247743,104,2
1,20931.7,0.0503936,20931.7,0,0,0,0.808257,0.808257,-0.1,-0.0247743,105,2
1,20842.3,0.0432573,20842.3,0,0,0,0.790792,0.790792,0.1,-0.0267527,106,2
1,20842.3,0.0432573,20842.3,0,0,0,0.790792,0.790792,-0.1,-0.0267527,107,2
1,20759.3,0.036643,20759.3,0,0,0,0.773322,0.773322,0.1,-0.0286881,108,2
1,20759.3,0.036643,20759.3,0,0,0,0.773322,0.773322,-0.1,-0.0286881,109,2
1,20682,0.0304715,20682,0,0,0,0.755848,0.755848,0.1,-0.0305807,110,2
1,20682,0.0304715,20682,0,0,0,0.755848,0.755848,-0.1,-0.0305807,111,2
1,20609.4,0.0246804,20609.4,0,0,0,0.738368,0.738368,0.1,-0.0324304,112,2
1,20609.4,0.0246804,20609.4,0,0,0,0.738368,0.738368,-0.1,-0.0324304,113,2
1,20541.1,0.0192303,20541.1,0,0,0,0.720885,0.720885,0.1,-0.0342368,114,2
1,20541.1,0.0192303,20541.1,0,0,0,0.720885,0.720885,-0.1,-0.0342368,115,2
1,20476.4,0.0140759,20476.4,0,0,0,0.703396,0.703396,0.1,-0.0359994,116,2
1,20476.4,0.0140759,20476.4,0,0,0,0.703396,0.703396,-0.1,-0.0359994,117,2
1,20414.9,0.00916933,20414.9,0,0,0,0.685904,0.685904,0.1,-0.0377176,118,2
1,20414.9,0.00916933,20414.9,0,0,0,0.685904,0.685904,-0.1,-0.0377176,119,2
1,20356.3,0.00449448,20356.3,0,0,0,0.668407,0.668407,0.1,-0.0393906,120,2
1,20356.3,0.00449448,20356.3,0,0,0,0.668407,0.668407,-0.1,-0.0393906,121,2
1,20300.4,3.17743e-05,20300.4,0,0,0,0.650906,0.650906,0.1,-0.0410172,122,2
1,20300.4,3.17743e-05,20300.4,0,0,0,0.650906,0.650906,-0.1,-0.0410172,123,2
1,20246.8,-0.00424398,20246.8,0,0,0,0.6334,0.6334,0.1,-0.0425962,124,2
1,20246.8,-0.00424398,20246.8,0,0,0,0.6334,0.6334,-0.1,-0.0425962,125,2
1,20195.4,-0.00834436,20195.4,0,0,0,0.61589,0.61589,0.1,-0.0441262,126,2
1,20195.4,-0.00834436,20195.4,0,0,0,0.61589,0.61589,-0.1,-0.0441262,127,2
1,20146.1,-0.01228,20146.1,0,0,0,0.598376,0.598376,0.1,-0.0456054,128,2
1,20146.1,-0.01228,20146.1,0,0,0,0.598376,0.598376,-0.1,-0.0456054,129,2
1,20098.9,-0.0160406,20098.9,0,0,0,0.580857,0.580857,0.1,-0.0470319,130,2
1,20098.9,-0.0160406,20098.9,0,0,0,0.580857,0.580857,-0.1,-0.0470319,131,2
1,20054.1,-0.0196147,20054.1,0,0,0,0.563334,0.563334,0.1,-0.0484036,132,2
1,20054.1,-0.0196147,20054.1,0,0,0,0.563334,0.563334,-0.1,-0.0484036,133,2
1,20011.5,-0.0230158,20011.5,0,0,0,0.545806,0.545806,0.1,-0.0497181,134,2
1,20011.5,-0.0230158,20011.5,0,0,0,0.545806,0.545806,-0.1,-0.0497181,135,2
1,19971.1,-0.0262343,19971.1,0,0,0,0.528274,0.528274,0.1,-0.0509726,136,2
1,19971.1,-0.0262343,19971.1,0,0,0,0.528274,0.528274,-0.1,-0.0509726,137,2
1,19933.3,-0.0292499,19933.3,0,0,0,0.510738,0.510738,0.1,-0.0521643,138,2
1,19933.3,-0.0292499,19933.3,0,0,0,0.510738,0.510738,-0.1,-0.0521643,139,2
1,19898.1,-0.0320616,19898.1,0,0,0,0.493197,0.493197,0.1,-0.0532899,140,2
1,19898.1,-0.0320616,19898.1,0,0,0,0.493197,0.493197,-0.1,-0.0532899,141,2
1,19865.6,-0.0346534,19865.6,0,0,0,0.475652,0.475652,0.1,-0.0543458,142,2
1,19865.6,-0.0346534,19865.6,0,0,0,0.475652,0.475652,-0.1,-0.0543458,143,2
1,19836.4,-0.0369843,19836.4,0,0,0,0.458103,0.458103,0.1,-0.0553282,144,2
