alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19508.3,-0.063154,19508.3,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,19508.3,-0.063154,19508.3,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,19564.7,-0.0586595,19564.7,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,19564.7,-0.0586595,19564.7,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,19630.3,-0.0534244,19630.3,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,19630.3,-0.0534244,19630.3,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,19708.5,-0.0471889,19708.5,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,19708.5,-0.0471889,19708.5,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,19798.4,-0.0400126,19798.4,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,19798.4,-0.0400126,19798.4,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,19900.4,-0.0318777,19900.4,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,19900.4,-0.0318777,19900.4,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,20015.2,-0.022723,20015.2,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,20015.2,-0.022723,20015.2,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,20142.5,-0.0125649,20142.5,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,20142.5,-0.0125649,20142.5,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,20282.8,-0.00136823,20282.8,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,20282.8,-0.00136823,20282.8,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,20437.1,0.010937,20437.1,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,20437.1,0.010937,20437.1,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,20605.3,0.0243515,20605.3,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,20605.3,0.0243515,20605.3,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,20787.9,0.0389207,20787.9,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,20787.9,0.0389207,20787.9,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,20986.2,0.0547398,20986.2,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,20986.2,0.0547398,20986.2,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,21200.3,0.071821,21200.3,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,21200.3,0.071821,21200.3,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,21430.4,0.0901719,21430.4,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,21430.4,0.0901719,21430.4,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,21678.7,0.109983,21678.7,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,21678.7,0.109983,21678.7,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,21946.9,0.131375,21946.9,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,21946.9,0.131375,21946.9,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,22234.4,0.154312,22234.4,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,22234.4,0.154312,22234.4,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,22542.4,0.178879,22542.4,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,22542.4,0.178879,22542.4,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,22874.3,0.205358,22874.3,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,22874.3,0.205358,22874.3,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,23232.7,0.233949,23232.7,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,23232.7,0.233949,23232.7,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,23618.4,0.264717,23618.4,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,23618.4,0.264717,23618.4,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,24032.9,0.297782,24032.9,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,24032.9,0.297782,24032.9,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,24481.6,0.333575,24481.6,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,24481.6,0.333575,24481.6,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
1,24969.5,0.372502,24969.5,0,0,0,0.0475513,0.0475513,0.1,-0.0347917,48,2
1,24969.5,0.372502,24969.5,0,0,0,0.0475513,0.0475513,-0.1,-0.0347917,49,2
1,25498.5,0.414702,25498.5,0,0,0,0.0423628,0.0423628,0.1,-0.0330967,50,2
1,25498.5,0.414702,25498.5,0,0,0,0.0423628,0.0423628,-0.1,-0.0330967,51,2
1,26070.3,0.460309,26070.3,0,0,0,0.0374623,0.0374623,0.1,-0.0313599,52,2
1,26070.3,0.460309,26070.3,0,0,0,0.0374623,0.0374623,-0.1,-0.0313599,53,2
1,26691.2,0.509845,26691.2,0,0,0,0.0328414,0.0328414,0.1,-0.0295785,54,2
1,26691.2,0.509845,26691.2,0,0,0,0.0328414,0.0328414,-0.1,-0.0295785,55,2
1,27369.8,0.563981,27369.8,0,0,0,0.0284936,0.0284936,0.1,-0.0277486,56,2
1,27369.8,0.563981,27369.8,0,0,0,0.0284936,0.0284936,-0.1,-0.0277486,57,2
1,28107.3,0.62281,28107.3,0,0,0,0.0244141,0.0244141,0.1,-0.0258654,58,2
1,28107.3,0.62281,28107.3,0,0,0,0.0244141,0.0244141,-0.1,-0.0258654,59,2
1,28905.7,0.686499,28905.7,0,0,0,0.0206005,0.0206005,0.1,-0.0239228,60,2
1,28905.7,0.686499,28905.7,0,0,0,0.0206005,0.0206005,-0.1,-0.0239228,61,2
1,29765.4,0.755079,29765.4,0,0,0,0.0170534,0.0170534,0.1,-0.0219133,62,2
1,29765.4,0.755079,29765.4,0,0,0,0.0170534,0.0170534,-0.1,-0.0219133,63,2
1,30665.9,0.826913,30665.9,0,0,0,0.0137769,0.0137769,0.1,-0.019828,64,2
1,30665.9,0.826913,30665.9,0,0,0,0.0137769,0.0137769,-0.1,-0.019828,65,2
1,31560.5,0.89828,31560.5,0,0,0,0.0107812,0.0107812,0.1,-0.0176572,66,2
1,31560.5,0.89828,31560.5,0,0,0,0.0107812,0.0107812,-0.1,-0.0176572,67,2
1,32387.2,0.964228,32387.2,0,0,0,0.00808337,0.00808337,0.1,-0.0153912,68,2
1,32387.2,0.964228,32387.2,0,0,0,0.00808337,0.00808337,-0.1,-0.0153912,69,2
1,33001.1,1.0132,33001.1,0,0,0,0.0057086,0.0057086,0.1,-0.0130209,70,2
1,33001.1,1.0132,33001.1,0,0,0,0.0057086,0.0057086,-0.1,-0.0130209,71,2
1,33141.1,1.02437,33141.1,0,0,0,0.00368739,0.00368739,0.1,-0.0105355,72,2
1,33141.1,1.02437,33141.1,0,0,0,0.00368739,0.00368739,-0.1,-0.0105355,73,2
1,32488.8,0.972332,32488.8,0,0,0,0.00207316,0.00207316,0.1,-0.0079534,74,2
1,32488.8,0.972332,32488.8,0,0,0,0.00207316,0.00207316,-0.1,-0.0079534,75,2
1,30754.5,0.833987,30754.5,0,0,0,0.000907224,0.000907224,0.1,-0.00529644,76,2
1,30754.5,0.833987,30754.5,0,0,0,0.000907224,0.000907224,-0.1,-0.00529644,77,2
1,27816.1,0.599584,27816.1,0,0,0,0.000219136,0.000219136,0.1,-0.00261997,78,2
1,27816.1,0.599584,27816.1,0,0,0,0.000219136,0.000219136,-0.1,-0.00261997,79,2
1,23890.8,0.286449,23890.8,0,0,0,0,0,0.1,0,80,2
1,23890.8,0.286449,23890.8,0,0,0,0,0,-0.1,0,81,2
1,21130,0.0662098,21130,0,0,0,1,1,-0.1,-1.66533e-17,82,2
1,21130,0.0662098,21130,0,0,0,1,1,0.1,-1.65202e-17,83,2
1,21507.6,0.0963342,21507.6,0,0,0,0.982602,0.982602,0.1,-0.00250059,84,2
1,21507.6,0.0963342,21507.6,0,0,0,0.982602,0.982602,-0.1,-0.00250059,85,2
1,21290.5,0.0790162,21290.5,0,0,0,0.965196,0.965196,0.1,-0.00494698,86,2
1,21290.5,0.0790162,21290.5,0,0,0,0.965196,0.965196,-0.1,-0.00494698,87,2
1,21049.1,0.0597553,21049.1,0,0,0,0.947783,0.947783,0.1,-0.00734114,88,2
1,21049.1,0.0597553,21049.1,0,0,0,0.947783,0.947783,-0.1,-0.00734114,89,2
1,20878.6,0.046159,20878.6,0,0,0,0.930364,0.930364,0.1,-0.00968462,90,2
1,20878.6,0.046159,20878.6,0,0,0,0.930364,0.930364,-0.1,-0.00968462,91,2
1,20732.1,0.0344706,20732.1,0,0,0,0.912937,0.912937,0.1,-0.0119788,92,2
1,20732.1,0.0344706,20732.1,0,0,0,0.912937,0.912937,-0.1,-0.0119788,93,2
1,20611.4,0.0248408,20611.4,0,0,0,0.895505,0.895505,0.1,-0.0142252,94,2
1,20611.4,0.0248408,20611.4,0,0,0,0.895505,0.895505,-0.1,-0.0142252,95,2
1,20505.9,0.0164278,20505.9,0,0,0,0.878066,0.878066,0.1,-0.0164248,96,2
1,20505.9,0.0164278,20505.9,0,0,0,0.878066,0.878066,-0.1,-0.0164248,97,2
1,20412.4,0.0089697,20412.4,0,0,0,0.860622,0.860622,0.1,-0.0185787,98,2
1,20412.4,0.0089697,20412.4,0,0,0,0.860622,0.860622,-0.1,-0.0185787,99,2
1,20328.6,0.00227953,20328.6,0,0,0,0.843172,0.843172,0.1,-0.0206878,100,2
1,20328.6,0.00227953,20328.6,0,0,0,0.843172,0.843172,-0.1,-0.0206878,101,2
1,20252.9,-0.0037559,20252.9,0,0,0,0.825717,0.825717,0.1,-0.0227529,102,2
1,20252.9,-0.0037559,20252.9,0,0,0,0.825717,0.825717,-0.1,-0.0227529,103,2
1,20184.1,-0.00924591,20184.1,0,0,0,0.808257,0.808257,0.1,-0.0247743,104,2
1,20184.1,-0.00924591,20184.1,0,0,0,0.808257,0.808257,-0.1,-0.0247743,105,2
1,20120.8,-0.0142938,20120.8,0,0,0,0.790792,0.790792,0.1,-0.0267527,106,2
1,20120.8,-0.0142938,20120.8,0,0,0,0.790792,0.790792,-0.1,-0.0267527,107,2
1,20062.3,-0.0189631,20062.3,0,0,0,0.773322,0.773322,0.1,-0.0286881,108,2
1,20062.3,-0.0189631,20062.3,0,0,0,0.773322,0.773322,-0.1,-0.0286881,109,2
1,20007.8,-0.0233134,20007.8,0,0,0,0.755848,0.755848,0.1,-0.0305807,110,2
1,20007.8,-0.0233134,20007.8,0,0,0,0.755848,0.755848,-0.1,-0.0305807,111,2
1,19956.6,-0.0273934,19956.6,0,0,0,0.738368,0.738368,0.1,-0.0324304,112,2
1,19956.6,-0.0273934,19956.6,0,0,0,0.738368,0.738368,-0.1,-0.0324304,113,2
1,19908.5,-0.0312293,19908.5,0,0,0,0.720885,0.720885,0.1,-0.0342368,114,2
1,19908.5,-0.0312293,19908.5,0,0,0,0.720885,0.720885,-0.1,-0.0342368,115,2
1,19863.1,-0.0348562,19863.1,0,0,0,0.703396,0.703396,0.1,-0.0359994,116,2
1,19863.1,-0.0348562,19863.1,0,0,0,0.703396,0.703396,-0.1,-0.0359994,117,2
