# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((-1.421085e-14 1.504542e-17 0.000000e+00) (4.576943e+00 -2.613700e-20 9.669028e-01)) ((-1.421085e-14 -5.684342e-14 3.552714e-15) (-4.834514e-02 4.100035e+00 2.288471e-01))
1.19976e-05   	((7.884818e+04 -6.648597e-14 1.030024e+06) (4.603553e+00 -2.202953e-20 8.526491e-01)) ((-5.150121e+04 -3.332533e+05 3.942409e+03) (-4.263245e-02 4.177032e+00 2.301776e-01))
2.63878e-05   	((1.002605e+04 -1.187785e-14 1.659128e+05) (4.601531e+00 -2.192804e-20 8.136499e-01)) ((-8.295642e+03 -6.351599e+04 5.013024e+02) (-4.068250e-02 4.189651e+00 2.300765e-01))
4.36511e-05   	((4.990467e+03 -6.318091e-15 9.637251e+04) (4.600859e+00 -1.939616e-20 7.954061e-01)) ((-4.818626e+03 -3.851390e+04 2.495234e+02) (-3.977031e-02 4.196273e+00 2.300429e-01))
6.43527e-05   	((3.439017e+03 -4.304181e-15 6.315054e+04) (4.609655e+00 -1.900281e-20 7.852340e-01)) ((-3.157527e+03 -2.420662e+04 1.719509e+02) (-3.926170e-02 4.209552e+00 2.304827e-01))
8.91792e-05   	((2.918790e+03 -3.083711e-15 4.384052e+04) (4.622185e+00 -1.854295e-20 7.781773e-01)) ((-2.192026e+03 -1.606183e+04 1.459395e+02) (-3.890886e-02 4.225346e+00 2.311093e-01))
0.000118941   	((1.874762e+03 -2.178358e-15 3.275379e+04) (4.635110e+00 -1.812412e-20 7.734973e-01)) ((-1.637690e+03 -1.233911e+04 9.373811e+01) (-3.867486e-02 4.240806e+00 2.317555e-01))
0.000154634   	((2.153795e+03 -1.833031e-15 2.536645e+04) (4.653337e+00 -1.782611e-20 7.696841e-01)) ((-1.268323e+03 -8.718134e+03 1.076897e+02) (-3.848421e-02 4.261185e+00 2.326668e-01))
0.000197405   	((1.113089e+03 -1.198791e-15 1.818576e+04) (4.670576e+00 -1.765192e-20 7.667490e-01)) ((-9.092879e+02 -6.801433e+03 5.565444e+01) (-3.833745e-02 4.280334e+00 2.335288e-01))
0.000248707   	((1.559127e+03 -1.166127e-15 1.530639e+04) (4.694378e+00 -1.770161e-20 7.651881e-01)) ((-7.653195e+02 -5.202879e+03 7.795637e+01) (-3.825941e-02 4.305767e+00 2.347189e-01))
0.000310237   	((9.708951e+02 -8.219761e-16 1.176738e+04) (4.720413e+00 -1.742856e-20 7.633386e-01)) ((-5.883692e+02 -4.081607e+03 4.854475e+01) (-3.816693e-02 4.333430e+00 2.360206e-01))
0.000383982   	((1.057454e+03 -7.647766e-16 1.018141e+04) (4.754556e+00 -1.719183e-20 7.612619e-01)) ((-5.090706e+02 -3.373931e+03 5.287271e+01) (-3.806310e-02 4.369164e+00 2.377278e-01))
0.000472342   	((7.913105e+02 -5.977021e-16 8.200879e+03) (4.794694e+00 -1.695708e-20 7.593732e-01)) ((-4.100439e+02 -2.803776e+03 3.956553e+01) (-3.796866e-02 4.410860e+00 2.397347e-01))
0.000577897   	((9.067633e+02 -4.981187e-16 7.471555e+03) (4.846375e+00 -1.503735e-20 7.596767e-01)) ((-3.735778e+02 -2.544462e+03 4.533816e+01) (-3.798384e-02 4.463773e+00 2.423187e-01))
0.000704014   	((8.643041e+02 -5.129183e-16 6.509461e+03) (4.914627e+00 -1.469357e-20 7.585228e-01)) ((-3.254730e+02 -2.033146e+03 4.321520e+01) (-3.792614e-02 4.533307e+00 2.457314e-01))
0.000854764   	((7.346776e+02 -4.273270e-16 5.377734e+03) (5.002320e+00 -1.441424e-20 7.576237e-01)) ((-2.688867e+02 -1.649173e+03 3.673388e+01) (-3.788119e-02 4.622077e+00 2.501160e-01))
0.00103538    	((7.332721e+02 -3.550134e-16 4.444789e+03) (5.118698e+00 -1.545047e-20 7.591118e-01)) ((-2.222395e+02 -1.350583e+03 3.666361e+01) (-3.795559e-02 4.738928e+00 2.559349e-01))
0.00125089    	((1.860137e+03 -7.070283e-16 6.480282e+03) (5.313223e+00 -1.785147e-20 7.476609e-01)) ((-3.240141e+02 -1.324523e+03 9.300683e+01) (-3.738305e-02 4.935155e+00 2.656611e-01))
0.00150772    	((9.033290e+02 -3.648899e-16 3.982966e+03) (5.535087e+00 -1.961692e-20 7.481081e-01)) ((-1.991483e+02 -1.125816e+03 4.516645e+01) (-3.740541e-02 5.157204e+00 2.767544e-01))
0.00181593    	((3.588089e+02 -2.075070e-16 2.768767e+03) (5.780542e+00 -1.647631e-20 7.669277e-01)) ((-1.384384e+02 -1.019301e+03 1.794045e+01) (-3.834638e-02 5.400443e+00 2.890271e-01))
0.00217961    	((2.640881e+02 -1.840179e-16 2.506301e+03) (6.072432e+00 -1.784258e-20 7.883325e-01)) ((-1.253151e+02 -9.567004e+02 1.320441e+01) (-3.941663e-02 5.691254e+00 3.036216e-01))
0.00261425    	((1.482263e+02 -1.982860e-16 2.858130e+03) (6.404605e+00 -1.776705e-20 8.170886e-01)) ((-1.429065e+02 -1.254143e+03 7.411315e+00) (-4.085443e-02 6.022183e+00 3.202302e-01))
0.0031256     	((7.997870e+01 -2.972887e-16 4.212252e+03) (6.744874e+00 -1.369765e-20 8.546913e-01)) ((-2.106126e+02 -2.293514e+03 3.998935e+00) (-4.273456e-02 6.359675e+00 3.372437e-01))
0.00372826    	((1.188092e+02 -9.224064e-17 1.544862e+03) (7.122851e+00 -1.104728e-20 8.946683e-01)) ((-7.724308e+01 -5.350727e+02 5.940460e+00) (-4.473341e-02 6.734870e+00 3.561425e-01))
0.00435409    	((1.118285e+02 -8.846245e-17 1.410999e+03) (7.478867e+00 -7.667005e-21 9.283303e-01)) ((-7.054997e+01 -4.547175e+02 5.591426e+00) (-4.641652e-02 7.088587e+00 3.739434e-01))
0.00497993    	((1.431137e+02 -9.805476e-17 1.059348e+03) (7.800175e+00 -4.296547e-21 9.448511e-01)) ((-5.296738e+01 -3.483997e+02 7.155687e+00) (-4.724255e-02 7.410355e+00 3.900087e-01))
0.00560577    	((1.016635e+02 -8.325275e-17 1.269284e+03) (8.082661e+00 -3.109352e-21 9.718001e-01)) ((-6.346420e+01 -4.034158e+02 5.083177e+00) (-4.859000e-02 7.689943e+00 4.041330e-01))
0.0062316     	((9.692117e+01 -8.129075e-17 1.205781e+03) (8.331987e+00 -3.192532e-21 9.786542e-01)) ((-6.028904e+01 -3.913118e+02 4.846059e+00) (-4.893271e-02 7.939957e+00 4.165994e-01))
0.00683023    	((8.141764e+01 -9.658490e-17 1.388158e+03) (8.544496e+00 -4.034500e-21 9.756835e-01)) ((-6.940792e+01 -5.212968e+02 4.070882e+00) (-4.878417e-02 8.153935e+00 4.272248e-01))
0.00742885    	((9.111411e+01 -8.797772e-17 1.149221e+03) (8.734546e+00 -5.766463e-21 9.680357e-01)) ((-5.746107e+01 -4.106580e+02 4.555705e+00) (-4.840178e-02 8.344532e+00 4.367273e-01))
0.00802748    	((5.986450e+01 -1.229046e-16 1.643296e+03) (8.897221e+00 -8.169566e-21 9.524033e-01)) ((-8.216480e+01 -7.335613e+02 2.993225e+00) (-4.762017e-02 8.508496e+00 4.448611e-01))
0.00862611    	((1.064070e+02 -8.030268e-17 8.646094e+02) (9.007764e+00 -5.968708e-21 9.546584e-01)) ((-4.323047e+01 -3.571997e+02 5.320352e+00) (-4.773292e-02 8.612056e+00 4.503882e-01))
