# Forces      
# CofR        : (0.000000e+00 0.000000e+00 -1.000000e+00)
# Time        forces(pressure viscous)	moments(pressure viscous)
0             	((-1.421085e-14 1.504542e-17 0.000000e+00) (4.621451e+00 -1.873438e-20 4.840580e-01)) ((-1.421085e-14 -5.684342e-14 3.552714e-15) (-2.420290e-02 4.382698e+00 2.310726e-01))
1.19976e-05   	((9.901847e+04 -2.427938e-14 3.691187e+05) (4.654423e+00 -1.158803e-20 4.492526e-01)) ((-1.845594e+04 -3.268998e+03 4.950923e+03) (-2.246263e-02 4.425955e+00 2.327211e-01))
2.63878e-05   	((1.531701e+04 -3.831957e-15 6.012825e+04) (4.660468e+00 -1.308070e-20 4.425655e-01)) ((-3.006413e+03 -2.105612e+03 7.658505e+02) (-2.212828e-02 4.430131e+00 2.330234e-01))
4.36511e-05   	((8.737204e+03 -2.201480e-15 3.350243e+04) (4.672089e+00 -1.002414e-20 4.400908e-01)) ((-1.675122e+03 -7.043094e+02 4.368602e+02) (-2.200454e-02 4.440572e+00 2.336045e-01))
6.43527e-05   	((6.024061e+03 -1.492368e-15 2.285529e+04) (4.688729e+00 -9.347488e-21 4.390505e-01)) ((-1.142764e+03 -5.599903e+02 3.012031e+02) (-2.195253e-02 4.456169e+00 2.344364e-01))
8.91792e-05   	((4.178646e+03 -1.020090e-15 1.626417e+04) (4.707174e+00 -8.635485e-21 4.388279e-01)) ((-8.132086e+02 -5.423585e+02 2.089323e+02) (-2.194140e-02 4.473581e+00 2.353587e-01))
0.000118941   	((3.210799e+03 -7.761967e-16 1.202628e+04) (4.728770e+00 -8.179301e-21 4.388969e-01)) ((-6.013142e+02 -3.293932e+02 1.605400e+02) (-2.194485e-02 4.494363e+00 2.364385e-01))
0.000154634   	((2.375994e+03 -5.478980e-16 1.294357e+04) (4.754492e+00 -6.543344e-21 4.392996e-01)) ((-6.471783e+02 -2.442407e+03 1.187997e+02) (-2.196498e-02 4.519406e+00 2.377246e-01))
0.000197405   	((2.107723e+03 -4.489867e-16 6.621829e+03) (4.784312e+00 -6.751634e-21 4.418435e-01)) ((-3.310915e+02 -4.260777e+01 1.053861e+02) (-2.209218e-02 4.547427e+00 2.392156e-01))
0.000248707   	((1.660125e+03 -3.704521e-16 5.560763e+03) (4.819594e+00 -6.589956e-21 4.439433e-01)) ((-2.780381e+02 -8.238752e+01 8.300625e+01) (-2.219716e-02 4.581152e+00 2.409797e-01))
0.000310237   	((1.239445e+03 -6.288021e-16 6.958769e+03) (4.862130e+00 -6.487894e-21 4.453709e-01)) ((-3.479385e+02 -1.543471e+03 6.197224e+01) (-2.226854e-02 4.622588e+00 2.431065e-01))
0.000383982   	((1.193617e+03 -2.866613e-16 3.813009e+03) (4.913378e+00 -5.272674e-21 4.475101e-01)) ((-1.906505e+02 -8.350001e+01 5.968086e+01) (-2.237551e-02 4.672127e+00 2.456689e-01))
0.000472342   	((1.123010e+03 -2.335857e-16 2.742955e+03) (4.976070e+00 -3.682372e-21 4.514404e-01)) ((-1.371478e+02 8.414642e+01 5.615049e+01) (-2.257202e-02 4.732463e+00 2.488035e-01))
0.000577897   	((9.027675e+02 -3.011398e-16 4.073769e+03) (5.054112e+00 -6.417038e-21 4.542005e-01)) ((-2.036884e+02 -8.374167e+02 4.513838e+01) (-2.271002e-02 4.808498e+00 2.527056e-01))
0.000704014   	((9.514769e+02 -1.992577e-16 2.388003e+03) (5.152010e+00 -6.692096e-21 4.572684e-01)) ((-1.194001e+02 4.931944e+01 4.757385e+01) (-2.286342e-02 4.903592e+00 2.576005e-01))
0.000854764   	((2.679367e+03 -4.636197e-16 2.934171e+03) (5.307491e+00 -4.070975e-21 4.515397e-01)) ((-1.467086e+02 6.225651e+02 1.339684e+02) (-2.257698e-02 5.056261e+00 2.653745e-01))
0.00103538    	((7.508714e+02 -3.877073e-16 2.625525e+03) (5.472030e+00 -4.489102e-21 4.539548e-01)) ((-1.312763e+02 -4.433264e+02 3.754357e+01) (-2.269774e-02 5.217347e+00 2.736015e-01))
0.00125089    	((5.498444e+02 -2.431713e-16 1.240553e+03) (5.678376e+00 1.295201e-22 4.636952e-01)) ((-6.202763e+01 -6.726539e+01 2.749222e+01) (-2.318476e-02 5.417936e+00 2.839188e-01))
0.00150772    	((3.490709e+02 -2.256006e-16 1.985410e+03) (5.934543e+00 -8.643916e-22 4.749249e-01)) ((-9.927050e+01 -5.547248e+02 1.745355e+01) (-2.374625e-02 5.668765e+00 2.967271e-01))
0.00181593    	((3.464328e+02 -1.771397e-16 1.423550e+03) (6.241926e+00 -3.133645e-21 4.931620e-01)) ((-7.117750e+01 -3.835409e+02 1.732164e+01) (-2.465810e-02 5.969597e+00 3.120963e-01))
0.00217961    	((3.197967e+02 -1.055191e-16 8.349611e+02) (6.589759e+00 -1.931297e-21 5.209914e-01)) ((-4.174805e+01 -8.056301e+01 1.598984e+01) (-2.604957e-02 6.306252e+00 3.294879e-01))
0.00261425    	((2.107989e+02 -1.049951e-16 1.277979e+03) (6.980833e+00 5.023264e-22 5.489492e-01)) ((-6.389895e+01 -3.476870e+02 1.053994e+01) (-2.744746e-02 6.684893e+00 3.490416e-01))
