alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,19680.6,-0.0494105,19680.6,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,19680.6,-0.0494105,19680.6,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,19774.4,-0.0419318,19774.4,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,19774.4,-0.0419318,19774.4,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,19877.8,-0.0336831,19877.8,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,19877.8,-0.0336831,19877.8,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,19993.1,-0.0244835,19993.1,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,19993.1,-0.0244835,19993.1,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,20120,-0.0143561,20120,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,20120,-0.0143561,20120,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,20259,-0.0032674,20259,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,20259,-0.0032674,20259,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,20410.1,0.00877985,20410.1,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,20410.1,0.00877985,20410.1,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,20573.4,0.0218108,20573.4,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,20573.4,0.0218108,20573.4,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,20750.1,0.0359064,20750.1,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,20750.1,0.0359064,20750.1,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,20939.9,0.0510432,20939.9,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,20939.9,0.0510432,20939.9,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,21142.9,0.0672427,21142.9,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,21142.9,0.0672427,21142.9,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,21361.1,0.0846487,21361.1,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,21361.1,0.0846487,21361.1,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,21594.3,0.103254,21594.3,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,21594.3,0.103254,21594.3,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,21842.5,0.12305,21842.5,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,21842.5,0.12305,21842.5,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,22107,0.144152,22107,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,22107,0.144152,22107,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,22389.5,0.166688,22389.5,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,22389.5,0.166688,22389.5,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,22690.3,0.190681,22690.3,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,22690.3,0.190681,22690.3,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,23009.5,0.216148,23009.5,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,23009.5,0.216148,23009.5,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,23350.1,0.243312,23350.1,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,23350.1,0.243312,23350.1,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,23713.9,0.272333,23713.9,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,23713.9,0.272333,23713.9,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,24101.5,0.303257,24101.5,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,24101.5,0.303257,24101.5,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
1,24514.7,0.336214,24514.7,0,0,0,0.0649473,0.0649473,0.1,-0.0396443,42,2
1,24514.7,0.336214,24514.7,0,0,0,0.0649473,0.0649473,-0.1,-0.0396443,43,2
1,24956.8,0.371484,24956.8,0,0,0,0.0588321,0.0588321,0.1,-0.0380645,44,2
1,24956.8,0.371484,24956.8,0,0,0,0.0588321,0.0588321,-0.1,-0.0380645,45,2
1,25431.7,0.409367,25431.7,0,0,0,0.0530375,0.0530375,0.1,-0.0364472,46,2
1,25431.7,0.409367,25431.7,0,0,0,0.0530375,0.0530375,-0.1,-0.0364472,47,2
