alpha.water,p_rgh,total(p)_coeff,p,U:0,U:1,U:2,x/c,Points:0,Points:1,Points:2,Point ID,Block Number
1,18196.1,-0.167837,18196.1,0,0,0,0.3,0.3,-0.1,-0.060007,0,2
1,18196.1,-0.167837,18196.1,0,0,0,0.3,0.3,0.1,-0.060007,1,2
1,18310.1,-0.15874,18310.1,0,0,0,0.282458,0.282458,0.1,-0.0599394,2,2
1,18310.1,-0.15874,18310.1,0,0,0,0.282458,0.282458,-0.1,-0.0599394,3,2
1,18432.4,-0.148982,18432.4,0,0,0,0.26575,0.26575,0.1,-0.0597349,4,2
1,18432.4,-0.148982,18432.4,0,0,0,0.26575,0.26575,-0.1,-0.0597349,5,2
1,18565.4,-0.138374,18565.4,0,0,0,0.249838,0.249838,0.1,-0.0594034,6,2
1,18565.4,-0.138374,18565.4,0,0,0,0.249838,0.249838,-0.1,-0.0594034,7,2
1,18709.2,-0.126902,18709.2,0,0,0,0.234684,0.234684,0.1,-0.0589537,8,2
1,18709.2,-0.126902,18709.2,0,0,0,0.234684,0.234684,-0.1,-0.0589537,9,2
1,18864.3,-0.114533,18864.3,0,0,0,0.220255,0.220255,0.1,-0.0583944,10,2
1,18864.3,-0.114533,18864.3,0,0,0,0.220255,0.220255,-0.1,-0.0583944,11,2
1,19030.5,-0.101269,19030.5,0,0,0,0.206516,0.206516,0.1,-0.0577335,12,2
1,19030.5,-0.101269,19030.5,0,0,0,0.206516,0.206516,-0.1,-0.0577335,13,2
1,19208.3,-0.0870864,19208.3,0,0,0,0.193436,0.193436,0.1,-0.0569786,14,2
1,19208.3,-0.0870864,19208.3,0,0,0,0.193436,0.193436,-0.1,-0.0569786,15,2
1,19398.8,-0.0718906,19398.8,0,0,0,0.180985,0.180985,0.1,-0.0561368,16,2
1,19398.8,-0.0718906,19398.8,0,0,0,0.180985,0.180985,-0.1,-0.0561368,17,2
1,19601.8,-0.0556957,19601.8,0,0,0,0.169133,0.169133,0.1,-0.0552147,18,2
1,19601.8,-0.0556957,19601.8,0,0,0,0.169133,0.169133,-0.1,-0.0552147,19,2
1,19817.6,-0.0384828,19817.6,0,0,0,0.157854,0.157854,0.1,-0.0542186,20,2
1,19817.6,-0.0384828,19817.6,0,0,0,0.157854,0.157854,-0.1,-0.0542186,21,2
1,20048,-0.0201028,20048,0,0,0,0.147122,0.147122,0.1,-0.0531537,22,2
1,20048,-0.0201028,20048,0,0,0,0.147122,0.147122,-0.1,-0.0531537,23,2
1,20293.2,-0.000541153,20293.2,0,0,0,0.136911,0.136911,0.1,-0.0520255,24,2
1,20293.2,-0.000541153,20293.2,0,0,0,0.136911,0.136911,-0.1,-0.0520255,25,2
1,20553.1,0.0201896,20553.1,0,0,0,0.127198,0.127198,0.1,-0.0508387,26,2
1,20553.1,0.0201896,20553.1,0,0,0,0.127198,0.127198,-0.1,-0.0508387,27,2
1,20828.7,0.0421732,20828.7,0,0,0,0.117961,0.117961,0.1,-0.0495975,28,2
1,20828.7,0.0421732,20828.7,0,0,0,0.117961,0.117961,-0.1,-0.0495975,29,2
1,21122,0.0655771,21122,0,0,0,0.109177,0.109177,0.1,-0.0483057,30,2
1,21122,0.0655771,21122,0,0,0,0.109177,0.109177,-0.1,-0.0483057,31,2
1,21433.8,0.0904502,21433.8,0,0,0,0.100827,0.100827,0.1,-0.0469665,32,2
1,21433.8,0.0904502,21433.8,0,0,0,0.100827,0.100827,-0.1,-0.0469665,33,2
1,21764.1,0.116794,21764.1,0,0,0,0.0928917,0.0928917,0.1,-0.0455829,34,2
1,21764.1,0.116794,21764.1,0,0,0,0.0928917,0.0928917,-0.1,-0.0455829,35,2
1,22115.5,0.144825,22115.5,0,0,0,0.0853528,0.0853528,0.1,-0.0441572,36,2
1,22115.5,0.144825,22115.5,0,0,0,0.0853528,0.0853528,-0.1,-0.0441572,37,2
1,22490,0.174706,22490,0,0,0,0.078193,0.078193,0.1,-0.0426912,38,2
1,22490,0.174706,22490,0,0,0,0.078193,0.078193,-0.1,-0.0426912,39,2
1,22888.8,0.206514,22888.8,0,0,0,0.0713962,0.0713962,0.1,-0.0411867,40,2
1,22888.8,0.206514,22888.8,0,0,0,0.0713962,0.0713962,-0.1,-0.0411867,41,2
